"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H8FL25015","GARCIA, JOE","C","DEM",1379367.35,1049064.53,"FL","26",NA,NA,NA,NA
"H0FL25038","RIVERA, DAVID","C","REP",0,0,"FL","26",NA,NA,NA,NA
"H4FL26012","MACDOUGALL, EDWARD P","C","REP",0,0,"FL","26",NA,NA,NA,NA
"H4FL26038","CURBELO, CARLOS MR.","I","REP",3885811.58,1725922.25,"FL","26",NA,NA,NA,NA
"H4FL26046","PALOMARES-STARBUCK, LORENZO 'LARRY'","C","REP",0,0,"FL","26",NA,NA,NA,NA
"H6FL27015","PEREZ, FRANK","C","DEM",111790,11790,"FL","27",NA,NA,NA,NA
"H6FL27023","SACKRIN, ADAM","C","DEM",10877.51,3077.51,"FL","27",NA,NA,NA,NA
"H6FL27031","FUHRMAN, SCOTT","C","DEM",941445.76,97352,"FL","27",NA,NA,NA,NA
"H0FL18025","ROS-LEHTINEN, ILEANA THE HON.","I","REP",1558423.54,902192.36,"FL","27",NA,NA,NA,NA
"H6FL26017","ADAMS, DAVID ANDREW","C","REP",0,0,"FL","27",NA,NA,NA,NA
"H6FL27049","PEIRO, MARIA MAGDALENA","C","REP",18650.26,1400,"FL","27",NA,NA,NA,NA
"H4GA01120","REESE, BRIAN CORWIN","O","DEM",134,100,"GA","01",NA,NA,NA,NA
"H2GA11180","LEVENE, ALLAN","O","REP",0,0,"GA","01",NA,NA,NA,NA
"H4GA01039","CARTER, EARL LEROY","I","REP",1271835.81,597539.64,"GA","01",NA,NA,NA,NA
"H4GA01054","JOHNSON, ROBERT EUGENE MD","O","REP",0,0,"GA","01",NA,NA,NA,NA
"H4GA01096","MCCALLUM, JOHN","O","REP",1713.33,100,"GA","01",NA,NA,NA,NA
"H2GA02031","BISHOP, SANFORD D JR","I","DEM",1121629.62,302972.51,"GA","02",NA,NA,NA,NA
"H4GA02060","DUKE, GREGORY PAUL","C","REP",45535,33820,"GA","02",NA,NA,NA,NA
"H4GA02078","CHILDS, VIVIAN LOUISE","C","REP",0,0,"GA","02",NA,NA,NA,NA
"H6GA02115","SCOTT, BOBBY L.","C","REP",135250,250,"GA","02",NA,NA,NA,NA
"H6GA03139","COOK, TAMARKUS","O","DEM",16640.97,7320.97,"GA","03",NA,NA,NA,NA
"H0GA13032","CRANE, MICHAEL ROBERT","O","REP",528239.04,475965.05,"GA","03",NA,NA,NA,NA
"H0GA13099","FLANEGAN, CHARLES EDWARD JR","O","REP",153750,750,"GA","03",NA,NA,NA,NA
"H4GA08067","WESTMORELAND, LYNN A.","I","REP",451747.05,157519.4,"GA","03",NA,NA,NA,NA
"H6GA03097","MIX, RICHARD","O","REP",78380,17380,"GA","03",NA,NA,NA,NA
"H6GA03105","PACE, JIM","O","REP",530547.01,205973.92,"GA","03",NA,NA,NA,NA
"H6GA03113","FERGUSON, ANDERSON DREW IV","O","REP",1258353.98,734140.5,"GA","03",NA,NA,NA,NA
"H6GA03121","ANDERS, SAMUEL","O","REP",6859.97,770,"GA","03",NA,NA,NA,NA
"H4GA04116","BROWN, THOMAS","C","DEM",0,0,"GA","04",NA,NA,NA,NA
"H6GA04129","JOHNSON, HENRY C 'HANK'","I","DEM",505298.56,62265.39,"GA","04",NA,NA,NA,NA
"H0GA04106","ARMENDARIZ, VICTOR","C","REP",7095,875,"GA","04",NA,NA,NA,NA
"H2GA11016","MCKINNEY, CYNTHIA","C","GRE",0,0,"GA","04",NA,NA,NA,NA
"H6GA05217","LEWIS, JOHN R.","I","DEM",1092287.29,471872.31,"GA","05",NA,NA,NA,NA
"H6GA05290","BELL, DOUGLAS ANTHONY","C","REP",10268.57,6033,"GA","05",NA,NA,NA,NA
"H6GA06124","STOOKSBURY, RODNEY","C","DEM",0,0,"GA","06",NA,NA,NA,NA
"H8GA06179","MCLAURIN, JOSHUA IVAN",NA,"DEM",45950.43,39606,"GA","06",NA,NA,NA,NA
"H8GA06187","HARRELL, SALLY --",NA,"DEM",9658,7658,"GA","06",NA,NA,NA,NA
"H4GA06087","PRICE, THOMAS EDMUNDS","I","REP",2337387.1,941047.68,"GA","06",NA,NA,NA,NA
"H0GA07133","WOODALL, ROB REP.","I","REP",663565.45,219078,"GA","07",NA,NA,NA,NA
"H0GA08065","HICKS, ANGELA","C","REP",46600,9875,"GA","08",NA,NA,NA,NA
"H0GA08099","SCOTT, JAMES AUSTIN","I","REP",996674.31,318806.35,"GA","08",NA,NA,NA,NA
"H0GA09089","HAWKINS, B LEE","C","REP",500,0,"GA","09",NA,NA,NA,NA
"H0GA10228","CATES, CHRISTOPHER U MD","C","REP",0,0,"GA","09",NA,NA,NA,NA
"H2GA09150","COLLINS, DOUGLAS ALLEN","I","REP",1239467.39,510833.44,"GA","09",NA,NA,NA,NA
"H2GA09176","FITZPATRICK, ROGER ","C","REP",17965,12745,"GA","09",NA,NA,NA,NA
"H4GA09065","FONTAINE, BERNARD ARTHUR","C","REP",17491.34,11265,"GA","09",NA,NA,NA,NA
"H6GA09235","SCUPIN, MICHAEL LEE","C","REP",11339.39,10826.2,"GA","09",NA,NA,NA,NA
"H6GA09243","BROUN, PAUL","C","REP",160318.86,95162.11,"GA","09",NA,NA,NA,NA
"H4GA10089","DIOUS, IVORY KENNETH","O","DEM",0,0,"GA","10",NA,NA,NA,NA
"H0GA07125","HICE, JODY","I","REP",494549.33,291352.82,"GA","10",NA,NA,NA,NA
"H2GA10117","SIMPSON, STEPHEN K MR.","O","REP",1600,500,"GA","10",NA,NA,NA,NA
"H4GA10071","COLLINS, MICHAEL A JR","O","REP",0,0,"GA","10",NA,NA,NA,NA
"H8GA10049","BROUN, PAUL COLLINS","C","REP",9119,0,"GA","10",NA,NA,NA,NA
"H8GA10056","GREENE, WILLIAM LAWRENCE","C","REP",0,0,"GA","10",NA,NA,NA,NA
"H2GA11149","GINGREY, PHIL REP.","C","REP",0,0,"GA","11",NA,NA,NA,NA
"H2GA11198","LLOP, WILLIAM","C","REP",407940,1690,"GA","11",NA,NA,NA,NA
"H4GA11053","BARR, BOB","O","REP",2600,2600,"GA","11",NA,NA,NA,NA
"H4GA11061","LOUDERMILK, BARRY","I","REP",833620.13,334357.91,"GA","11",NA,NA,NA,NA
"H4GA11087","PRIDEMORE, TRICIA","O","REP",341.57,141.57,"GA","11",NA,NA,NA,NA
"H6GA11074","DAVIS, BILLY","C","REP",72875.02,350,"GA","11",NA,NA,NA,NA
"H6GA11082","COWAN, DANIEL","C","REP",395184.52,145184.52,"GA","11",NA,NA,NA,NA
"H4GA12010","BARROW, JOHN J.","C","DEM",6597.29,0,"GA","12",NA,NA,NA,NA
"H6GA12031","MCCRACKEN, TRICIA CARPENTER","C","DEM",27528,0,"GA","12",NA,NA,NA,NA
"H0GA08081","VANN, DIANE ELIZABETH SWANSON","C","REP",23142.43,0,"GA","12",NA,NA,NA,NA
"H2GA12113","MCLEOD, DANIEL WRIGHT","C","REP",79,0,"GA","12",NA,NA,NA,NA
"H2GA12121","ALLEN, RICHARD W","I","REP",1143612.76,618864.5,"GA","12",NA,NA,NA,NA
"H4GA12051","YU, EUGENE MR.","C","REP",55417.26,28007.87,"GA","12",NA,NA,NA,NA
"H2GA13012","SCOTT, DAVID ALBERT","I","DEM",1243041.31,179211.8,"GA","13",NA,NA,NA,NA
"H8GA06112","WORLEY, DAVID JAMES","C","DEM",0,0,"GA","13",NA,NA,NA,NA
"H0GA09030","GRAVES, JOHN THOMAS MR. JR.","I","REP",1368637.9,514076.26,"GA","14",NA,NA,NA,NA
"H6GA14011","TUCK, MICKEY","C","REP",12632,7832,"GA","14",NA,NA,NA,NA
"H2GU00033","BORDALLO, MADELEINE Z. MS.","I","DEM",189600.7,132585,"GU","00",NA,NA,NA,NA
"H6GU00042","BABAUTA, ANTHONY M","C","DEM",45890,44927,"GU","00",NA,NA,NA,NA
"H4GU00021","METCALFE, MARGARET","C","REP",9293.49,1500,"GU","00",NA,NA,NA,NA
"H6GU01016","CAMACHO, FELIX P GOVERNOR","C","REP",129213,117263,"GU","00",NA,NA,NA,NA
"H2HI02110","HANABUSA, COLLEEN WAKAKO","O","DEM",972777.38,668660.51,"HI","01",NA,NA,NA,NA
"H4HI01118","ANDERSON, IKAIKA","O","DEM",353.82,0,"HI","01",NA,NA,NA,NA
"H4HI01134","TAKAI, KYLE MARK","I","DEM",1132561.9,540069.35,"HI","01",NA,NA,NA,NA
"H4HI01167","KIM, DONNA MERCADO","O","DEM",30,0,"HI","01",NA,NA,NA,NA
"H4HI01175","MANAHAN, JOEY","O","DEM",4705.2,0,"HI","01",NA,NA,NA,NA
"H0HI01157","DJOU, CHARLES K","O","REP",219.01,111,"HI","01",NA,NA,NA,NA
"H0HI01058","MATSUNAGA, MATTHEW","C","DEM",0,0,"HI","02",NA,NA,NA,NA
"H2HI02508","GABBARD, TULSI","I","DEM",2262362.51,1734809.33,"HI","02",NA,NA,NA,NA
"H6HI01113","HANNEMANN, MULIUFI F 'MUFI'","O","DEM",9817.37,0,"HI","02",NA,NA,NA,NA
"H6HI02384","CHAN HODGES, SHAY","C","DEM",17052.54,16842.54,"HI","02",NA,NA,NA,NA
"H6HI02376","TURNER, RICHARD L","C","NON",0,0,"HI","02",NA,NA,NA,NA
"H4IA01069","MURPHY, PATRICK","C","DEM",259095.85,205656.74,"IA","01",NA,NA,NA,NA
"H4IA01077","VERNON, MONICA W","C","DEM",2951995.11,2063984.04,"IA","01",NA,NA,NA,NA
"H4IA01101","KAJTAZOVIC, ANESA","O","DEM",0,0,"IA","01",NA,NA,NA,NA
"H6IA01155","PATEL, RAVI B","C","DEM",820983.42,746802.05,"IA","01",NA,NA,NA,NA
"H6IA01163","KROEGER, GARY","C","DEM",78644.63,78644.63,"IA","01",NA,NA,NA,NA
"H2IA01055","BLUM, RODNEY","I","REP",2406981.12,1205117.25,"IA","01",NA,NA,NA,NA
"H6IA02146","LOEBSACK, DAVID WAYNE","I","DEM",1626574.06,664698.5,"IA","02",NA,NA,NA,NA
"H6IA02161","PETERS, CHRISTOPHER CARL","C","REP",216592.81,85777.21,"IA","02",NA,NA,NA,NA
"H8IA02043","MILLER-MEEKS, MARIANNETTE JANE","C","REP",5000,0,"IA","02",NA,NA,NA,NA
"H4IA03065","APPEL, STACI","O","DEM",581.19,20,"IA","03",NA,NA,NA,NA
"H4IA04113","MOWRER, JIM","C","DEM",1959561.38,1609276.84,"IA","03",NA,NA,NA,NA
"H6IA03235","ADAMS, DESMUND DOUGLAS","C","DEM",79053.88,76417.08,"IA","03",NA,NA,NA,NA
"H6IA03243","SHERZAN, MIKE","C","DEM",891645.58,58248,"IA","03",NA,NA,NA,NA
"H0IA03139","ZAUN, BRAD","O","REP",0,0,"IA","03",NA,NA,NA,NA
"H4IA03081","SCHULTZ, MATTHEW DAVID","O","REP",2628.04,435,"IA","03",NA,NA,NA,NA
"H4IA03099","CRAMER, ROBERT JAMES","C","REP",2409.76,0,"IA","03",NA,NA,NA,NA
"H4IA03115","YOUNG, DAVID","I","REP",2522676.6,912796.32,"IA","03",NA,NA,NA,NA
"H4IA05102","LATHAM, THOMAS","C","REP",13576.65,5200,"IA","03",NA,NA,NA,NA
"H8IA03082","SCHMETT, KIM","C","REP",0,0,"IA","03",NA,NA,NA,NA
"H4IA03131","WRIGHT, EDWARD BENEDICT","O","LIB",0,0,"IA","03",NA,NA,NA,NA
"H6IA04134","WEAVER, KIMBERLY","C","DEM",160509.79,135148.39,"IA","04",NA,NA,NA,NA
"H2IA05072","KING, STEVE MR.","I","REP",947982.84,642101.29,"IA","04",NA,NA,NA,NA
"H0IA05092","CAMPBELL, MATTHEW","C","DEM",0,0,"IA","05",NA,NA,NA,NA
"H6ID01250","PIOTROWSKI, JAMES M","C","DEM",320424.19,228761.99,"ID","01",NA,NA,NA,NA
"H0ID01253","LABRADOR, RAUL R. HON.","I","REP",508140.31,274383.93,"ID","01",NA,NA,NA,NA
"H6ID01144","SORENSEN, SHEILA","O","REP",0,0,"ID","01",NA,NA,NA,NA
"H6ID01177","SALI, WILLIAM T.","C","REP",370,0,"ID","01",NA,NA,NA,NA
"H2ID02018","STALLINGS, RICHARD ","C","DEM",64,0,"ID","02",NA,NA,NA,NA
"H6ID02175","RODERICK, STEVE","C","REP",0,0,"ID","02",NA,NA,NA,NA
"H8ID02064","SIMPSON, MICHAEL","I","REP",1015933.11,274836.6,"ID","02",NA,NA,NA,NA
"H6ID02183","TOMKINS, ANTHONY DAVID","C","CON",1438.62,248.62,"ID","02",NA,NA,NA,NA
"H2IL01042","RUSH, BOBBY LEE","I","DEM",589580,121080,"IL","01",NA,NA,NA,NA
"H4IL02269","BRUTUS, O. PATRICK","C","DEM",42466,7466,"IL","01",NA,NA,NA,NA
"H6IL01167","BROOKINS, HOWARD B. JR.","C","DEM",202807.69,190918.61,"IL","01",NA,NA,NA,NA
"H6IL01159","DEUSER, AUGUST (O'NEILL)","C","REP",20656,6420,"IL","01",NA,NA,NA,NA
"H2IL02172","KELLY, ROBIN L.","I","DEM",1110806.16,423880.35,"IL","02",NA,NA,NA,NA
"H4IL02178","BEALE, ANTHONY A","O","DEM",6800,0,"IL","02",NA,NA,NA,NA
"H4IL02301","WALLACE, ERIC M.","C","REP",0,0,"IL","02",NA,NA,NA,NA
"H2IL03105","ATKINSON, JOHN M","C","DEM",2000,0,"IL","03",NA,NA,NA,NA
"H4IL03077","LIPINSKI, DANIEL WILLIAM WILLIAM","I","DEM",886350.28,238773.3,"IL","03",NA,NA,NA,NA
"H6IL03130","JACOBSON, OREN","C","DEM",9747.89,4746.89,"IL","03",NA,NA,NA,NA
"H2IL08039","GUTIERREZ, LUIS V","I","DEM",525090.18,174351.18,"IL","04",NA,NA,NA,NA
"H6IL04146","SALAS, JAVIER MR","C","DEM",61435,48702,"IL","04",NA,NA,NA,NA
"H8IL04084","FLORES, MANUEL","C","DEM",0,0,"IL","04",NA,NA,NA,NA
"H0IL05096","QUIGLEY, MIKE","I","DEM",1013643.52,444475.29,"IL","05",NA,NA,NA,NA
"H6IL05150","KOLBER, VINCE","C","REP",56222.89,23164.99,"IL","05",NA,NA,NA,NA
"H6IL05168","GRIMSLEY, WARREN GRIZZ","C","GRE",5059.26,1816,"IL","05",NA,NA,NA,NA
"H0IL08033","MARSHALL, ROBERT","C","DEM",24710,500,"IL","06",NA,NA,NA,NA
"H2IL06058","COOLIDGE, LESLIE ANNE","C","DEM",15.41,0,"IL","06",NA,NA,NA,NA
"H6IL06166","HOWLAND, AMANDA","C","DEM",100443.41,82693.41,"IL","06",NA,NA,NA,NA
"H6IL06117","ROSKAM, PETER","I","REP",3013381.97,1392661.62,"IL","06",NA,NA,NA,NA
"H6IL06158","KINZLER, GORDON (JAY)","C","REP",202857.66,97291.02,"IL","06",NA,NA,NA,NA
"H2IL06033","JAFRI, KHIZAR","C","IND",0,0,"IL","06",NA,NA,NA,NA
"H2IL01141","COLLINS, FREDERICK","C","DEM",20000,20000,"IL","07",NA,NA,NA,NA
"H4IL07037","DAVIS, DANNY K. MR.","I","DEM",552637.99,57587.8,"IL","07",NA,NA,NA,NA
"H6IL07289","DAY, THOMAS","C","DEM",62346.3,57246.3,"IL","07",NA,NA,NA,NA
"H6IL06141","DUCKWORTH, L. TAMMY","I","DEM",385884.26,166319.3,"IL","08",NA,NA,NA,NA
"H6IL08147","KRISHNAMOORTHI, S. RAJA","O","DEM",3572635.06,2975414.21,"IL","08",NA,NA,NA,NA
"H6IL08154","CULLERTON, TOM","O","DEM",139932.71,116631.07,"IL","08",NA,NA,NA,NA
"H6IL08162","NOLAND, MICHAEL","O","DEM",311618.73,241964.06,"IL","08",NA,NA,NA,NA
"H6IL08188","BULLWINKEL, DEBORAH M","O","DEM",90728.29,78800,"IL","08",NA,NA,NA,NA
"H0IL08090","WALSH, JOE","C","REP",0,0,"IL","08",NA,NA,NA,NA
"H4IL08118","GOEL, MANJU","C","REP",0,0,"IL","08",NA,NA,NA,NA
"H4IL08126","KAIFESH, LAWRENCE JOSEPH","C","REP",2350.5,50,"IL","08",NA,NA,NA,NA
"H6IL04138","STRAW, ANDREW","O","REP",4066.91,5,"IL","08",NA,NA,NA,NA
"H6IL08170","DICIANNI, PETER","O","REP",315249.26,274213.56,"IL","08",NA,NA,NA,NA
"H8IL08044","MCSWEENEY, DAVID","C","REP",23,23,"IL","08",NA,NA,NA,NA
"H0IL08108","FRASER, WILLIAM E","O","IND",2829.56,871,"IL","08",NA,NA,NA,NA
"H8IL09067","SCHAKOWSKY, JANICE D","I","DEM",1376477.89,983587.15,"IL","09",NA,NA,NA,NA
"H6IL09137","DETZEL, DENIS","C","REP",0,0,"IL","09",NA,NA,NA,NA
"H6IL09145","LASONDE, JOAN MCCARTHY","C","REP",202329.6,191948.18,"IL","09",NA,NA,NA,NA
"H4IL09074","WILLIAMS, DAVID EARL III","C","IND",15659.23,12365.23,"IL","09",NA,NA,NA,NA
"H0IL10328","SUMPTION, MILTON J","O","DEM",0,0,"IL","10",NA,NA,NA,NA
"H2IL10068","SCHNEIDER, BRADLEY SCOTT","C","DEM",5197782.27,4240872.28,"IL","10",NA,NA,NA,NA
"H6IL10135","RODKIN ROTERING, NANCY","C","DEM",1510236.51,1149399.3,"IL","10",NA,NA,NA,NA
"H8IL10099","FOOTLIK, JAY K","C","DEM",0,0,"IL","10",NA,NA,NA,NA
"H0IL10302","DOLD, ROBERT JAMES JR","I","REP",5488206.47,3030284.67,"IL","10",NA,NA,NA,NA
"H8IL14067","FOSTER, G. WILLIAM (BILL)","I","DEM",2981949.73,2210647.19,"IL","11",NA,NA,NA,NA
"H4IL11195","SENGER, DARLENE","C","REP",0,0,"IL","11",NA,NA,NA,NA
"H4IL11229","ROBBINS, CRAIG","C","REP",0,0,"IL","11",NA,NA,NA,NA
"H6IL11117","KHOURI, TONIA","C","REP",753146.76,390982.25,"IL","11",NA,NA,NA,NA
"H6IL11125","TAMS, MICHAEL A","C","REP",25214.69,3712,"IL","11",NA,NA,NA,NA
"H6IL11133","STELLA, DOMINICK J. M.D.","C","REP",188763.7,16794.5,"IL","11",NA,NA,NA,NA
"H6IL11141","WHITE, HERMAN","C","REP",77295,56195,"IL","11",NA,NA,NA,NA
"H2IL12114","HARRIMAN, BRAD J","O","DEM",0,0,"IL","12",NA,NA,NA,NA
"H2IL12122","ENYART, WILLIAM L. JR.","C","DEM",403.17,0,"IL","12",NA,NA,NA,NA
"H6IL12099","BARICEVIC, CHARLES JOHN","C","DEM",1008200.63,809825.16,"IL","12",NA,NA,NA,NA
"H6IL12107","VOWELL, EDWARD F.","C","DEM",41819.28,7250,"IL","12",NA,NA,NA,NA
"H8IL21021","COSTELLO, JERRY F","C","DEM",5403.93,0,"IL","12",NA,NA,NA,NA
"H2IL12098","PLUMMER, JASON","O","REP",0,0,"IL","12",NA,NA,NA,NA
"H4IL12060","BOST, MICHAEL","I","REP",2321040.38,1208172.73,"IL","12",NA,NA,NA,NA
"H2IL12130","BRADSHAW, PAULA","C","GRE",3963.66,2656.66,"IL","12",NA,NA,NA,NA
"H4IL13209","GOLLIN, GEORGE","C","DEM",0,0,"IL","13",NA,NA,NA,NA
"H6IL13121","WICKLUND, MARK DAVID","C","DEM",26682.77,8987.84,"IL","13",NA,NA,NA,NA
"H6IL13139","VANDERSAND, ETHAN","C","REP",21371.59,1985.51,"IL","13",NA,NA,NA,NA
"H6IL13113","GILL, DAVID DR.","C","IND",25020.95,23415.95,"IL","13",NA,NA,NA,NA
"H2IL13120","DAVIS, RODNEY L","I","UNK",2635220.44,757667.6,"IL","13",NA,NA,NA,NA
"H2IL14078","ANDERSON, DENNIS","C","DEM",41.8,0,"IL","14",NA,NA,NA,NA
"H6IL14129","WALZ, JIM","C","DEM",22919.33,19669.33,"IL","14",NA,NA,NA,NA
"H0IL14080","HULTGREN, RANDY","I","REP",1183161.68,306414.73,"IL","14",NA,NA,NA,NA
"H8IL14075","LAUZEN, CHRIS","O","REP",60549.08,26660,"IL","14",NA,NA,NA,NA
"H4IL15071","THORSLAND, ERIC LEE","C","DEM",0,0,"IL","15",NA,NA,NA,NA
"H2IL15034","EWING, THOMAS W","C","REP",100,0,"IL","15",NA,NA,NA,NA
"H2IL20042","SHIMKUS, JOHN M","I","REP",3207855.8,705569.31,"IL","15",NA,NA,NA,NA
"H6IL15084","MCCARTER, KYLE","C","REP",499282.24,326321.93,"IL","15",NA,NA,NA,NA
"H4IL00032","OLSEN, RANDALL WAYNE","C","DEM",0,0,"IL","16",NA,NA,NA,NA
"H0IL11052","KINZINGER, ADAM","I","REP",1835619.81,628104.85,"IL","16",NA,NA,NA,NA
"H4IL16020","HALE JR, DAVID JERRY","C","REP",0,0,"IL","16",NA,NA,NA,NA
"H2IL17071","BUSTOS, CHERI","I","DEM",3584496.39,2118710.96,"IL","17",NA,NA,NA,NA
"H0IL17059","SCHILLING, ROBERT T.","C","REP",0,0,"IL","17",NA,NA,NA,NA
"H4IL18109","MELLON, ROB","O","DEM",21538,21538,"IL","18",NA,NA,NA,NA
"H6IL18120","LOPEZ, ADAM","O","DEM",13633.02,10433.02,"IL","18",NA,NA,NA,NA
"H6IL18153","MELLON, ROBERT","O","DEM",21538,21538,"IL","18",NA,NA,NA,NA
"H6IL18161","RODRIGUEZ, JUNIUS","C","DEM",60549.95,27339.44,"IL","18",NA,NA,NA,NA
"H6IL18088","LAHOOD, DARIN MCKAY","I","REP",2550357.2,1418497.33,"IL","18",NA,NA,NA,NA
"H6IL18104","FLYNN, MICHAEL","O","REP",173899.35,147561.99,"IL","18",NA,NA,NA,NA
"H6IL18138","RIENTS, DONALD RAY","O","REP",7052.98,1225,"IL","18",NA,NA,NA,NA
"H8IL18043","SCHOCK, AARON JON MR.","I","REP",265706.5,76265,"IL","18",NA,NA,NA,NA
"H4IN01012","VISCLOSKY, PETER J.","I","DEM",1009860.99,362011.08,"IN","01",NA,NA,NA,NA
"H8IN01096","LEYVA, MARK J","C","REP",199,199,"IN","01",NA,NA,NA,NA
"H2IN02204","MULLEN, BRENDAN B.","O","DEM",0,0,"IN","02",NA,NA,NA,NA
"H6IN02155","COLEMAN, LYNN CARNELL","C","DEM",663102.74,501965.08,"IN","02",NA,NA,NA,NA
"H0IN02190","WALORSKI SWIHART, JACKIE","I","REP",1898007.35,1000001.88,"IN","02",NA,NA,NA,NA
"H2IN03152","KUHNLE, JUSTIN JAMES","C","DEM",3115,0,"IN","03",NA,NA,NA,NA
"H6IN03245","NIGHTENHELSER, TODD ALAN","O","DEM",2364.18,1899.18,"IN","03",NA,NA,NA,NA
"H0IN03198","STUTZMAN, MARLIN A","I","REP",2459512,2061718,"IN","03",NA,NA,NA,NA
"H6IN03211","GALLOWAY, PAMELA GAIL","O","REP",388095.04,106802.13,"IN","03",NA,NA,NA,NA
"H6IN03229","BANKS, JAMES E","O","REP",1755487.43,1392377.8,"IN","03",NA,NA,NA,NA
"H6IN03237","BROWN, LIZ","O","REP",388226.29,207013,"IN","03",NA,NA,NA,NA
"H6IN03252","TOM, KIP E","O","REP",992262.07,730912,"IN","03",NA,NA,NA,NA
"H0IN04170","ROKITA, THEODORE EDWARD","I","REP",1441198.76,903422.77,"IN","04",NA,NA,NA,NA
"H6IN04169","MAYORAS, STEVEN MICHAEL","C","LIB",1907.49,1356,"IN","04",NA,NA,NA,NA
"H4IN05112","DAVIDSON, ALLEN RAY","C","DEM",1889.09,0,"IN","05",NA,NA,NA,NA
"H6IN05216","DEMAREE, ANGELA JO","C","DEM",148371.64,105819.84,"IN","05",NA,NA,NA,NA
"H2IN05082","BROOKS, SUSAN MRS.","I","REP",1734455.31,733033.42,"IN","05",NA,NA,NA,NA
"H2IN06023","BURTON, DANNY L","C","REP",1101.93,0,"IN","05",NA,NA,NA,NA
"H6IN05240","MACKENZIE, STEPHEN M.","C","REP",105754.11,54005.96,"IN","05",NA,NA,NA,NA
"H6IN05257","WITTLIEF, MATTHEW","C","LIB",7471.44,6021.43,"IN","05",NA,NA,NA,NA
"H2IN06239","HEITZMAN, SUSAN HALL","C","DEM",0,0,"IN","06",NA,NA,NA,NA
"H6IN06206","WELSH, BARRY","C","DEM",6073.84,2002.34,"IN","06",NA,NA,NA,NA
"H0IN02125","MESSER, ALLEN LUCAS","I","REP",1945850.71,821381.59,"IN","06",NA,NA,NA,NA
"H2IN06171","BATES, DON JR","O","REP",0,0,"IN","06",NA,NA,NA,NA
"H8IN07176","ORENTLICHER, DAVID","O","DEM",230627.65,199864.03,"IN","07",NA,NA,NA,NA
"H8IN07184","CARSON, ANDRE","I","DEM",1121602.41,478006.97,"IN","07",NA,NA,NA,NA
"H2IN07096","MINIEAR, J D","C","REP",4477,2069,"IN","07",NA,NA,NA,NA
"H8IN07150","HARMON, WAYNE E","C","REP",636,636,"IN","07",NA,NA,NA,NA
"H8IN07259","PING, CATHERINE LOUISE ""CAT""","C","REP",6030,4780,"IN","07",NA,NA,NA,NA
"H6IN07386","THOMPSON, ANDREW","C","LIB",16297.37,10721.5,"IN","07",NA,NA,NA,NA
"H4IN08207","SPANGLER, TOM","C","DEM",0,0,"IN","08",NA,NA,NA,NA
"H6IN08244","DRAKE, RON","C","DEM",12275,2770,"IN","08",NA,NA,NA,NA
"H0IN08114","BUCSHON, LARRY D.","I","REP",994854.35,286282,"IN","08",NA,NA,NA,NA
"H6IN08228","MOSS, RICHARD MARC","C","REP",58255,30255,"IN","08",NA,NA,NA,NA
"H2IN09167","YODER, SHELLI","O","DEM",1439886.91,1065454.54,"IN","09",NA,NA,NA,NA
"H4IN09072","BAILEY, BILL","C","DEM",0,0,"IN","09",NA,NA,NA,NA
"H0IN09070","YOUNG, TODD CHRISTOPHER","I","REP",10698358.53,7285947,"IN","09",NA,NA,NA,NA
"H6IN09135","ZOELLER, GREGORY FRANCIS MR.","O","REP",300885.58,271985.58,"IN","09",NA,NA,NA,NA
"H6IN09143","HOUCHIN, ERIN","O","REP",524323.97,401540.43,"IN","09",NA,NA,NA,NA
"H6IN09150","WALTZ, DARRYL BRENT JR","O","REP",309603.49,152078.49,"IN","09",NA,NA,NA,NA
"H6IN09168","PFAFF, JAMES R","O","REP",34477.63,29057.43,"IN","09",NA,NA,NA,NA
"H6IN09176","HOLLINGSWORTH, TREY","O","REP",3602039.04,128473.74,"IN","09",NA,NA,NA,NA
"H6IN09200","HALL, ROBERT","O","REP",8498.42,7611,"IN","09",NA,NA,NA,NA
"H0IN09138","KNOTT, GREG S","C","LIB",0,0,"IN","09",NA,NA,NA,NA
"H4KS01059","LAPOLICE, ALAN","C","DEM",142830.21,104573.83,"KS","01",NA,NA,NA,NA
"H0KS01123","MANN, TRACEY ROBERT","O","REP",625,75,"KS","01",NA,NA,NA,NA
"H6KS01146","HUELSKAMP, TIMOTHY A REPRESENTA","I","REP",945520.99,754059.35,"KS","01",NA,NA,NA,NA
"H6KS01179","MARSHALL, ROGER W","C","REP",1653986.34,709523.3,"KS","01",NA,NA,NA,NA
"H4KS02115","WAKEFIELD, MARGIE","C","DEM",4131.81,1000,"KS","02",NA,NA,NA,NA
"H4KS02131","TUCKER, JOSHUA JOEL","C","REP",0,0,"KS","02",NA,NA,NA,NA
"H8KS02090","JENKINS, LYNN","I","REP",2200864.8,805294.95,"KS","02",NA,NA,NA,NA
"H4KS03188","KULTALA, KELLY D","C","DEM",7937.21,215.08,"KS","03",NA,NA,NA,NA
"H6KS03217","MCLAUGHLIN, NATHANIEL WELTON JR","C","DEM",18639,570,"KS","03",NA,NA,NA,NA
"H6KS03241","SIDIE, JAY","C","DEM",579741.67,432491.67,"KS","03",NA,NA,NA,NA
"H0KS03053","COLYER, JEFFREY","C","REP",0,0,"KS","03",NA,NA,NA,NA
