"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H8IL16120","DADY, SARA","C","DEM",2080,2080,"IL","16",NA,NA,NA,NA
"H0IL11052","KINZINGER, ADAM","I","REP",2115266.99,652764.28,"IL","16",NA,NA,NA,NA
"H2IL17071","BUSTOS, CHERI","I","DEM",5063556.19,2522536.65,"IL","17",NA,NA,NA,NA
"H0IL17083","KING, ESTHER JOY","C","REP",2058085.15,1677458.96,"IL","17",NA,NA,NA,NA
"H4IL17077","FAWELL, WILLIAM W","C","REP",7900,6400,"IL","17",NA,NA,NA,NA
"H0IL18065","HAASIS, MARK","C","DEM",12332.4,11962.4,"IL","18",NA,NA,NA,NA
"H6IL18161","RODRIGUEZ, JUNIUS","C","DEM",0,0,"IL","18",NA,NA,NA,NA
"H8IL18092","DETERS, BRIAN","C","DEM",0,0,"IL","18",NA,NA,NA,NA
"H6IL18088","LAHOOD, DARIN MCKAY","I","REP",3260958.75,1127580.23,"IL","18",NA,NA,NA,NA
"H6IL18138","RIENTS, DONALD","C","REP",5,0,"IL","18",NA,NA,NA,NA
"H8IL18043","SCHOCK, AARON JON MR.","I","REP",38030.56,0,"IL","18",NA,NA,NA,NA
"H0IN01135","MCDERMOTT, THOMAS M JR","O","DEM",652759.35,549259.35,"IN","01",NA,NA,NA,NA
"H0IN01143","HARPER, JAMES","O","DEM",245144.13,190884.81,"IN","01",NA,NA,NA,NA
"H0IN01150","MRVAN, FRANK J.","O","DEM",590634.89,359473.24,"IN","01",NA,NA,NA,NA
"H0IN01168","REARDON, MARA","O","DEM",309877.36,223138.79,"IN","01",NA,NA,NA,NA
"H0IN01184","HAAKE, SABRINA","O","DEM",294263.94,71263.85,"IN","01",NA,NA,NA,NA
"H0IN01200","BOROM, MELISSA","O","DEM",68499.61,57499.61,"IN","01",NA,NA,NA,NA
"H0IN01267","COSTELLO, SCOTT L MR","O","DEM",10723.72,543.72,"IN","01",NA,NA,NA,NA
"H4IN01012","VISCLOSKY, PETER J.","I","DEM",627572.46,260541.09,"IN","01",NA,NA,NA,NA
"H0IN01218","SCAIFE, DELANO MICHAEL","O","REP",6805.46,6805.46,"IN","01",NA,NA,NA,NA
"H0IN01226","LEMMONS, SPENCER","O","REP",4223.4,4223.4,"IN","01",NA,NA,NA,NA
"H0IN01242","HANDLEY, MONT ANDREW","O","REP",31746.91,948.91,"IN","01",NA,NA,NA,NA
"H8IN01179","IVANOVICH, ROSEANN P.","C","REP",14708.69,200,"IN","01",NA,NA,NA,NA
"H0IN02232","MARKS, ELLEN L.","C","DEM",366445.75,203528.55,"IN","02",NA,NA,NA,NA
"H6IN02155","COLEMAN, LYNN CARNELL","C","DEM",0,0,"IN","02",NA,NA,NA,NA
"H8IN02169","HALL, MEL","C","DEM",40129.43,0,"IN","02",NA,NA,NA,NA
"H8IN02177","HACKETT, MARY PATRICIA","C","DEM",885559.08,838823.08,"IN","02",NA,NA,NA,NA
"H0IN02190","WALORSKI SWIHART, JACKIE","I","REP",2381758.79,764882.64,"IN","02",NA,NA,NA,NA
"H8IN02151","SUMME, MARK JOHN","C","REP",0,0,"IN","02",NA,NA,NA,NA
"H0IN03230","COLDIRON, CHIP WINTER MR.","C","DEM",97264.43,88505.47,"IN","03",NA,NA,NA,NA
"H8IN03076","TRITCH, COURTNEY","C","DEM",0,0,"IN","03",NA,NA,NA,NA
"H0IN03222","MAGIERA, CHRIS","C","REP",289895,895,"IN","03",NA,NA,NA,NA
"H6IN03229","BANKS, JAMES E HON.","I","REP",1223958.73,533976.19,"IN","03",NA,NA,NA,NA
"H8IN04140","MACKEY, JOSEPH","C","DEM",45152.53,38571.7,"IN","04",NA,NA,NA,NA
"H0IN04170","ROKITA, THEODORE EDWARD","I","REP",59.27,0,"IN","04",NA,NA,NA,NA
"H8IN04199","BAIRD, JAMES R DR.","I","REP",371674,112069.47,"IN","04",NA,NA,NA,NA
"H0IN05219","HALE, CHRISTINA","O","DEM",4019766.56,3041396.21,"IN","05",NA,NA,NA,NA
"H0IN05227","JACOBS, ANDREW JAMES JR.","O","DEM",13359.45,13143.45,"IN","05",NA,NA,NA,NA
"H8IN05188","THORNTON, DIERDRE","O","DEM",75641.08,66591.08,"IN","05",NA,NA,NA,NA
"H8IN05196","CHRISTIE, JENNIFER","O","DEM",42350.72,37562.43,"IN","05",NA,NA,NA,NA
"H0IN05201","BECKWITH, MICAH","O","REP",153290.74,151225.07,"IN","05",NA,NA,NA,NA
"H0IN05235","BRAUN, STEVEN J","O","REP",46600,6600,"IN","05",NA,NA,NA,NA
"H0IN05243","MITCHELL, KELLY","O","REP",352242.45,335667.91,"IN","05",NA,NA,NA,NA
"H0IN05250","DIETZEN, CHUCK DR.","O","REP",314900.72,156299.14,"IN","05",NA,NA,NA,NA
"H0IN05268","ABERNATHY, KENT","O","REP",125322.74,104497.74,"IN","05",NA,NA,NA,NA
"H0IN05276","HENDERSON, BETH ELAINE","O","REP",473248.78,210648.78,"IN","05",NA,NA,NA,NA
"H0IN05284","BALES, ANDREW PETER","O","REP",14897.01,2042.86,"IN","05",NA,NA,NA,NA
"H0IN05318","HOOK, MATTHEW CAROLL","O","REP",47272.07,7250.69,"IN","05",NA,NA,NA,NA
"H0IN05326","SPARTZ, VICTORIA","O","REP",3270606.27,1459548.41,"IN","05",NA,NA,NA,NA
"H0IN05334","BRIZZI, CARL JOSEPH","O","REP",188973.69,67521,"IN","05",NA,NA,NA,NA
"H2IN05082","BROOKS, SUSAN MRS.","I","REP",231563.52,73034.53,"IN","05",NA,NA,NA,NA
"H2IN06023","BURTON, DANNY L","C","REP",1642.86,0,"IN","05",NA,NA,NA,NA
"H4IN05112","DAVIDSON, ALLEN RAY","O","REP",4162.19,0,"IN","05",NA,NA,NA,NA
"H0IN02125","MESSER, ALLEN LUCAS","I","REP",0,0,"IN","06",NA,NA,NA,NA
"H2IN06171","BATES, DON JR","O","REP",0,0,"IN","06",NA,NA,NA,NA
"H8IN06079","LAMB, JONATHAN M.","O","REP",0,0,"IN","06",NA,NA,NA,NA
"H8IN06129","PENCE, GREGORY J.","I","REP",3160008.64,2376512.26,"IN","06",NA,NA,NA,NA
"H8IN07176","ORENTLICHER, DAVID","O","DEM",0,0,"IN","07",NA,NA,NA,NA
"H8IN07184","CARSON, ANDRE","I","DEM",1020534.26,519072.47,"IN","07",NA,NA,NA,NA
"H0IN07256","SMITH, SUSAN MARIE","C","REP",62905.1,51518.85,"IN","07",NA,NA,NA,NA
"H8IN07150","HARMON, WAYNE EDWARD","C","REP",0,0,"IN","07",NA,NA,NA,NA
"H8IN07259","PING, CATHERINE LOUISE ""CAT""","C","REP",0,0,"IN","07",NA,NA,NA,NA
"H0IN08213","MARSILI, THOMASINA","C","DEM",68734.44,60596.64,"IN","08",NA,NA,NA,NA
"H6IN08244","DRAKE, RON","C","DEM",50100,0,"IN","08",NA,NA,NA,NA
"H0IN08114","BUCSHON, LARRY D.","I","REP",1056939.69,256249.76,"IN","08",NA,NA,NA,NA
"H6IN08228","MOSS, RICHARD MARC","C","REP",0,0,"IN","08",NA,NA,NA,NA
"H0IN09161","DORRIS, DALE WILLIAM MR. II","C","DEM",1381.05,936.05,"IN","09",NA,NA,NA,NA
"H0IN09179","RUFF, ANDY","C","DEM",149769.7,141388.75,"IN","09",NA,NA,NA,NA
"H0IN09195","POWELL, MARK J. REV","C","DEM",7777.77,0,"IN","09",NA,NA,NA,NA
"H0IN09203","O''GABHANN, JAMES C. III","C","DEM",8831.47,0,"IN","09",NA,NA,NA,NA
"H8IN09081","CANON, DANIEL J","C","DEM",0,0,"IN","09",NA,NA,NA,NA
"H8IN09107","WATSON, LIZ","C","DEM",0,0,"IN","09",NA,NA,NA,NA
"H0IN09070","YOUNG, TODD CHRISTOPHER","I","REP",3293430.51,1602863.7,"IN","09",NA,NA,NA,NA
"H6IN09150","WALTZ, DARRYL BRENT JR","O","REP",0,0,"IN","09",NA,NA,NA,NA
"H6IN09168","PFAFF, JAMES R","O","REP",0,0,"IN","09",NA,NA,NA,NA
"H6IN09176","HOLLINGSWORTH, TREY","I","REP",1180898.63,152624.35,"IN","09",NA,NA,NA,NA
"H0IN09138","KNOTT, GREG S","C","LIB",0,0,"IN","09",NA,NA,NA,NA
"H0IN09153","MILLIS, TONYA LYNN","C","LIB",10223.57,2660,"IN","09",NA,NA,NA,NA
"H0KS01172","BARNETT, KALI","O","DEM",606922.34,567207.92,"KS","01",NA,NA,NA,NA
"H0KS01214","DAVIS, CHRISTY","O","DEM",101484.64,87654.23,"KS","01",NA,NA,NA,NA
"H4KS01059","LAPOLICE, ALAN","C","DEM",0,0,"KS","01",NA,NA,NA,NA
"H0KS01123","MANN, TRACEY ROBERT","O","REP",1558492.67,954553.97,"KS","01",NA,NA,NA,NA
"H0KS01198","CLIFFORD, BILL DR","O","REP",1230461.12,332618.75,"KS","01",NA,NA,NA,NA
"H0KS01222","WAYMASTER, TROY","O","REP",219942.68,108364.5,"KS","01",NA,NA,NA,NA
"H6KS01146","HUELSKAMP, TIMOTHY A REP.","C","REP",2233.1,0,"KS","01",NA,NA,NA,NA
"H0KS02170","HODGSON, ABBIE","C","DEM",76752.53,70335.88,"KS","02",NA,NA,NA,NA
"H0KS02196","DE LA ISLA, MICHELLE","C","DEM",1840565.7,1451640.6,"KS","02",NA,NA,NA,NA
"H8KS02173","DAVIS, PAUL T.","O","DEM",72301.69,1320,"KS","02",NA,NA,NA,NA
"H0KS02188","LATURNER, JAKE","C","REP",1606573.31,832655.78,"KS","02",NA,NA,NA,NA
"H0KS02212","TAYLOR, DENNIS R MR.","C","REP",91517.27,14430.52,"KS","02",NA,NA,NA,NA
"H8KS02157","TYSON, CARYN","O","REP",1202.67,0,"KS","02",NA,NA,NA,NA
"H8KS02181","JONES, KEVIN","O","REP",0,0,"KS","02",NA,NA,NA,NA
"H8KS02199","WATKINS, STEVEN C. JR.","I","REP",1085492.42,493892.94,"KS","02",NA,NA,NA,NA
"H6KS03241","SIDIE, JAY","C","DEM",0,0,"KS","03",NA,NA,NA,NA
"H8KS03106","RAMSEY, ANDREA","C","DEM",0,0,"KS","03",NA,NA,NA,NA
"H8KS03114","NIERMANN, TOM","C","DEM",6267.08,0,"KS","03",NA,NA,NA,NA
"H8KS03122","WELDER, BRENT","C","DEM",0,0,"KS","03",NA,NA,NA,NA
"H8KS03155","DAVIDS, SHARICE","I","DEM",5790837.15,4137407.34,"KS","03",NA,NA,NA,NA
"H0KS03137","YODER, KEVIN","C","REP",7244.44,0,"KS","03",NA,NA,NA,NA
"H0KS03228","WEIR, SARA HART","C","REP",793009.14,569127.94,"KS","03",NA,NA,NA,NA
"H0KS03236","ADKINS, AMANDA","C","REP",2226109.6,1877888.29,"KS","03",NA,NA,NA,NA
"H0KS03244","FOSTER, ADRIENNE","C","REP",456638.79,434971.72,"KS","03",NA,NA,NA,NA
"H0KS03251","BEEHLER, MICHAEL E.","C","REP",99073.29,59888,"KS","03",NA,NA,NA,NA
"H8KS04088","LOMBARD, LAURA","C","DEM",276062.51,269860.97,"KS","04",NA,NA,NA,NA
"H8KS04120","THOMPSON, JAMES A MR.","C","DEM",218,0,"KS","04",NA,NA,NA,NA
"H0KS04051","POMPEO, MICHAEL R","I","REP",30659.23,0,"KS","04",NA,NA,NA,NA
"H8KS04112","ESTES, RON","I","REP",2003149.92,861798.08,"KS","04",NA,NA,NA,NA
"H6KS04173","WALZ-ALLEN, MIRANDA","C","IND",0,0,"KS","04",NA,NA,NA,NA
"H8KY01074","WALKER, PAUL","C","DEM",0,0,"KY","01",NA,NA,NA,NA
"H6KY01110","COMER, JAMES","I","REP",741257.02,276173.01,"KY","01",NA,NA,NA,NA
"H8KY02080","LINDERMAN, HANK","C","DEM",93387.97,82355.92,"KY","02",NA,NA,NA,NA
"H8KY02031","GUTHRIE, S. BRETT HON.","I","REP",1425219.6,226706.81,"KY","02",NA,NA,NA,NA
"H0KY02095","PERRY, ROBERT LEE","C","LIB",12798.41,10432.93,"KY","02",NA,NA,NA,NA
"H6KY03124","YARMUTH, JOHN","I","DEM",663350.52,200442.09,"KY","03",NA,NA,NA,NA
"H0KY03242","EDDINGS, WAYMEN","C","REP",3025.45,2175,"KY","03",NA,NA,NA,NA
"H0KY03259","PALAZZO, RHONDA RAYE","C","REP",46602.15,38718.99,"KY","03",NA,NA,NA,NA
"H0KY03267","SERRANO, GERARDO","C","REP",53755.35,1492,"KY","03",NA,NA,NA,NA
"H8KY03187","CRAVEN , MIKE","C","REP",104359.41,0,"KY","03",NA,NA,NA,NA
"H8KY03211","GLISSON, VICKIE YATES BROWN","C","REP",2425.45,950,"KY","03",NA,NA,NA,NA
"H0KY04117","OWENSBY, ALEXANDRA DR.","C","DEM",166562.61,153495.79,"KY","04",NA,NA,NA,NA
"H0KY04125","FABERT, SHANNON","C","DEM",35215.93,24356,"KY","04",NA,NA,NA,NA
"H8KY04169","HALL, SETH BLANE","C","DEM",10120,120,"KY","04",NA,NA,NA,NA
"H0KY04133","MCMURTRY, TODD","C","REP",382914.55,203136.96,"KY","04",NA,NA,NA,NA
"H2KY04121","MASSIE, THOMAS H.","I","REP",1464744.63,1247755.81,"KY","04",NA,NA,NA,NA
"H6KY05111","STEPP, KENNETH STEPHENSON","C","DEM",173,0,"KY","05",NA,NA,NA,NA
"H0KY05015","ROGERS, HAROLD DALLAS","I","REP",671229.61,264126.48,"KY","05",NA,NA,NA,NA
"H0KY06179","HICKS, JOSH","C","DEM",2993050.23,2687479.87,"KY","06",NA,NA,NA,NA
"H4KY06072","CHANDLER, A.B. III","C","DEM",0,0,"KY","06",NA,NA,NA,NA
"H8KY06164","MCGRATH, AMY","C","DEM",8778.97,0,"KY","06",NA,NA,NA,NA
"H8KY06172","GRAY, JAMES P.","C","DEM",2234.71,0,"KY","06",NA,NA,NA,NA
"H8KY06180","KEMPH, DANIEL","C","DEM",52095.6,2095.6,"KY","06",NA,NA,NA,NA
"H0KY06104","BARR, GARLAND ANDY","I","REP",4611245.23,2031020.2,"KY","06",NA,NA,NA,NA
"H4KY06163","YOUNG, GEOFFREY M","C","REP",29777.86,876.32,"KY","06",NA,NA,NA,NA
"H8LA01122","SAVOIE, TAMMY MARIE DR","C","DEM",0,0,"LA","01",NA,NA,NA,NA
"H8LA01130","FRANCIS, JIM","C","DEM",0,0,"LA","01",NA,NA,NA,NA
"H0LA01087","SCALISE, STEVE MR","I","REP",38160641.59,27592974.75,"LA","01",NA,NA,NA,NA
"H0LA02275","CHAMBERS, GARY JR.","C","DEM",106626.67,106626.67,"LA","02",NA,NA,NA,NA
"H2LA02131","PETERSON, KAREN CARTER",NA,"DEM",301640.49,271115.49,"LA","02",NA,NA,NA,NA
"H2LA02149","CARTER, TROY A. SR.",NA,"DEM",405118,353968,"LA","02",NA,NA,NA,NA
"H8LA02054","RICHMOND, CEDRIC L","I","DEM",1630814.25,390033.51,"LA","02",NA,NA,NA,NA
"H8LA02153","SCHMIDT, JESSE","C","NPA",0,0,"LA","02",NA,NA,NA,NA
"H8LA02062","MORENO, HELENA","C","UNK",0,0,"LA","02",NA,NA,NA,NA
"H0LA03190","HARRIS, BRAYLON","C","DEM",23006.09,19256.09,"LA","03",NA,NA,NA,NA
"H6LA03155","RADER, LARRY","C","DEM",10038.52,0,"LA","03",NA,NA,NA,NA
"H8LA03060","ANDERSON, ROBERT JON","C","DEM",63616.76,63616.76,"LA","03",NA,NA,NA,NA
"H8LA03094","METHVIN, MIMI","C","DEM",1640.96,100,"LA","03",NA,NA,NA,NA
"H4LA03069","TAUZIN, WILBERT J III","O","REP",0,0,"LA","03",NA,NA,NA,NA
"H6LA03080","KNEZEK, ERICK","O","REP",0,0,"LA","03",NA,NA,NA,NA
"H6LA03130","ANGELLE, SCOTT MR.","C","REP",2425.57,0,"LA","03",NA,NA,NA,NA
"H6LA03148","HIGGINS, CLAY CAPTAIN","I","REP",767293.29,533826.18,"LA","03",NA,NA,NA,NA
"H8LA03037","GUILLORY, JOSHUA S","C","REP",35788.7,22077.4,"LA","03",NA,NA,NA,NA
"H0LA04099","HOUSTON, KENNY","C","DEM",34227.26,24664.62,"LA","04",NA,NA,NA,NA
"H2LA04103","MILKOVICH, JOHN CHARLES","O","DEM",0,0,"LA","04",NA,NA,NA,NA
"H6LA04153","JONES JR, J MARSHALL","O","DEM",0,0,"LA","04",NA,NA,NA,NA
"H8LA04282","TRUNDLE, RYAN","C","DEM",18008.38,17962.31,"LA","04",NA,NA,NA,NA
"H6LA04138","JOHNSON, JAMES MICHAEL","I","REP",1323911.12,826550.7,"LA","04",NA,NA,NA,NA
"H0LA05070","CHRISTOPHE, SANDRA M.S. MRS.","O","DEM",99229.8,20560,"LA","05",NA,NA,NA,NA
"H0LA05138","LEMELLE, MARTIN","O","DEM",175143.56,170114.25,"LA","05",NA,NA,NA,NA
"H0LA05153","SNOWDEN, PHILLIP","O","DEM",29481,4141,"LA","05",NA,NA,NA,NA
"H0LA05104","ROBINSON, RANDALL SCOTT","O","REP",179902.87,86452.87,"LA","05",NA,NA,NA,NA
"H0LA05112","HARRIS, JOHN LANCE","O","REP",711205,458355,"LA","05",NA,NA,NA,NA
"H0LA05120","LETLOW, LUKE JOSHUA","O","REP",1395022.1,1204872.1,"LA","05",NA,NA,NA,NA
"H0LA05146","HASTY, MATTHEW","O","REP",2653.8,2145,"LA","05",NA,NA,NA,NA
"H4LA05064","RISER, HARTWELL NEIL JR","O","REP",0,0,"LA","05",NA,NA,NA,NA
"H4LA05130","MCALLISTER, VANCE MICHAEL","C","REP",48,0,"LA","05",NA,NA,NA,NA
"H4LA05221","ABRAHAM, RALPH LEE DR. JR.","I","REP",36715.03,4545,"LA","05",NA,NA,NA,NA
"H0LA06052","WILLIAMS, DARTANYON A","C","DEM",111315.7,35650.44,"LA","06",NA,NA,NA,NA
"H4LA06120","THOMAS, CHARLES 'TREY' DR III","O","REP",0,0,"LA","06",NA,NA,NA,NA
"H4LA06153","GRAVES, GARRET","I","REP",1782976.83,779020.16,"LA","06",NA,NA,NA,NA
"H4LA06179","WHITNEY, LENAR","O","REP",0,0,"LA","06",NA,NA,NA,NA
"H8LA06055","JENKINS, LOUIS","O","REP",0,0,"LA","06",NA,NA,NA,NA
"H0MA01081","MORSE, ALEX","C","DEM",2213933.62,2158014.9,"MA","01",NA,NA,NA,NA
"H8MA01050","AMATUL-WADUD, TAHIRAH","C","DEM",0,0,"MA","01",NA,NA,NA,NA
"H8MA02041","NEAL, RICHARD E MR.","I","DEM",5033892.33,1442401.7,"MA","01",NA,NA,NA,NA
"H0MA01073","CAIN, JOHN","C","REP",11021.16,3246.16,"MA","01",NA,NA,NA,NA
"H2MA01210","MARINO, LOUIS GREGORY",NA,"REP",0,0,"MA","01",NA,NA,NA,NA
"H8MA01035","BECH, NATHAN ALEXANDER","C","REP",0,0,"MA","01",NA,NA,NA,NA
"H0MA02113","MILLER, SUMMER RAE","C","DEM",139.8,139.8,"MA","02",NA,NA,NA,NA
"H4MA03022","MCGOVERN, JAMES P. MR.","I","DEM",1056341.59,653469.47,"MA","02",NA,NA,NA,NA
"H8MA02090","POWERS, KEVIN WILLIAM","C","REP",0,0,"MA","02",NA,NA,NA,NA
"H8MA02116","LOVVORN, TRACY LYN","C","REP",26310.78,25720.62,"MA","02",NA,NA,NA,NA
"H8MA03072","KOH, DANIEL ARRIGG","O","DEM",27099.42,0,"MA","03",NA,NA,NA,NA
"H8MA03106","TRAHAN, LORI","I","DEM",1716428.08,1151965.24,"MA","03",NA,NA,NA,NA
"H8MA03122","MATIAS, JUANA","O","DEM",0,0,"MA","03",NA,NA,NA,NA
"H8MA03130","DAS, ABHIJIT BEEJ","O","DEM",0,0,"MA","03",NA,NA,NA,NA
"H8MA03155","KERRIGAN, STEPHEN","O","DEM",0,0,"MA","03",NA,NA,NA,NA
"H8MA03163","CHANDLER, ALEXANDRA ELEANOR","O","DEM",0,0,"MA","03",NA,NA,NA,NA
"H8MA03171","GIFFORD, RUFUS","O","DEM",0,0,"MA","03",NA,NA,NA,NA
"H8MA03197","L'ITALIEN, BARBARA","O","DEM",5553.8,1053.8,"MA","03",NA,NA,NA,NA
"H8MA03213","MALONE, BOPHA","O","DEM",0,0,"MA","03",NA,NA,NA,NA
"H8MA05143","TSONGAS, NICOLA S","I","DEM",0,0,"MA","03",NA,NA,NA,NA
"H8MA03114","GREEN, RICK","O","REP",507.03,0,"MA","03",NA,NA,NA,NA
"H8MA03221","MULLEN, MICHAEL P MR.","O","UN",0,0,"MA","03",NA,NA,NA,NA
"H0MA04143","LECKEY, IHSSANE","C","DEM",2159987.81,377828.79,"MA","04",NA,NA,NA,NA
"H0MA04150","GOLDBERG, DEBORAH","C","DEM",24032,0,"MA","04",NA,NA,NA,NA
"H0MA04168","GROSSMAN, REBECCA WALKER","C","DEM",1471156.88,1016995.69,"MA","04",NA,NA,NA,NA
"H0MA04176","KHAZEI, ALAN","C","DEM",1915855.71,1891379.1,"MA","04",NA,NA,NA,NA
"H0MA04184","MERMELL, JESSE","C","DEM",1238828.14,1187498.91,"MA","04",NA,NA,NA,NA
"H0MA04192","AUCHINCLOSS, JAKE","C","DEM",2873219.33,2445271.63,"MA","04",NA,NA,NA,NA
"H0MA04200","CAVELL, DAVID F","C","DEM",424265.67,393220.29,"MA","04",NA,NA,NA,NA
"H0MA04218","SIGEL, BEN","C","DEM",317602.45,313052,"MA","04",NA,NA,NA,NA
"H0MA04226","SHACK, THOMAS G III","C","DEM",11443.95,9143.95,"MA","04",NA,NA,NA,NA
"H0MA04234","MATTHEW, NICK","C","DEM",6283,6283,"MA","04",NA,NA,NA,NA
"H0MA04242","ZANNETOS, CHRISTOPHER","C","DEM",975571.34,669551.95,"MA","04",NA,NA,NA,NA
"H0MA04267","LINOS, NATALIA","C","DEM",460096.36,378926.29,"MA","04",NA,NA,NA,NA
"H8MA04047","ROBINSON, HERB","C","DEM",1132.33,110,"MA","04",NA,NA,NA,NA
"H0MA04259","HALL, JULIE","C","REP",136603.34,62513.74,"MA","04",NA,NA,NA,NA
"H4MA05084","CLARK, KATHERINE","I","DEM",1815927.75,896519.19,"MA","05",NA,NA,NA,NA
"H0MA03087","STOPA, MICHAEL P","O","REP",0,0,"MA","05",NA,NA,NA,NA
"H0MA05132","COLARUSSO, CAROLINE","C","REP",152301.77,139153,"MA","05",NA,NA,NA,NA
"H2MA05120","ADDIVINOLA, FRANK JOHN JR","C","REP",0,0,"MA","05",NA,NA,NA,NA
"H4MA05043","TIERNEY, THOMAS P","C","REP",0,0,"MA","05",NA,NA,NA,NA
"H0MA06098","BELSITO, JAMIE MARIE ZAHLAWAY","C","DEM",94453.43,81564.71,"MA","06",NA,NA,NA,NA
"H0MA06106","MULCAHY, D.NATHANIEL","C","DEM",10278.11,3275.57,"MA","06",NA,NA,NA,NA
"H0MA06114","PETERSON, LISA","C","DEM",38103,35003,"MA","06",NA,NA,NA,NA
"H0MA06130","MCQUILKEN, ANGUS","C","DEM",123669.4,123669.4,"MA","06",NA,NA,NA,NA
"H4MA06090","MOULTON, SETH","I","DEM",1318518.23,567649.77,"MA","06",NA,NA,NA,NA
"H0MA06148","MORAN, JOHN PAUL","C","REP",305377.62,198795.35,"MA","06",NA,NA,NA,NA
"H8MA06083","BAKER, RICHARD A JR","C","REP",0,0,"MA","06",NA,NA,NA,NA
"H8MA06133","SCHNEIDER, JOSEPH","C","REP",150.6,0,"MA","06",NA,NA,NA,NA
"H8MA07032","PRESSLEY, AYANNA","I","DEM",2190613.26,1899269.27,"MA","07",NA,NA,NA,NA
"H8MA08071","CAPUANO, MICHAEL E","I","DEM",11266.92,0,"MA","07",NA,NA,NA,NA
"H0MA07054","CAMPBELL, RAYLA","C","REP",62880.76,62380.76,"MA","07",NA,NA,NA,NA
"H0MA08037","DAR, MOHAMMAD","O","DEM",192106.13,179309.4,"MA","08",NA,NA,NA,NA
"H0MA08045","GOLDSTEIN, ROBBIE","O","DEM",593012.33,580901.86,"MA","08",NA,NA,NA,NA
"H2MA09072","LYNCH, STEPHEN","I","DEM",911202.1,394251.04,"MA","08",NA,NA,NA,NA
"H6MA08141","KENNEDY, JOSEPH P II","C","DEM",915467.11,0,"MA","08",NA,NA,NA,NA
"H8MA08170","WU, BRIANNA","O","DEM",281958.33,230538.22,"MA","08",NA,NA,NA,NA
"H8MA08188","VOEHL, CHRISTOPHER L.","C","DEM",0,0,"MA","08",NA,NA,NA,NA
"H0MA09068","SYLVIA, MARK","C","DEM",35861,20861,"MA","09",NA,NA,NA,NA
"H0MA10082","KEATING, WILLIAM RICHARD","I","DEM",708829.96,271249.57,"MA","09",NA,NA,NA,NA
"H0MA09076","BRADY, HELEN","C","REP",28633.2,21583.2,"MA","09",NA,NA,NA,NA
"H2MA09221","LITTLES, MARK",NA,"REP",1000,0,"MA","09",NA,NA,NA,NA
"H4MA09078","CHAPMAN, JOHN C","C","REP",0,0,"MA","09",NA,NA,NA,NA
"H4MA09086","SHORES, DANIEL L","C","REP",0,0,"MA","09",NA,NA,NA,NA
"H8MA09046","TEDESCHI, PETER D. MR.","C","REP",222.8,0,"MA","09",NA,NA,NA,NA
"H0MD01224","PINGLEY, JENNIFER","C","DEM",60,60,"MD","01",NA,NA,NA,NA
"H0MD01232","MASON, MIA","C","DEM",2524.03,2524.03,"MD","01",NA,NA,NA,NA
"H8MD01177","GALBRAITH, ALLISON","C","DEM",41482.7,41482.7,"MD","01",NA,NA,NA,NA
"H8MD01193","COLVIN, JESSE","C","DEM",4216.54,0,"MD","01",NA,NA,NA,NA
"H0MD01216","DELGADO, JORGE","C","REP",108337.73,68302.73,"MD","01",NA,NA,NA,NA
"H8MD01094","HARRIS, ANDREW P","I","REP",1477443.1,1059031.28,"MD","01",NA,NA,NA,NA
"H8MD01128","PIPKIN, E J","C","REP",0,0,"MD","01",NA,NA,NA,NA
"H2MD02160","RUPPERSBERGER, C. A. DUTCH","I","DEM",1023775.59,315503.42,"MD","02",NA,NA,NA,NA
"H8MD02100","PRETOT, JAKE","C","DEM",610,610,"MD","02",NA,NA,NA,NA
"H0MD02149","CARDARELLI, MARCELO GABRIEL","C","REP",0,0,"MD","02",NA,NA,NA,NA
"H0MD02214","FAZENBAKER, TIMOTHY","C","REP",29182,22428,"MD","02",NA,NA,NA,NA
"H0MD02222","MORRIS, GENEVIEVE","C","REP",41782.61,4623.5,"MD","02",NA,NA,NA,NA
"H0MD02230","SALLING, JOHNNY RAY MR.","C","REP",68320,64086.3,"MD","02",NA,NA,NA,NA
"H0MD02248","SIMPSON, JIM","C","REP",60707.07,60657.07,"MD","02",NA,NA,NA,NA
"H8MD02118","MATORY, LIZ","C","REP",13107.54,12969.75,"MD","02",NA,NA,NA,NA
"H0MD03212","BROWN, CAROLE DOMINGUIN","C","DEM",36779.19,3375,"MD","03",NA,NA,NA,NA
"H6MD03292","SARBANES, JOHN P. MR.","I","DEM",578602.48,575196.47,"MD","03",NA,NA,NA,NA
"H8MD03165","ANTHONY, CHARLES","C","REP",7798.23,7698.23,"MD","03",NA,NA,NA,NA
"H8MD03173","LASHAR, JAMES DAVID","C","LIB",3204.93,0,"MD","03",NA,NA,NA,NA
"H0MD04145","BRYANT, SHELIA","C","DEM",71524.67,30024.67,"MD","04",NA,NA,NA,NA
"H6MD04209","BROWN, ANTHONY","I","DEM",1455776.69,583434.23,"MD","04",NA,NA,NA,NA
"H0MD05183","WILKES, MCKAYLA","C","DEM",444238.97,441220.77,"MD","05",NA,NA,NA,NA
"H0MD05191","URBINA, BRIANA","C","DEM",21694.01,18893.68,"MD","05",NA,NA,NA,NA
