"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H8FL05140","BROWN, ALVIN","C","DEM",4158.79,0,"FL","05",NA,NA,NA,NA
"H2FL04146","GARNER-LOPEZ, LEIGHA LUNA","C","REP",53806.39,39737.9,"FL","05",NA,NA,NA,NA
"H2FL04203","MACIE, MARA HEATHER","C","REP",24304.55,22742.88,"FL","05",NA,NA,NA,NA
"H6FL04105","RUTHERFORD, JOHN","I","REP",785952.63,246283.11,"FL","05",NA,NA,NA,NA
"H0FL06111","THRIPP, RICHARD","C","DEM",6452,2732,"FL","06",NA,NA,NA,NA
"H8FL06098","SODERBERG, NANCY","O","DEM",0,0,"FL","06",NA,NA,NA,NA
"H6FL06118","GALLOWAY, G.G.","C","REP",0,0,"FL","06",NA,NA,NA,NA
"H8FL06148","WALTZ, MICHAEL","I","REP",3165364.33,2348398.91,"FL","06",NA,NA,NA,NA
"H2FL07230","PASTRANA, ALLEK","O","DEM",19806.34,1034,"FL","07",NA,NA,NA,NA
"H2FL07255","KRULICK, AL MR.","O","DEM",22789,14389,"FL","07",NA,NA,NA,NA
"H2FL07289","FERNANDEZ, HLSIA TATIANA","O","DEM",17325,325,"FL","07",NA,NA,NA,NA
"H2FL08139","GREEN, KAREN REV. DR.","O","DEM",67798.9,53772.9,"FL","07",NA,NA,NA,NA
"H6FL07140","MURPHY, STEPHANIE","I","DEM",1569065.3,611072.23,"FL","07",NA,NA,NA,NA
"H0FL07143","VALENTIN, LEO","C","REP",61.82,61.82,"FL","07",NA,NA,NA,NA
"H0FL07150","ZHAO, YUKONG","C","REP",20,20,"FL","07",NA,NA,NA,NA
"H0FL07184","JACKSON, SEAN","C","REP",0,0,"FL","07",NA,NA,NA,NA
"H2FL07149","LIGGETT, JEREMY","O","REP",28762.38,28258.38,"FL","07",NA,NA,NA,NA
"H2FL07156","MILLS, CORY","O","REP",2634884.12,530845.94,"FL","07",NA,NA,NA,NA
"H2FL07164","DUKE, BRADY","O","REP",3145841.32,3087874.04,"FL","07",NA,NA,NA,NA
"H2FL07172","CAVAGNA, JOSEPH","O","REP",11988.32,3110,"FL","07",NA,NA,NA,NA
"H2FL07180","BENFIELD, ERIKA","O","REP",197990.82,132471.16,"FL","07",NA,NA,NA,NA
"H2FL07214","STURGILL, SCOTT","O","REP",321786.39,304227.66,"FL","07",NA,NA,NA,NA
"H2FL07263","ROBERTS, RUSSELL L. MR.","O","REP",343808.44,217965,"FL","07",NA,NA,NA,NA
"H2FL07271","SANTOS, AL","O","REP",287393.72,57396.04,"FL","07",NA,NA,NA,NA
"H2FL07297","EDWARDS, TED","O","REP",810430,125430,"FL","07",NA,NA,NA,NA
"H2FL11117","SABATINI, ANTHONY","O","REP",1303128.18,1244569.04,"FL","07",NA,NA,NA,NA
"H6FL07124","BUSCH, MARK","C","REP",0,0,"FL","07",NA,NA,NA,NA
"H8FL07070","STURGILL, JONATHAN SCOTT","C","REP",5400,5400,"FL","07",NA,NA,NA,NA
"H6FL08130","KRULICK, AL","C","NNE",22789,14389,"FL","07",NA,NA,NA,NA
"H0FL08224","KENNEDY, JAMES","C","DEM",660.08,231.67,"FL","08",NA,NA,NA,NA
"H2FL08105","TERRY, JOANNE R","C","DEM",89920.38,73232.41,"FL","08",NA,NA,NA,NA
"H2FL08121","DODGE, DANELLE","C","DEM",78115.93,38115.93,"FL","08",NA,NA,NA,NA
"H6FL09187","GRAYSON, DENA MD, PHD MD, PHD","C","DEM",1774.44,0,"FL","08",NA,NA,NA,NA
"H2FL08089","WELLS, PATRICK LEE","C","REP",823.2,185,"FL","08",NA,NA,NA,NA
"H8FL15107","POSEY, BILL","I","REP",1030661.36,697235.77,"FL","08",NA,NA,NA,NA
"H2FL09186","PARKER, KEVIN COPELAND","C","DEM",8025.71,6063.68,"FL","09",NA,NA,NA,NA
"H6FL09179","SOTO, DARREN","I","DEM",1337428.16,483721.69,"FL","09",NA,NA,NA,NA
"H0FL09073","ORTIZ, SERGIO E","C","REP",12390,11421,"FL","09",NA,NA,NA,NA
"H0FL09081","OLSON, WILLIAM","C","REP",147767.28,141334.01,"FL","09",NA,NA,NA,NA
"H0FL09115","CASTILLO, JOSE","C","REP",109331.73,87565.67,"FL","09",NA,NA,NA,NA
"H0FL09131","WRIGHT, CHRISTOPHER ROBERT","C","REP",0,0,"FL","09",NA,NA,NA,NA
"H2FL09178","HITES, BECKY E","C","REP",0,0,"FL","09",NA,NA,NA,NA
"H2FL09228","MOORE, SCOTTY","C","REP",601171.19,580132.84,"FL","09",NA,NA,NA,NA
"H2FL09251","ANTHONY, MARLIN DANIEL","C","REP",32450.23,16687,"FL","09",NA,NA,NA,NA
"H2FL09277","MORALES, ADIANIS","C","REP",25105,24605,"FL","09",NA,NA,NA,NA
"H2FL08063","DEMINGS, VALDEZ 'VAL'","I","DEM",81084464.15,78573917.51,"FL","10",NA,NA,NA,NA
"H2FL10184","JACKSON, NATALIE","O","DEM",119230.63,116230.63,"FL","10",NA,NA,NA,NA
"H2FL10192","AYALA, ARAMIS","O","DEM",205978.54,171511.41,"FL","10",NA,NA,NA,NA
"H2FL10200","BRACY, RANDOLPH","O","DEM",545956.89,437306.89,"FL","10",NA,NA,NA,NA
"H2FL10218","ACHENBACH, JACK JOSEPH","O","DEM",6569.43,2489.36,"FL","10",NA,NA,NA,NA
"H2FL10226","GRAY, TERENCE R MR. I","O","DEM",334265.25,312265.25,"FL","10",NA,NA,NA,NA
"H2FL10234","TACHON, TERESA DR.","O","DEM",11191,11191,"FL","10",NA,NA,NA,NA
"H2FL10259","FROST, MAXWELL ALEJANDRO","O","DEM",3014746.19,2747069.91,"FL","10",NA,NA,NA,NA
"H2FL10309","BOONE, JEFFREY MR.","O","DEM",50832.77,18582.14,"FL","10",NA,NA,NA,NA
"H2FL10358","BROWN, CORRINE","O","DEM",141247.87,44382.87,"FL","10",NA,NA,NA,NA
"H6FL08213","GRAYSON, ALAN MARK","O","DEM",895756.98,318616.5,"FL","10",NA,NA,NA,NA
"H0FL10113","MONTAGUE, WILLIE","O","REP",211890.12,211310.12,"FL","10",NA,NA,NA,NA
"H0FL20112","JONES, LATERESA ANN","C","REP",17700.86,11258,"FL","10",NA,NA,NA,NA
"H2FL07198","LE, TUAN A","O","REP",38386,33931,"FL","10",NA,NA,NA,NA
"H2FL10267","RAMBARANSINGH, MAHENDRANATH TROY","O","REP",11879.28,8650,"FL","10",NA,NA,NA,NA
"H2FL10275","KING, WILLIAM","O","REP",1000,0,"FL","10",NA,NA,NA,NA
"H2FL10283","WIMBISH, CALVIN B MR","O","REP",253418.48,193418.48,"FL","10",NA,NA,NA,NA
"H2FL10317","WEED, PETER","O","REP",19350,2150,"FL","10",NA,NA,NA,NA
"H2FL10333","LOWE, THUY","O","REP",40800,12300,"FL","10",NA,NA,NA,NA
"H8FL07088","FRANCOIS, VENNIA V.","C","REP",1010,1010,"FL","10",NA,NA,NA,NA
"H2FL10291","HOLIC, JASON KYLE","O","NNE",10795,7090,"FL","10",NA,NA,NA,NA
"H2FL10325","JAIN, USHA DR.","O","NON",3805,3805,"FL","10",NA,NA,NA,NA
"H2FL11174","MUNNS, SHANTE","C","DEM",20763.41,14183.32,"FL","11",NA,NA,NA,NA
"H0FL08208","WEBSTER, DANIEL","I","REP",783304.69,501589.8,"FL","11",NA,NA,NA,NA
"H0FL11152","BUNTYN, TONY","C","REP",0,0,"FL","11",NA,NA,NA,NA
"H0FL21078","LOOMER, LAURA","C","REP",853108.74,846164.58,"FL","11",NA,NA,NA,NA
"H2FL11125","SORIANO, GAVRIEL ELIYAHU","C","REP",26539.36,2273.75,"FL","11",NA,NA,NA,NA
"H2FL12115","SKINNER, JEANNETTE RENEE","C","REP",30305.09,19005,"FL","11",NA,NA,NA,NA
"H2FL11182","PORTER, KEVIN DEAN","C","UN",14732.39,10,"FL","11",NA,NA,NA,NA
"H6FL13197","WALKER, KIMBERLY H MS","C","DEM",20401.13,17158.92,"FL","12",NA,NA,NA,NA
"H2FL12081","CARNEVALE, MICHAEL","C","REP",5529.12,5529.12,"FL","12",NA,NA,NA,NA
"H2FL12131","LEISER, CHRISTOPHER MR.","C","REP",155153.68,1153.68,"FL","12",NA,NA,NA,NA
"H6FL09070","BILIRAKIS, GUS M","I","REP",1985594.58,877070.2,"FL","12",NA,NA,NA,NA
"H6FL11217","MARTIN, JACK","C","REP",13096.75,13096.75,"FL","12",NA,NA,NA,NA
"H2FL13220","DIAMOND, BEN","O","DEM",1251759.61,1202843.04,"FL","13",NA,NA,NA,NA
"H2FL13246","RAYNER, MICHELE K. MS.","O","DEM",566663.51,448731.05,"FL","13",NA,NA,NA,NA
"H6FL13189","LYNN, ERIC","O","DEM",2247469.3,2058379.51,"FL","13",NA,NA,NA,NA
"H6FL13205","CRIST, CHARLIE JOSEPH","I","DEM",443250.06,319901.6,"FL","13",NA,NA,NA,NA
"H0FL13125","GRIFFIN, SHEILA","C","REP",0,0,"FL","13",NA,NA,NA,NA
"H0FL13133","MAKKI, AMANDA","O","REP",984856.96,914557.82,"FL","13",NA,NA,NA,NA
"H0FL13158","PAULINA LUNA, ANNA","O","REP",3387013.53,2705006.11,"FL","13",NA,NA,NA,NA
"H2FL13253","BRADDOCK, WILL","O","REP",0,0,"FL","13",NA,NA,NA,NA
"H2FL13261","KHEIREDDINE, MONEER","O","REP",15075,5725,"FL","13",NA,NA,NA,NA
"H2FL13279","HENSON, AUDREY","O","REP",326198.66,316876,"FL","13",NA,NA,NA,NA
"H2FL13287","HAYSLETT, KEVIN","O","REP",1729686.05,1547536.19,"FL","13",NA,NA,NA,NA
"H6FL14112","QUINN, CHRISTINE YVONNE","C","REP",45601.98,35801.98,"FL","13",NA,NA,NA,NA
"H8FL13136","BUCK, GEORGE WILLIAM PHD","C","REP",0,0,"FL","13",NA,NA,NA,NA
"H2FL13212","CRAFT, FRANK S","O","LIB",13910,2910,"FL","13",NA,NA,NA,NA
"H4FL13077","OVERBY, LUCAS","C","LPF",0,0,"FL","13",NA,NA,NA,NA
"H2FL14269","BRADLEY, CHRISTOPHER","C","DEM",39115,13110,"FL","14",NA,NA,NA,NA
"H6FL11126","CASTOR, KATHY","I","DEM",1585896.95,957694.22,"FL","14",NA,NA,NA,NA
"H2FL14244","URBINA, ANGEL SALVADOR","C","REP",5200,5100,"FL","14",NA,NA,NA,NA
"H2FL14277","JUDGE, JAMES","C","REP",216847.03,183499.32,"FL","14",NA,NA,NA,NA
"H2FL14301","NASHAGH, SAM","C","REP",23015,8015,"FL","14",NA,NA,NA,NA
"H2FL15209","CHAMBERS, CHRIS","C","REP",10571,10571,"FL","14",NA,NA,NA,NA
"H2FL15266","TORRES, JERRY","C","REP",654224.67,4127,"FL","14",NA,NA,NA,NA
"H0FL15070","PHILIPPE, JESSE","C","DEM",7214.87,5214.87,"FL","15",NA,NA,NA,NA
"H0FL15088","HATTERSLEY, ADAM ROGER","O","DEM",2371.7,0,"FL","15",NA,NA,NA,NA
"H2FL12073","VANHORN, WILLIAM","C","DEM",22297.59,745,"FL","15",NA,NA,NA,NA
"H2FL15092","RAMCHARRAN, LILAWATIE LILY MRS.","C","DEM",14784.26,11261.02,"FL","15",NA,NA,NA,NA
"H2FL15100","GELLER, EDDIE","C","DEM",554201.77,547197.65,"FL","15",NA,NA,NA,NA
"H2FL15225","BROWN, GAVIN","C","DEM",26646,19053,"FL","15",NA,NA,NA,NA
"H2FL15258","RAMIREZ, CESAR","C","DEM",14778.59,14778.59,"FL","15",NA,NA,NA,NA
"H4FL15155","COHN, ALAN","C","DEM",825897.45,747217.08,"FL","15",NA,NA,NA,NA
"H0FL12101","ROSS, DENNIS ALAN","I","REP",192471,129971,"FL","15",NA,NA,NA,NA
"H2FL07206","MCGOVERN, KEVIN JOHN","O","REP",494083.41,16970,"FL","15",NA,NA,NA,NA
"H2FL15191","TOLEDO, JACKIE","C","REP",599075.58,588518.44,"FL","15",NA,NA,NA,NA
"H2FL15217","ROSS, DENNIS","C","REP",192471,129971,"FL","15",NA,NA,NA,NA
"H2FL15233","STARGEL, KELLI","C","REP",360993,245993,"FL","15",NA,NA,NA,NA
"H2FL15241","LEE, LAUREL MRS.","C","REP",1563092.79,942124.14,"FL","15",NA,NA,NA,NA
"H8FL15230","SPANO, VINCENT ROSS","I","REP",2900,0,"FL","15",NA,NA,NA,NA
"H8FL26054","GRIMES, DEMETRIES ANDREW CDR USN RET","C","REP",421920.23,254721.34,"FL","15",NA,NA,NA,NA
"H0FL16094","GOOD, MARGARET ELIZABETH ROWELL","C","DEM",75.72,0,"FL","16",NA,NA,NA,NA
"H2FL13139","SCHNEIDER, JAN","C","DEM",22651.67,2781,"FL","16",NA,NA,NA,NA
"H2FL16108","HYDE, MARTIN","C","REP",230006.24,36006.24,"FL","16",NA,NA,NA,NA
"H4FL16021","FOLEY, MARK A","C","REP",16987.95,0,"FL","16",NA,NA,NA,NA
"H6FL13148","BUCHANAN, VERNON","I","REP",4693372.7,2276153.24,"FL","16",NA,NA,NA,NA
"H0FL17159","ELLISON, ALLEN","C","DEM",104949.12,88439.53,"FL","17",NA,NA,NA,NA
"H2FL17106","KALE, ANDREA DORIA","C","DEM",27724.28,10964.28,"FL","17",NA,NA,NA,NA
"H4FL17037","ELLISON, ALLEN L","C","DEM",89854.45,84817.86,"FL","17",NA,NA,NA,NA
"H8FL17053","STEUBE, GREG","I","REP",1645535.54,812361.52,"FL","17",NA,NA,NA,NA
"H0FL18207","KEITH, PAMELA M.","C","DEM",3803.02,1197.79,"FL","18",NA,NA,NA,NA
"H6FL18113","CHANE, JONATHAN","O","DEM",0,0,"FL","18",NA,NA,NA,NA
"H0FL15104","FRANKLIN, SCOTT MR.","I","REP",1111918.47,515431.61,"FL","18",NA,NA,NA,NA
"H2FL09194","SHEPHERD, GEORGE","C","REP",5698.78,610,"FL","18",NA,NA,NA,NA
"H2FL15134","RAYBON, JENNIFER SUSAN","C","REP",137733.54,10574,"FL","18",NA,NA,NA,NA
"H2FL15159","SCHMELING, WENDY JUNE MS.","C","REP",23653.04,8928.04,"FL","18",NA,NA,NA,NA
"H2FL20241","SERRATORE, LEONARD LOUIS MR.","C","REP",33850.5,38,"FL","18",NA,NA,NA,NA
"H6FL18121","SPALDING, CARLA ARLENE","C","IND",2002921.5,1837379.86,"FL","18",NA,NA,NA,NA
"H2FL18138","HAYDEN, KEITH R. JR","C","NPA",0,0,"FL","18",NA,NA,NA,NA
"H0FL19106","BANYAI, CINDY LYN","C","DEM",108926.24,104344.85,"FL","19",NA,NA,NA,NA
"H0FL19114","FIGLESTHALER, WILLIAM MATTHEW MD","O","REP",13584.11,0,"FL","19",NA,NA,NA,NA
"H0FL19171","O'CONNELL, FORD","O","REP",0,0,"FL","19",NA,NA,NA,NA
"H0FL19221","ASKAR, CASEY","O","REP",0,0,"FL","19",NA,NA,NA,NA
"H2FL14186","DONALDS, BYRON","C","REP",5657617.12,4621136.22,"FL","19",NA,NA,NA,NA
"H2FL19110","HUFF, JIM","C","REP",18050.74,1850,"FL","19",NA,NA,NA,NA
"H4FL19090","BENACQUISTO, LIZBETH","O","REP",0,0,"FL","19",NA,NA,NA,NA
"H6FL19087","ROONEY, FRANCIS","I","REP",0,0,"FL","19",NA,NA,NA,NA
"H1FL20011","VILME, PRADEL","O","DEM",52750,1250,"FL","20",NA,NA,NA,NA
"H2FL20134","SHARIEF, BARBARA","O","DEM",1014810.02,163660.02,"FL","20",NA,NA,NA,NA
"H2FL20142","DOWLING, ELVIN","O","DEM",82783.23,42213.34,"FL","20",NA,NA,NA,NA
"H2FL20159","HOLNESS, DALE","O","DEM",1232683.97,1124274.68,"FL","20",NA,NA,NA,NA
"H2FL20175","TAYLOR, PRISCILLA ANN","C","DEM",66410.21,40185.21,"FL","20",NA,NA,NA,NA
"H2FL20183","THURSTON, PERRY","C","DEM",548962.59,300562.59,"FL","20",NA,NA,NA,NA
"H2FL20209","DUBOSE, BOBBY B","C","DEM",434582.35,425583.35,"FL","20",NA,NA,NA,NA
"H2FL20217","HARDY, OMARI","C","DEM",206765.95,201557.55,"FL","20",NA,NA,NA,NA
"H2FL20266","JACKSON, PHIL","O","DEM",63965,16240,"FL","20",NA,NA,NA,NA
"H2FL23021","HASTINGS, ALCEE L","I","DEM",816.18,0,"FL","20",NA,NA,NA,NA
"H8FL20032","CHERFILUS-MCCORMICK, SHEILA","I","DEM",6779418.8,277790.33,"FL","20",NA,NA,NA,NA
"H0FL20120","MUSSELWHITE, GREGORY WAYNE SR.","C","REP",14551,7341,"FL","20",NA,NA,NA,NA
"H2FL20225","DEGRAMMONT, VIC","C","REP",26491.72,26491.72,"FL","20",NA,NA,NA,NA
"H2FL20290","MARINER, JASON","C","REP",127229.1,104029.1,"FL","20",NA,NA,NA,NA
"H2FL25083","CLARK, DREW-MONTEZ DR.","C","REP",145971.24,124866.59,"FL","20",NA,NA,NA,NA
"H2FL20191","TER MAAT, MICHAEL","C","LIB",50469.73,35349.68,"FL","20",NA,NA,NA,NA
"H2FL18096","BALDERRAMOS ROBINSON, CORINNA","C","DEM",82386.46,82136.46,"FL","21",NA,NA,NA,NA
"H0FL21060","SCANLAN, AARON","C","REP",0,0,"FL","21",NA,NA,NA,NA
"H2FL18088","MARTZ, MELISSA","C","REP",336572,336018.83,"FL","21",NA,NA,NA,NA
"H2FL21074","FEIT, KEITH DR.","C","REP",15651.19,13236.13,"FL","21",NA,NA,NA,NA
"H2FL21082","BUONGIORNO, JEFFREY D","C","REP",541585.51,37086.88,"FL","21",NA,NA,NA,NA
"H2FL21124","SKRBIC, LJUBO DR","C","REP",32505.64,0,"FL","21",NA,NA,NA,NA
"H2FL21165","MARKS, MARTIN J.","C","REP",240253.59,239253.59,"FL","21",NA,NA,NA,NA
"H6FL18097","MAST, BRIAN","I","REP",6338072.31,5142938.43,"FL","21",NA,NA,NA,NA
"H2FL21066","TROUT, W. MICHAEL ""MIKE""","C","FL",13637.59,617.07,"FL","21",NA,NA,NA,NA
"H0FL21177","MALKEMUS, CHARLESTON","C","NPA",4000,0,"FL","21",NA,NA,NA,NA
"H0FL19080","DEUTCH, THEODORE ELIOT","I","DEM",434684.6,289708.37,"FL","22",NA,NA,NA,NA
"H2FL14053","FRANKEL, LOIS J.","I","DEM",1275269.43,750075.87,"FL","22",NA,NA,NA,NA
"H2FL22189","CALABRESE, CURTIS","C","DEM",10021.63,8327.66,"FL","22",NA,NA,NA,NA
"H0FL22100","SWAFFAR, DARLENE","C","REP",0,0,"FL","22",NA,NA,NA,NA
"H0FL22159","FLYNN, FRAN","C","REP",0,0,"FL","22",NA,NA,NA,NA
"H2FL21090","DORILAS, ROD MR.","C","REP",580954.71,533449.34,"FL","22",NA,NA,NA,NA
"H2FL21108","FRANZESE, DANIEL JOHN","C","REP",1614198.79,224854.53,"FL","22",NA,NA,NA,NA
"H2FL21132","ADEIMY, DEBORAH","C","REP",203568.7,119164.66,"FL","22",NA,NA,NA,NA
"H2FL21140","ARIANAS, PETER STEVEN","C","REP",60603.25,23853.93,"FL","22",NA,NA,NA,NA
"H2FL21157","WHEELEN, WILLIAM","C","REP",37908.73,21554,"FL","22",NA,NA,NA,NA
"H2FL21181","LAWLOR, CARRIE","C","REP",13481,13471,"FL","22",NA,NA,NA,NA
"H2FL22239","O'ROURKE, MICHAEL JOSEPH","C","REP",0,0,"FL","22",NA,NA,NA,NA
"H8FL22061","KIMAZ, NICOLAS T MR.","C","REP",0,0,"FL","22",NA,NA,NA,NA
"H8FL22095","WALTERS, EDDISON T DR.","C","REP",0,0,"FL","22",NA,NA,NA,NA
"H0FL23082","PERELMAN, JENNIFER PILCHICK","C","DEM",0,0,"FL","23",NA,NA,NA,NA
"H2FL22171","MOSKOWITZ, JARED","C","DEM",1752697.27,1143495.66,"FL","23",NA,NA,NA,NA
"H2FL22197","SORENSEN, BEN","C","DEM",710413.62,579803,"FL","23",NA,NA,NA,NA
"H2FL22205","HOLZHAUER, HAVA","C","DEM",188327.2,184826.86,"FL","23",NA,NA,NA,NA
"H2FL23153","HAMILTON, MICHAELANGELO COLLINS","C","DEM",10979.99,239.99,"FL","23",NA,NA,NA,NA
"H2FL23260","TROUT, W MICHAEL","C","DEM",13637.59,617.07,"FL","23",NA,NA,NA,NA
"H2FL23278","ELLISON, ALLEN","C","DEM",15094.67,3621.67,"FL","23",NA,NA,NA,NA
"H0FL22118","PRUDEN, JAMES L.","C","REP",230558.76,62902.5,"FL","23",NA,NA,NA,NA
"H0FL23066","MENDELSON, RICHARD","C","REP",0,0,"FL","23",NA,NA,NA,NA
"H2FL20043","KAUFMAN, JOSEPH ""JOE""","C","REP",1000,1000,"FL","23",NA,NA,NA,NA
"H2FL21173","MCLAUGHLIN, CHRISTY","C","REP",28076,28076,"FL","23",NA,NA,NA,NA
"H2FL22148","CHESS, STEVEN","C","REP",84295.49,5760.99,"FL","23",NA,NA,NA,NA
"H2FL22155","SWAFFAR, DARLENE","C","REP",275298.41,189630.63,"FL","23",NA,NA,NA,NA
"H2FL23138","BUDD, JOE","C","REP",171383.71,115864.71,"FL","23",NA,NA,NA,NA
"H2FL23146","WEINSTEIN, IRA","C","REP",27500,0,"FL","23",NA,NA,NA,NA
"H2FL23161","PERRONE, MYLES","C","REP",12933,1433,"FL","23",NA,NA,NA,NA
"H2FL23252","SWEZY, LEWIS","C","REP",0,0,"FL","23",NA,NA,NA,NA
"H8FL23051","REYES, CARLOS JOSE JR.","C","REP",0,0,"FL","23",NA,NA,NA,NA
"H0FL22126","SCOTT, CHRISTINE","C","NPA",102751.17,7457.57,"FL","23",NA,NA,NA,NA
"H2FL22163","NAPIER, MARK NOAH","C","NPA",28535.94,7667,"FL","23",NA,NA,NA,NA
"H0FL17068","WILSON, FREDERICA S.","I","DEM",623725.06,250654.5,"FL","24",NA,NA,NA,NA
"H2FL24045","HARRIS, KEVIN COREY","C","DEM",21312.44,18757.44,"FL","24",NA,NA,NA,NA
"H2FL24060","EDMONSON, AUDREY","C","DEM",35385,34885,"FL","24",NA,NA,NA,NA
"H0FL24205","SPICER, LAVERN","C","REP",289363.87,268801.91,"FL","24",NA,NA,NA,NA
"H2FL23120","ALMONTE, MELINDA","C","REP",11025,25,"FL","24",NA,NA,NA,NA
"H2FL24052","GONZALEZ, PATRICIA","C","REP",0,0,"FL","24",NA,NA,NA,NA
"H2FL24078","NAVARRO, JESUS","C","REP",15868.09,14877.27,"FL","24",NA,NA,NA,NA
"H0FL23041","OLIVO, CHRISTINE ALEXANDRIA","C","NPA",138186.98,113674.09,"FL","24",NA,NA,NA,NA
"H2FL25067","GENTLE, ADAM","C","DEM",91600.44,91600.44,"FL","25",NA,NA,NA,NA
"H2FL25091","MILLWEE, ROBERT","C","DEM",25559.97,9252.8,"FL","25",NA,NA,NA,NA
"H4FL20023","WASSERMAN SCHULTZ, DEBBIE","I","DEM",2087129.07,1394515.79,"FL","25",NA,NA,NA,NA
"H8FL27086","BARZEE FLORES, MARY","O","DEM",0,0,"FL","25",NA,NA,NA,NA
"H0FL19163","AQUINO, DARREN DIONE MR.","C","REP",26369.41,3458.16,"FL","25",NA,NA,NA,NA
"H0FL23090","SPALDING, CARLA A","C","REP",2002921.5,1837379.86,"FL","25",NA,NA,NA,NA
"H2FL23104","YOUNG, RUBIN MR.","C","REP",17697.74,16608.01,"FL","25",NA,NA,NA,NA
"H2FL24037","OLIVO, CHRISTINE ALEXANDRIA","C","DEM",138186.98,113674.09,"FL","26",NA,NA,NA,NA
"H8FL26039","MUCARSEL-POWELL, DEBBIE","I","DEM",11808.97,0,"FL","26",NA,NA,NA,NA
"H0FL25038","RIVERA, DAVID","C","REP",0,0,"FL","26",NA,NA,NA,NA
"H2FL25018","DIAZ-BALART, MARIO","I","REP",1823501.56,919978.21,"FL","26",NA,NA,NA,NA
"H2FL26081","SWANSON, RUTH ANN","C","REP",8124.53,5656.56,"FL","26",NA,NA,NA,NA
"H0FL26044","MISIGOY, DENNIS","C","LIB",13175.74,12594.65,"FL","26",NA,NA,NA,NA
"H2FL27055","MONTALVO, ANGEL","C","DEM",27346.22,23346.22,"FL","27",NA,NA,NA,NA
"H2FL27063","PEREZ, JANELLE","C","DEM",224152.2,224152.2,"FL","27",NA,NA,NA,NA
"H2FL27089","RUSSELL, KEN","C","DEM",1946366.38,1922457.22,"FL","27",NA,NA,NA,NA
"H2FL27097","HIGGINS, EILEEN","C","DEM",0,0,"FL","27",NA,NA,NA,NA
"H8FL00034","TADDEO, ANNETTE","C","DEM",1928038.74,1397481.86,"FL","27",NA,NA,NA,NA
"H8FL27029","ROSEN GONZALEZ, KRISTEN",NA,"DEM",0,0,"FL","27",NA,NA,NA,NA
"H8FL27052","RODRIGUEZ, JOSE JAVIER","O","DEM",0,0,"FL","27",NA,NA,NA,NA
"H8FL27060","RICHARDSON, DAVID","O","DEM",0,0,"FL","27",NA,NA,NA,NA
"H8FL27128","RUSSELL, KEN","O","DEM",0,0,"FL","27",NA,NA,NA,NA
"H2FL27071","POLO, FRANK","C","REP",26122.33,23380,"FL","27",NA,NA,NA,NA
"H8FL27110","FERRER, GABRIEL A","C","REP",400,0,"FL","27",NA,NA,NA,NA
"H8FL27185","SALAZAR, MARIA ELVIRA","I","REP",5647931.39,3872446.26,"FL","27",NA,NA,NA,NA
"H2FL28038","ASENCIO, ROBERT","O","DEM",124784.97,74284.97,"FL","28",NA,NA,NA,NA
"H0FL26036","GIMENEZ, CARLOS","I","REP",2143685.24,880502.95,"FL","28",NA,NA,NA,NA
"H2FL26073","SCHAFFER, JEREMIAH","C","REP",30515,3415,"FL","28",NA,NA,NA,NA
"H2FL28020","MARTINEZ GARIN, CARLOS A MR","C","REP",24480,3645,"FL","28",NA,NA,NA,NA
"H8FL26062","FAAS, SOURAYA","O","LIB",0,0,"FL","28",NA,NA,NA,NA
"H0GA01029","GRIGGS, JOYCE MARIE","C","DEM",40517.58,6603.48,"GA","01",NA,NA,NA,NA
"H2GA01249","HERRING, WADE WILKES MR. II","C","DEM",1395014.76,1279965.36,"GA","01",NA,NA,NA,NA
"H2GA01256","PALIMENO, JOSEPH","C","DEM",0,2.95,"GA","01",NA,NA,NA,NA
"H2GA01272","MUNROE, MICHELLE","C","DEM",88178.66,30066.53,"GA","01",NA,NA,NA,NA
"H8GA01063","RING, LISA M. MS.","C","DEM",0,0,"GA","01",NA,NA,NA,NA
"H0GA01060","MERRITT, DANIEL","C","REP",0,0,"GA","01",NA,NA,NA,NA
"H4GA01039","CARTER, EARL LEROY","I","REP",2127328.91,1053804.58,"GA","01",NA,NA,NA,NA
"H2GA02031","BISHOP, SANFORD","I","DEM",3042832.27,1324782.05,"GA","02",NA,NA,NA,NA
"H2GA02148","O'HARA, JOSEPH","C","DEM",5232.48,0,"GA","02",NA,NA,NA,NA
"H0GA02258","COLE, DONALD EUGENE","C","REP",550,550,"GA","02",NA,NA,NA,NA
"H2GA02122","TAYLOR, TRACY","C","REP",1846,1840,"GA","02",NA,NA,NA,NA
"H2GA02155","WEST, CHRISTOPHER CHRIS","C","REP",1020600.4,649168.91,"GA","02",NA,NA,NA,NA
"H2GA02163","JOHNSON, ARTHUR WAYNE","C","REP",594691.12,98135.7,"GA","02",NA,NA,NA,NA
"H2GA02171","ROBERTSON, RICHARD M","C","REP",21878.62,12175,"GA","02",NA,NA,NA,NA
"H2GA02189","HUNT, JEREMY","C","REP",994675.63,878344.93,"GA","02",NA,NA,NA,NA
"H4GA02078","CHILDS, VIVIAN LOUISE","C","REP",16769.27,10683.12,"GA","02",NA,NA,NA,NA
"H0GA03074","ALMONORD, VALBRUN DR.","C","DEM",76890.66,17245.66,"GA","03",NA,NA,NA,NA
