"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H6FL06035","YOUNG, C W BILL","I","REP",1040707.05,549441,"FL","13",NA,"W",NA,"L"
"H6FL13114","HUDSON, GEORGE T","O","REP",0,0,"FL","13",NA,NA,NA,NA
"H2FL13139","SCHNEIDER, JAN","C","NPA",325,25,"FL","13",NA,NA,NA,NA
"H6FL11126","CASTOR, KATHY","I","DEM",1020415.31,567723.94,"FL","14",NA,"W",NA,"L"
"H2FL11091","OTERO, EVELIO","C","REP",180224.94,159964.94,"FL","14",NA,"W",NA,"L"
"H2FL14137","HALL, TAMMARA A","O","REP",79470,73370,"FL","14",NA,NA,NA,NA
"H2FL14178","OWENS, BRIAN","O","REP",208111.05,30325,"FL","14",NA,NA,NA,NA
"H4FL14059","MACK, CONNIE","I","REP",7272224.16,5858299.16,"FL","14",NA,NA,NA,NA
"H6FL11175","ADAMS, EDDIE JR","C","REP",12370,1770,"FL","14",NA,NA,NA,NA
"H2FL14210","KEE, BILL","O","NNE",11050,1050,"FL","14",NA,NA,NA,NA
"H2FL14129","SCHERER, THOMAS E","O","OTH",140000,0,"FL","14",NA,NA,NA,NA
"H0FL14073","ST CLAIRE, WILLIAM MAVERICK","C","UNK",285.68,0,"FL","14",NA,NA,NA,NA
"H0FL12101","ROSS, DENNIS ALAN","I","REP",883780.3,325556.19,"FL","15",NA,"W",NA,"W"
"H4FL15114","WELDON, DAVID J DR. JR.","C","REP",0,0,"FL","15",NA,NA,NA,NA
"H2FL13188","FITZGERALD, KEITH","C","DEM",1447610.84,1112288.03,"FL","16",NA,"W",NA,"L"
"H6FL16067","LUTRIN, DAVID LEE","C","DEM",738,613,"FL","16",NA,NA,NA,NA
"H4FL16021","FOLEY, MARK A","C","REP",181812.28,0,"FL","16",NA,NA,NA,NA
"H6FL13148","BUCHANAN, VERNON","I","REP",2730570.15,1082752.88,"FL","16",NA,"W",NA,"W"
"H0FL17043","ROBERSON, YOLLY","O","DEM",0,0,"FL","17",NA,NA,NA,NA
"H0FL17050","BASTIEN, MARLEINE M","O","DEM",0,0,"FL","17",NA,NA,NA,NA
"H0FL17084","GIBSON, SHIRLEY","O","DEM",0,0,"FL","17",NA,NA,NA,NA
"H0FL17092","VEREEN, RODERICK D","O","DEM",0,0,"FL","17",NA,NA,NA,NA
"H0FL17126","GALVIN, SCOTT","O","DEM",150,0,"FL","17",NA,NA,NA,NA
"H2FL00300","BRONSON, WILLIAM E","C","DEM",22769,6408,"FL","17",NA,"W",NA,"L"
"H2FL17056","MEEK, KENRICK B","C","DEM",0,0,"FL","17",NA,NA,NA,NA
"H2FL16082","ARNOLD, JOE","C","REP",14220.92,4678.92,"FL","17",NA,NA,NA,NA
"H8FL16022","ROONEY, TOM","I","REP",1096521.82,581495,"FL","17",NA,"W",NA,"W"
"H0FL16052","HORN, JIM","C","DEM",180200,5000,"FL","18",NA,NA,NA,NA
"H2FL22072","MURPHY, PATRICK","C","DEM",4752053.86,3927630.64,"FL","18",NA,"W",NA,"W"
"H8FL00034","TADDEO, ANNETTE","C","DEM",1.01,0,"FL","18",NA,NA,NA,NA
"H2FL18062","CROWDER, ROBERT L","C","REP",91684.38,85634.38,"FL","18",NA,NA,NA,NA
"H8FL22038","WEST, ALLEN B MR.","I","REP",19359330.67,18271084.95,"FL","18",NA,"W",NA,"L"
"H0FL14065","ROACH, JAMES LLOYD","O","DEM",86285.54,77416.96,"FL","19",NA,"W",NA,"W"
"H6FL19038","WEXLER, ROBERT","C","DEM",-160831.24,0,"FL","19",NA,NA,NA,NA
"H6FL19046","GRABER, BENJAMIN","O","DEM",0,0,"FL","19",NA,NA,NA,NA
"H0FL19064","PRICE, CURT","O","REP",0,0,"FL","19",NA,NA,NA,NA
"H2FL00284","KREEGEL, PAIGE VANIER","O","REP",957487,524987,"FL","19",NA,NA,NA,NA
"H2FL14111","DAVIDOW, JOSEPH ASHER","O","REP",7275.25,7275.25,"FL","19",NA,NA,NA,NA
"H2FL14145","AUBUCHON, GARY","O","REP",612803.24,416525.42,"FL","19",NA,NA,NA,NA
"H2FL14152","GOSS, CHAUNCEY PORTER MR. II","O","REP",596007.19,448976.1,"FL","19",NA,NA,NA,NA
"H2FL14186","DONALDS, BYRON","O","REP",162815.9,156027.36,"FL","19",NA,NA,NA,NA
"H2FL14194","RADEL, HENRY J. III","O","REP",1068123.35,656298.35,"FL","19",NA,"W",NA,"L"
"H0FL19072","BUDD, JOSEPH E","C","UNK",0,0,"FL","19",NA,NA,NA,NA
"H2FL16041","DEUTSCH, PETER R","C","DEM",0,0,"FL","20",NA,NA,NA,NA
"H2FL23021","HASTINGS, ALCEE L L","I","DEM",652962.59,335093.47,"FL","20",NA,"W",NA,"W"
"H0FL20039","LOWRY, ROBERT PAUL","C","REP",10623.49,0,"FL","20",NA,NA,NA,NA
"H0FL20096","MILO, DONNA E","C","REP",0,0,"FL","20",NA,NA,NA,NA
"H2FL20050","DEFARIA, OSVALDO JR","C","REP",635107.17,225119.27,"FL","20",NA,NA,NA,NA
"H2FL20100","TERRY, RANDALL A","O","IND",161228.02,158522.02,"FL","20",NA,NA,NA,"L"
"H0FL19080","DEUTCH, THEODORE ELIOT","I","DEM",1264258.45,894078.17,"FL","21",NA,"W",NA,"W"
"H2FL19037","DIAZ-BALART, LINCOLN","C","REP",12580.41,0,"FL","21",NA,NA,NA,NA
"H2FL19094","HENAO, CESAR","C","NNE",29114.72,27269,"FL","21",NA,NA,NA,"L"
"H2FL14053","FRANKEL, LOIS J.","C","DEM",3533915.3,2895962.94,"FL","22",NA,"W",NA,"W"
"H2FL22106","JACOBS, KRISTIN","C","DEM",491004.03,436264.21,"FL","22",NA,NA,NA,NA
"H6FL22040","KLEIN, RON","C","DEM",15701.26,0,"FL","22",NA,NA,NA,NA
"H2FL22098","HASNER, ADAM","C","REP",3374760.95,2787715.44,"FL","22",NA,"W",NA,"L"
"H4FL20023","SCHULTZ, DEBBIE WASSERMAN","I","DEM",3629324.39,2837623.72,"FL","23",NA,"W",NA,"L"
"H0FL20070","HARRINGTON, KAREN","C","REP",2057971.22,1986991.87,"FL","23",NA,"W",NA,"W"
"H0FL23033","SANSARICQ, BERNARD","C","REP",2102.4,100,"FL","23",NA,NA,NA,NA
"H2FL20043","KAUFMAN, JOE","C","REP",614104.54,579589.33,"FL","23",NA,NA,NA,NA
"H2FL20076","GARCIA, JUAN ELIEL","C","REP",28742.37,28742.37,"FL","23",NA,NA,NA,NA
"H2FL20092","BRESSO, GINEEN","C","REP",106205.64,97690.64,"FL","23",NA,NA,NA,NA
"H4FL23050","THORPE, MARION DENNIS JR DR","C","REP",0,0,"FL","23",NA,NA,NA,NA
"H0FL17068","WILSON, FREDERICA S","I","DEM",529492.5,176395.95,"FL","24",NA,"W",NA,"W"
"H0FL17118","MOISE, RUDOLPH","C","DEM",554154.78,327095.81,"FL","24",NA,NA,NA,NA
"H8FL24026","KOSMAS, SUZANNE","C","DEM",783.3,0,"FL","24",NA,NA,NA,NA
"H0FL24130","GARCIA, GEORGE THOMAS","C","REP",0,0,"FL","24",NA,NA,NA,NA
"H2FL00250","FEENEY, TOM","C","REP",110.06,0,"FL","24",NA,NA,NA,NA
"H2FL25034","GARCIA, LUIS R JR","C","DEM",201603.99,159588.96,"FL","25",NA,NA,NA,NA
"H0FL25046","CRESPO, PAUL L","O","REP",0,0,"FL","25",NA,NA,NA,NA
"H2FL25018","DIAZ-BALART, MARIO","I","REP",852973.17,369311.36,"FL","25",NA,"W",NA,"W"
"H2FL21058","GONZALEZ, EDDIE","C","NNE",11260,9182,"FL","25",NA,NA,NA,NA
"H0FL20104","BLUMENTHAL, STANLEY","C","OTH",223743.46,10000,"FL","25",NA,NA,NA,"L"
"H0FL25020","PORTER, CRAIG","O","OTH",0,0,"FL","25",NA,NA,NA,NA
"H2FL25042","STERNAD, JUSTIN LAMAR","C","DEM",82111,81990,"FL","26",NA,NA,NA,NA
"H2FL26032","ROSES, GLORIA ROMERO","C","DEM",591571.7,134801.49,"FL","26",NA,NA,NA,NA
"H2FL26040","MARIN, GUSTAVO","C","DEM",16217,15007,"FL","26",NA,NA,NA,NA
"H8FL25015","GARCIA, JOE","C","DEM",1395067.73,1059011.45,"FL","26",NA,"W",NA,"L"
"H0FL24023","DIEBEL, KAREN","C","REP",165569,125120,"FL","26",NA,NA,NA,NA
"H0FL25038","RIVERA, DAVID","C","REP",609503.18,443176.5,"FL","26",NA,"W",NA,"W"
"H2FL26024","WALKER, DOUGLAS G","C","REP",45500,500,"FL","26",NA,NA,NA,NA
"H2FL26065","FERNANDEZ, ANGEL","C","IND",41610,300,"FL","26",NA,NA,NA,"L"
"H2FL18054","PEIXOTO, JOSE F","C","NNE",27595,1475,"FL","26",NA,NA,NA,"L"
"H0FL18025","ROS-LEHTINEN, ILEANA","I","REP",2146246.12,1505211.34,"FL","27",NA,"W",NA,"W"
"H2GA01223","RUSSO, NATHAN C","C","DEM",25861,1561,"GA","01",NA,NA,NA,NA
"H2GA01231","MESSINGER, LESLI RAE","C","DEM",112772.06,10213,"GA","01",NA,"W",NA,"L"
"H2GA01157","KINGSTON, JACK REP.","I","REP",1248412.38,407765.75,"GA","01",NA,"W",NA,"W"
"H2GA02031","BISHOP, SANFORD D JR","I","DEM",1290956,431551.95,"GA","02",NA,"W",NA,"W"
"H0GA02217","KEOWN, MICHAEL (MIKE) HUEL","C","REP",0,0,"GA","02",NA,NA,NA,NA
"H0GA02241","ALLEN, RICK","C","REP",20805,13987,"GA","02",NA,NA,NA,NA
"H0GA08040","DELOACH, KENNETH RAY JR","C","REP",30696.84,17391,"GA","02",NA,NA,NA,NA
"H2GA02114","HOUSE, JOHN M","C","REP",169482.39,154128.34,"GA","02",NA,NA,NA,"L"
"H8GA02053","FERRELL, LEE R II","C","REP",3178.99,1389,"GA","02",NA,NA,NA,NA
"H0GA03066","SAUNDERS, ROBERT FRANKLIN III","C","DEM",0,0,"GA","03",NA,NA,NA,NA
"H0GA13099","FLANEGAN, CHARLES EDWARD JR","C","REP",48190,970,"GA","03",NA,NA,NA,NA
"H2GA03138","KINGSLEY, KENT EASTON","C","REP",25258,22258,"GA","03",NA,NA,NA,NA
"H4GA08067","WESTMORELAND, LYNN A.","I","REP",1067726.45,440058.55,"GA","03",NA,"W",NA,"W"
"H0GA04080","JONES, VERNON A","C","DEM",0,0,"GA","04",NA,NA,NA,NA
"H2GA04169","DILLARD, COURTNEY L SR","C","DEM",15345,5345,"GA","04",NA,NA,NA,NA
"H2GA04177","NUNNALLY, LINCOLN GARNETT","C","DEM",6131.01,5840.01,"GA","04",NA,NA,NA,NA
"H4GA04074","STOKES, CONNIE JEAN MS","C","DEM",0,0,"GA","04",NA,NA,NA,NA
"H6GA04129","JOHNSON, HENRY C 'HANK'","I","DEM",448223.02,58923.87,"GA","04",NA,"W",NA,"W"
"H0GA04072","CARTER, LISBETH 'LIZ'","C","REP",0,0,"GA","04",NA,NA,NA,NA
"H0GA04098","RUTH, CORY JEROME","C","REP",0,0,"GA","04",NA,NA,NA,NA
"H2GA04144","VAUGHN, JEFFERY CHRIS","C","REP",44102.4,44102.4,"GA","04",NA,"W",NA,"L"
"H2GA04151","PALLEN, GREGORY THOMAS","C","REP",15583,12538,"GA","04",NA,NA,NA,NA
"H2GA11016","MCKINNEY, CYNTHIA","C","GRE",900,0,"GA","04",NA,NA,NA,NA
"H2GA05125","JOHNSON, MICHAEL DARRELL","C","DEM",163677.12,123427.12,"GA","05",NA,NA,NA,NA
"H6GA05217","LEWIS, JOHN R.","I","DEM",1238406.06,457678.03,"GA","05",NA,"W",NA,"W"
"H0GA05210","LITTLE, SAMUEL FENN JR","C","REP",1532.29,0,"GA","05",NA,NA,NA,NA
"H2GA05133","STOPECK, HOWARD","C","REP",54960,22280,"GA","05",NA,"W",NA,"L"
"H2GA06107","MONTIGEL, ROBERT G","C","DEM",11636.8,1636.8,"GA","06",NA,NA,NA,NA
"H2GA06115","KAZANOW, JEFFREY H","C","DEM",44765,9765,"GA","06",NA,"W",NA,"L"
"H4GA06087","PRICE, THOMAS EDMUNDS","I","REP",2341155.22,1057380.26,"GA","06",NA,"W",NA,"W"
"H2GA07089","PERRAS, NELSON DAVID","C","DEM",575,575,"GA","07",NA,NA,NA,NA
"H2GA07097","REILLY, STEVEN M","C","DEM",32926,18474,"GA","07",NA,"W",NA,"L"
"H0GA04023","LINDER, JOHN",NA,"REP",1259.95,0,"GA","07",NA,NA,NA,NA
"H0GA07125","HICE, JODY B MR","O","REP",5,0,"GA","07",NA,NA,NA,NA
"H0GA07158","EFSTRATION, CHUCK","O","REP",6257.48,0,"GA","07",NA,NA,NA,NA
"H2GA07113","HANCOCK, DAVID","C","REP",8486,0,"GA","07",NA,NA,NA,NA
"H2GA11123","COX, JOHN CLAYTON 'CLAY'","O","REP",180,0,"GA","07",NA,NA,NA,NA
"H0GA07133","WOODALL, ROB","I","UNK",407300.43,123175.97,"GA","07",NA,"W",NA,"W"
"H0GA08032","MARSHALL, JIM","C","DEM",64508.96,0,"GA","08",NA,NA,NA,NA
"H0GA08099","SCOTT, JAMES AUSTIN","I","REP",1114640.95,545984.34,"GA","08",NA,"W",NA,"W"
"H2GA09200","COOLEY, JOSEPH DILLARD III (JODY)","C","DEM",76245.34,66265.16,"GA","09",NA,"W",NA,"L"
"H0GA09089","HAWKINS, B LEE","C","REP",878.3,150,"GA","09",NA,NA,NA,NA
"H0GA09097","TARVIN, THOMAS STEPHEN","C","REP",0,0,"GA","09",NA,NA,NA,NA
"H0GA10228","CATES, CHRISTOPHER U MD","C","REP",1538.91,0,"GA","09",NA,NA,NA,NA
"H2GA09143","ZOLLER, MARTHA MITCHELL","C","REP",393587.93,320852.56,"GA","09",NA,NA,NA,NA
"H2GA09150","COLLINS, DOUGLAS ALLEN","C","REP",780886.95,497982.28,"GA","09",NA,NA,NA,"W"
"H2GA09168","BICKNELL, HUNTER","C","REP",68414.12,49918.36,"GA","09",NA,NA,NA,NA
"H2GA09184","MCDUFFIE, CLIFTON STEED","C","REP",0,0,"GA","09",NA,NA,NA,NA
"H0GA09071","MOON, EDWARD ''EUGENE''","O","IND",0,0,"GA","09",NA,NA,NA,NA
"H2GA09176","FITZPATRICK, ROGER DALE","C","IND",19831,13487,"GA","09",NA,NA,NA,NA
"H2GA10117","SIMPSON, STEPHEN K","C","REP",145984.34,97008.71,"GA","10",NA,NA,NA,NA
"H8GA10031","WHITEHEAD, JAMES LESLIE SR","C","REP",0,0,"GA","10",NA,NA,NA,NA
"H8GA10049","BROUN, PAUL COLLINS","I","REP",1351218.47,909075.33,"GA","10",NA,"W",NA,"W"
"H8GA10056","GREENE, WILLIAM LAWRENCE","C","REP",0,0,"GA","10",NA,NA,NA,NA
"H2GA11206","THOMPSON, JOHN PATRICK","C","DEM",5956,5956,"GA","11",NA,"W",NA,"L"
"H2GA11149","GINGREY, J. PHILLIP","I","REP",1720190.35,839453,"GA","11",NA,"W",NA,"W"
"H2GA11172","OPITZ, MICHAEL","C","REP",13401,13251,"GA","11",NA,NA,NA,NA
"H2GA11198","LLOP, WILLIAM","C","REP",104853.5,3924,"GA","11",NA,NA,NA,NA
"H4GA12010","BARROW, JOHN J.","I","DEM",2876917.75,1071380.33,"GA","12",NA,"W",NA,"W"
"H8GA12037","THOMAS, REGINA D","C","DEM",0,0,"GA","12",NA,NA,NA,NA
"H0GA12026","SMITH, LAWTON CARLOS JR","C","REP",0,0,"GA","12",NA,NA,NA,NA
"H0GA12034","SEAVER, JEAN MARIE","C","REP",283.59,164.59,"GA","12",NA,NA,NA,NA
"H2GA12097","BURNS, O MAXIE","C","REP",262.92,0,"GA","12",NA,NA,NA,NA
"H2GA12105","ANDERSON, LEE I","C","REP",1306198.99,715306.6,"GA","12",NA,NA,NA,"L"
"H2GA12113","MCLEOD, DANIEL WRIGHT","C","REP",529733.92,383544.85,"GA","12",NA,NA,NA,NA
"H2GA12121","ALLEN, RICHARD W","C","REP",1217432.93,537481,"GA","12",NA,NA,NA,NA
"H2GA12139","NAFARRETE, BRIAN ALBERT APOSTOL","C","REP",0.23,0,"GA","12",NA,NA,NA,NA
"H2GA12147","SHEFFIELD, MARIA","C","REP",128468.64,22218.76,"GA","12",NA,NA,NA,NA
"H8GA12011","STONE, JOHN ERWIN II","C","REP",2125.79,0,"GA","12",NA,NA,NA,NA
"H8GA12029","MCKINNEY, RAYMOND LOUIS SR","C","REP",57812.32,1110,"GA","12",NA,NA,NA,NA
"H2GA13012","SCOTT, DAVID ALBERT","I","DEM",976668.79,179155,"GA","13",NA,"W",NA,"W"
"H8GA06112","WORLEY, DAVID JAMES","C","DEM",0,0,"GA","13",NA,NA,NA,NA
"H0GA13032","CRANE, MICHAEL ROBERT","C","REP",500,500,"GA","13",NA,NA,NA,NA
"H6GA13013","HONEYCUTT, DEBORAH TRAVIS","C","REP",1010,10,"GA","13",NA,NA,NA,NA
"H2GA14010","GRANT, DANIEL FRANK","C","DEM",12360,1032,"GA","14",NA,"W",NA,"L"
"H0GA09030","GRAVES, JOHN THOMAS MR. JR.","I","REP",1179676.68,627142.48,"GA","14",NA,"W",NA,"W"
"H2GU00033","BORDALLO, MADELEINE Z. MS.","I","DEM",254070,254070,"GU","00",NA,"W",NA,"W"
"H2GU01015","DIZON, KARLO ISAIAS JORGE","C","DEM",39419,39419,"GU","00",NA,NA,NA,NA
"H2GU00066","BLAS, FRANK FLORES JR","C","REP",142404.12,134004.12,"GU","00",NA,"W",NA,"L"
"H8GU00022","DIAZ, JONATHAN FRANK BLAS","C","IND",115,115,"GU","00",NA,NA,NA,NA
"H2HI02110","HANABUSA, COLLEEN WAKAKO","I","DEM",1439038.46,802939.42,"HI","01",NA,"W",NA,"W"
"H2HI02128","CASE, EDWARD ESPENETT","O","DEM",5358.75,4980,"HI","01",NA,NA,NA,NA
"H6HI01121","ABERCROMBIE, NEIL","C","DEM",0,0,"HI","01",NA,NA,NA,NA
"H0HI01157","DJOU, CHARLES K","C","REP",693739.93,610510.54,"HI","01",NA,"W",NA,"L"
"H0HI01058","MATSUNAGA, MATTHEW","C","DEM",5625,0,"HI","02",NA,NA,NA,NA
"H0HI01165","DEL CASTILLO, RAFAEL GOODWIN","O","DEM",12052.3,9006,"HI","02",NA,NA,NA,NA
"H2HI00015","KIAAINA, ESTHER PUAKELA","O","DEM",148721.92,105665.29,"HI","02",NA,NA,NA,NA
"H2HI02508","GABBARD, TULSI","O","DEM",1828589.91,1299287.68,"HI","02",NA,"W",NA,"W"
"H2HI02516","MARX, ROBERT (BOB)","O","DEM",439882.25,186780.31,"HI","02",NA,NA,NA,NA
"H4HI02082","SHIRATORI, MILES","O","DEM",8354,2125,"HI","02",NA,NA,NA,NA
"H6HI01113","HANNEMANN, MULIUFI F 'MUFI'","O","DEM",1457036.89,1028838.37,"HI","02",NA,NA,NA,NA
"H6HI02251","HIRONO, MAZIE MRS.","I","DEM",5518572,4136454,"HI","02",NA,NA,NA,NA
"H6HI02269","HOOSER, GARY L","O","DEM",5658.5,5525,"HI","02",NA,NA,NA,NA
"H6HI02301","MENOR, RON","C","DEM",19500,0,"HI","02",NA,NA,NA,NA
"H0HI02106","WILLOUGHBY, JOHN WILLIAM","C","REP",0,0,"HI","02",NA,NA,NA,NA
"H0HI02114","WHARTON, RAMSAY PUANANI","C","REP",0,0,"HI","02",NA,NA,NA,NA
"H6HI02285","HOGUE, BOB C","O","REP",0,0,"HI","02",NA,NA,NA,NA
"H6IA01098","BRALEY, BRUCE L","I","DEM",2687007.57,1739366.33,"IA","01",NA,NA,NA,"W"
"H6IA01114","DICKINSON, RICHARD","C","DEM",0,0,"IA","01",NA,NA,NA,NA
"H0IA01117","LANGE, BEN","C","REP",1079677.28,852871.56,"IA","01",NA,"W",NA,"L"
"H0IA02099","RATHJE, STEVE","C","REP",88918.12,85012,"IA","01",NA,NA,NA,NA
"H2IA01055","BLUM, RODNEY LELAND","C","REP",93493.72,68409.42,"IA","01",NA,NA,NA,NA
"H8IA01086","HARTSUCH, DAVID L","C","REP",200.28,200,"IA","01",NA,NA,NA,NA
"H2IA01071","KRAIL, GEORGE ","C","IND",8745.25,0,"IA","01",NA,NA,NA,"L"
"H2IA02095","SENG, JOSEPH MATHEW","C","DEM",32229,11735,"IA","02",NA,NA,NA,NA
"H6IA02146","LOEBSACK, DAVID WAYNE","I","DEM",1562539.88,632510.24,"IA","02",NA,"W",NA,"W"
"H2IA02053","ARCHER, JOHN HENRY","C","REP",967708.31,771085.94,"IA","02",NA,"W",NA,"L"
"H2IA02061","GATES, RICHARD KENT","C","REP",861,731,"IA","02",NA,NA,NA,NA
"H2IA02079","DOLAN, DANIEL P","C","REP",351118.16,178262.75,"IA","02",NA,NA,NA,NA
"H8IA02043","MILLER-MEEKS, MARIANNETTE JANE","C","REP",15868.07,105,"IA","02",NA,NA,NA,NA
"H6IA03144","BOSWELL, LEONARD L.","I","DEM",1747775.66,887449.7,"IA","03",NA,"W",NA,"L"
"H0IA03121","GIBBONS, JIM","C","REP",30594.73,9912.5,"IA","03",NA,NA,NA,NA
"H0IA03139","ZAUN, BRAD","C","REP",6000,0,"IA","03",NA,NA,NA,NA
"H0IA03147","REES, MARK ROBERT","C","REP",0,0,"IA","03",NA,NA,NA,NA
"H4IA05102","LATHAM, THOMAS","I","REP",3412780.12,1168716.84,"IA","03",NA,"W",NA,"W"
"H8IA03082","SCHMETT, KIM","C","REP",0,0,"IA","03",NA,NA,NA,NA
"H0IA04095","MASKE, BILLY DALE","C","DEM",12489.9,100,"IA","04",NA,NA,NA,NA
"H2IA04117","VILSACK, CHRISTIE","C","DEM",3359507.01,2783643.16,"IA","04",NA,"W",NA,"L"
"H2IA05072","KING, STEVE MR.","I","REP",3753859.7,3026692.45,"IA","04",NA,"W",NA,"W"
"H0IA05092","CAMPBELL, MATTHEW","C","DEM",2124.4,0,"IA","05",NA,NA,NA,NA
"H4IA05169","SCHULTE, E. JOYCE","C","DEM",0,0,"IA","05",NA,NA,NA,NA
"H2IA05031","BALLENGER, JEFFREY A","C","REP",0,0,"IA","05",NA,NA,NA,NA
"H6IA05123","NIELSEN, ROY","C","IND",0,0,"IA","05",NA,NA,NA,NA
"H2ID01101","FARRIS, JAMES R (JIMMY)","C","DEM",82924.24,53965.06,"ID","01",NA,"W",NA,"L"
"H8ID01090","MINNICK, WALTER CLIFFORD","C","DEM",1994.21,0,"ID","01",NA,NA,NA,NA
"H0ID01253","LABRADOR, RAUL","I","REP",830195.57,486658.51,"ID","01",NA,"W",NA,"W"
"H6ID01136","SEMANKO, NORM","C","REP",4780,4780,"ID","01",NA,NA,NA,NA
"H6ID01144","SORENSEN, SHEILA","O","REP",0,0,"ID","01",NA,NA,NA,NA
"H6ID01177","SALI, WILLIAM T.","C","REP",0,0,"ID","01",NA,NA,NA,NA
"H2ID01150","LIFE, PRO","C","IND",11157,0,"ID","01",NA,NA,NA,NA
"H2ID02133","LEFAVOUR, NICOLE","C","DEM",350399.48,314273.99,"ID","02",NA,"W",NA,"L"
"H0ID02061","HEILESON, MARVIN CHARLES","C","REP",18334,18334,"ID","02",NA,NA,NA,NA
"H0ID02079","MATHEWS, RUSSELL J","C","REP",3974,3974,"ID","02",NA,NA,NA,NA
"H8ID02064","SIMPSON, MICHAEL K","I","REP",1200025.64,430528.5,"ID","02",NA,"W",NA,"W"
"H2IL01042","RUSH, BOBBY L","I","DEM",498765.15,81234.65,"IL","01",NA,"W",NA,"W"
"H2IL01133","SIMS, JORDAN R","C","DEM",9764,9264,"IL","01",NA,NA,NA,NA
"H2IL01158","LODATO, RAYMOND M","C","DEM",13447,7200,"IL","01",NA,NA,NA,NA
"H2IL01166","PELOQUIN, DONALD","C","REP",101655.92,84493,"IL","01",NA,"W",NA,"L"
"H8IL01098","MEMBERS, ANTOINE","C","REP",0,0,"IL","01",NA,NA,NA,NA
"H0IL01095","TROTTER, DONNE E","C","DEM",15025,15025,"IL","02",NA,NA,NA,NA
"H2IL02164","HUTCHINSON, TOI","C","DEM",135992.19,122892.19,"IL","02",NA,NA,NA,NA
"H2IL02172","KELLY, ROBIN L","C","DEM",200008.1,184956.1,"IL","02",NA,NA,NA,NA
"H6IL02124","JACKSON, JESSE JR","I","DEM",1003682.86,635956.46,"IL","02",NA,"W",NA,"W"
"H8IL11113","HALVORSON, DEBORAH","C","DEM",235737.36,159128.12,"IL","02",NA,NA,NA,NA
"H0IL02101","HAYES, ISAAC C","C","REP",0,0,"IL","02",NA,NA,NA,NA
"H2IL02149","WOODWORTH, BRIAN","C","REP",19266.24,15145,"IL","02",NA,"W",NA,"L"
"H2IL03105","ATKINSON, JOHN M","C","DEM",550764.2,239776.76,"IL","03",NA,NA,NA,NA
"H2IL03113","BAQAI, FARAH S","C","DEM",14029,6785,"IL","03",NA,NA,NA,NA
"H4IL03077","LIPINSKI, DANIEL","I","DEM",825517.56,287097.04,"IL","03",NA,"W",NA,"W"
"H6IL03114","SULLIVAN, JOHN P","C","DEM",0,0,"IL","03",NA,NA,NA,NA
"H0IL03075","BENDAS, MICHAEL A","C","REP",2590,400,"IL","03",NA,NA,NA,NA
"H2IL03121","GRABOWSKI, RICHARD L","C","REP",13126.5,13051.5,"IL","03",NA,"W",NA,"L"
"H2IL08039","GUTIERREZ, LUIS V","I","DEM",344048.41,88557.31,"IL","04",NA,"W",NA,"W"
"H8IL04076","MALDONADO, ROBERTO","C","DEM",0,0,"IL","04",NA,NA,NA,NA
"H8IL04084","FLORES, MANUEL","C","DEM",0,0,"IL","04",NA,NA,NA,NA
"H2IL04145","CONCEPCION, HECTOR L","C","REP",14192,14192,"IL","04",NA,NA,NA,"L"
"H0IL05096","QUIGLEY, MIKE","I","DEM",728590.98,378790.98,"IL","05",NA,"W",NA,"W"
"H2IL05092","EMANUEL, RAHM","C","DEM",129.67,0,"IL","05",NA,NA,NA,NA
"H4IL05031","BLAGOJEVICH, ROD","C","DEM",0,0,"IL","05",NA,NA,NA,NA
"H0IL05328","RATOWITZ, DAVID","C","REP",0,0,"IL","05",NA,NA,NA,NA
"H2IL05183","WADE, NANCY LYNN","C","GRE",6213,5989,"IL","05",NA,NA,NA,"L"
"H0IL06045","LOWE, BENJAMIN S","C","DEM",873,10,"IL","06",NA,NA,NA,NA
"H2IL06041","PETZEL, GEOFFREY J","C","DEM",36076.95,8576.95,"IL","06",NA,NA,NA,NA
"H2IL06058","COOLIDGE, LESLIE ANNE","C","DEM",413376.55,252825.36,"IL","06",NA,"W",NA,"L"
"H2IL06074","YATES, MAUREEN ELIZABETH ANN","C","DEM",11028,6440,"IL","06",NA,NA,NA,NA
"H8IL06071","MORGENTHALER, JILL","C","DEM",0,0,"IL","06",NA,NA,NA,NA
"H6IL06117","ROSKAM, PETER","I","REP",3277931.9,1586112.93,"IL","06",NA,"W",NA,"W"
"H2IL06033","JAFRI, KHIZAR","C","IND",270,270,"IL","06",NA,NA,NA,NA
"H2IL07098","CONWAY, JACQUES ANTOINE","C","DEM",5585,5585,"IL","07",NA,NA,NA,NA
"H4IL07037","DAVIS, DANNY K","I","DEM",372212.44,69545,"IL","07",NA,"W",NA,"W"
"H2IL08088","BEAN, MELISSA LUBURICH","C","DEM",0,0,"IL","08",NA,NA,NA,NA
"H2IL08096","KRISHNAMOORTHI, S. RAJA","C","DEM",1282894.61,1136369.26,"IL","08",NA,NA,NA,NA
"H6IL06141","DUCKWORTH, L. TAMMY","C","DEM",5309495.24,4551655.05,"IL","08",NA,"W",NA,"W"
"H0IL08090","WALSH, JOE","I","REP",2011080.18,1321814.67,"IL","08",NA,"W",NA,"L"
