,year,pollster_rating_id,lower_error_diff,mean_bias,count,valid
17,2008,28.0,-2.574137845164957,1.1000000000000014,3,False
18,2008,30.0,-6.8347120385079485,4.034999999999998,4,False
19,2008,32.0,-1.647073250260322,-3.6800000000000015,16,True
20,2008,35.0,-7.000608172627401,-2.796666666666667,6,False
21,2008,36.0,-4.2297518654948405,-4.405555555555557,9,False
22,2008,37.0,-3.373605700755299,-4.578571428571428,7,False
23,2008,41.0,-inf,-9.86,1,False
24,2008,44.0,0.31841950745191916,0.26333333333333303,3,False
25,2008,46.0,-inf,1.6699999999999946,1,False
26,2008,51.0,0.5945569308390055,-2.3177777777777786,18,True
27,2008,54.0,-15.753006890389281,1.25,2,False
28,2008,56.0,-4.076797059666563,3.4433333333333302,3,False
29,2008,57.0,-3.720705623652231,4.103333333333334,9,False
30,2008,59.0,-42.242125062979646,10.21,2,False
31,2008,60.0,-inf,-2.6399999999999935,1,False
32,2008,64.0,-6.62466862353287,3.3025000000000015,4,False
33,2008,65.0,-inf,-3.93,1,False
34,2008,70.0,1.9074021619604316,-0.6137499999999987,8,False
35,2008,74.0,-19.19237050820324,13.095000000000002,2,False
36,2008,75.0,-16.634727520708633,-4.719999999999995,2,False
37,2008,76.0,1.7661380018627826,0.4260000000000006,5,False
38,2008,77.0,-11.91198681001287,-1.413333333333334,3,False
39,2008,79.0,0.3186738571655421,-0.18000000000000327,2,False
40,2008,80.0,-inf,-4.990000000000002,1,False
41,2008,83.0,-inf,3.019999999999996,1,False
42,2008,84.0,-1.3607453903851086,-0.9063157894736837,19,True
43,2008,85.0,-6.2618937682684574,4.474285714285714,7,False
44,2008,87.0,-0.7683252589140517,3.4250000000000007,8,False
45,2008,89.0,0.5956898785187859,-0.7133333333333335,6,False
46,2008,91.0,-5.447503883611434,7.511111111111112,9,False
47,2008,92.0,-1.7447700860904374,-3.947272727272726,11,True
48,2008,93.0,-inf,10.799999999999995,1,False
49,2008,94.0,-0.7714172465530482,-2.1766666666666663,12,True
50,2008,96.0,-0.6009259759822476,0.982499999999999,8,False
51,2008,99.0,-2.677617973842314,4.805,4,False
52,2008,100.0,-42.588539217283106,11.005000000000003,2,False
53,2008,104.0,-2.0401626466131293,-1.285384615384616,13,True
54,2008,105.0,-4.575142760008104,6.322,5,False
55,2008,106.0,-1.438738841608973,-0.8442857142857149,7,False
56,2008,107.0,-4.63344983766984,4.4775,12,True
57,2008,112.0,-0.16751307885353917,-0.3219354838709688,31,True
58,2008,113.0,-1.901960694462496,4.383571428571428,14,True
59,2008,114.0,-0.7067620091861182,-0.8399999999999986,3,False
60,2008,118.0,-1.9350545140906295,3.791818181818182,11,True
61,2008,121.0,-0.18798722873715823,-0.7519999999999996,5,False
62,2008,123.0,-17.537223225927384,-6.359999999999999,2,False
63,2008,126.0,-0.21392446290662104,1.3179999999999992,5,False
64,2008,128.0,-6.57976885290252,7.730000000000002,4,False
65,2008,129.0,-8.727131416972107,4.75333333333333,3,False
66,2008,130.0,-1.5031922890263905,4.6309999999999985,10,True
67,2008,133.0,-1.8329740111939836,-2.109677419354839,124,True
68,2008,134.0,-0.12316868430087569,2.476666666666669,3,False
69,2008,135.0,-inf,6.839999999999996,1,False
70,2008,136.0,-10.468002450529184,8.61,2,False
71,2008,137.0,-inf,8.07,1,False
72,2008,140.0,-7.243348261152731,-5.713333333333334,3,False
73,2008,143.0,-2.395175185904334,0.24249999999999966,4,False
74,2008,147.0,-15.263064299783887,-8.17333333333333,3,False
75,2008,148.0,-23.95950762969492,5.305000000000003,2,False
76,2008,149.0,1.99072120472015,0.8649999999999984,2,False
77,2008,154.0,-3.8628234310130605,4.1975,4,False
78,2008,155.0,-inf,4.630000000000003,1,False
79,2008,158.0,-inf,-11.420000000000002,1,False
80,2008,159.0,-1.7517029529725834,4.574999999999999,4,False
81,2008,160.0,-2.343592411747167,0.7190909090909074,11,True
82,2008,164.0,-7.604986078235273,6.109999999999999,2,False
83,2008,165.0,-inf,2.3500000000000014,1,False
84,2008,167.0,-inf,13.819999999999991,1,False
85,2008,168.0,-inf,-1.6500000000000057,1,False
86,2008,170.0,-3.147830868459579,-4.129999999999999,2,False
87,2008,172.0,-0.8036508267859697,-1.1455000000000002,20,True
88,2008,173.0,3.9683029981448334,0.8599999999999994,2,False
89,2008,174.0,0.4153507120850797,-1.5140000000000007,10,True
90,2008,176.0,-inf,3.0999999999999943,1,False
91,2008,178.0,-2.387596548892169,1.1766666666666705,6,False
92,2008,179.0,-inf,0.1299999999999954,1,False
93,2008,181.0,-27.302585696573296,-8.189999999999998,2,False
94,2008,183.0,-1.9848247638590117,-3.2383333333333337,18,True
95,2008,184.0,-4.063430503891157,-5.6200000000000045,2,False
96,2008,185.0,-5.8255797644547105,-4.421111111111113,18,True
97,2008,186.0,-0.5611971976763033,0.6463636363636369,11,True
98,2008,187.0,-4.182364647042884,-4.617777777777778,18,True
99,2008,188.0,-0.5803720085045305,-0.125,2,False
100,2008,189.0,-inf,-1.1199999999999974,1,False
101,2008,190.0,-inf,4.550000000000004,1,False
102,2008,191.0,-inf,11.220000000000006,1,False
103,2008,192.0,-inf,-7.400000000000006,1,False
104,2008,193.0,-13.615485541390822,-10.369999999999997,2,False
105,2008,194.0,-8.108206299754961,3.4725,8,False
106,2008,197.0,-0.030812991046594684,-0.8561278195488721,266,True
107,2008,199.0,-35.94560949570766,-23.97000000000001,2,False
108,2008,203.0,1.854318668809281,-0.6800000000000007,7,False
109,2008,205.0,-10.214892000269442,7.2600000000000025,3,False
110,2008,210.0,-14.294933461269968,-10.371999999999998,5,False
111,2008,211.0,-8.951989358114389,7.134999999999998,4,False
112,2008,213.0,-1.5980350513694277,0.3900000000000015,15,True
113,2008,214.0,-9.23277678675941,-0.09000000000000252,2,False
114,2008,215.0,-3.3281702245054907,-3.3166666666666678,9,False
115,2008,216.0,-0.9399247096144328,4.874999999999998,4,False
116,2008,217.0,-2.422458344971525,-1.3080000000000012,5,False
117,2008,219.0,-4.342093359812713,-4.51,5,False
118,2008,220.0,-inf,5.869999999999997,1,False
119,2008,223.0,-inf,6.269999999999996,1,False
120,2008,226.0,-inf,-17.090000000000003,1,False
121,2008,232.0,-2.6081688183323415,1.5819999999999996,5,False
122,2008,233.0,-3.971971145407457,-4.620000000000002,3,False
123,2008,234.0,-4.081786206492674,-4.603333333333334,3,False
124,2008,236.0,-inf,-3.6700000000000017,1,False
125,2008,237.0,-inf,6.109999999999999,1,False
126,2008,239.0,-inf,-10.900000000000006,1,False
127,2008,240.0,-0.3883438251152105,0.23500000000000063,6,False
128,2008,241.0,-6.802699914884114,-6.614999999999998,2,False
129,2008,242.0,-4.1493453656416435,3.5900000000000007,10,True
130,2008,243.0,-0.826503450229797,3.7621428571428583,14,True
131,2008,248.0,-inf,-3.3200000000000003,1,False
132,2008,249.0,-8.48363600203551,1.787999999999998,5,False
133,2008,250.0,-inf,15.980000000000004,1,False
134,2008,256.0,0.24954898498025857,-3.138333333333333,6,False
135,2008,258.0,-11.836067800555664,-11.620000000000005,2,False
136,2008,260.0,-2.1544121581063087,-4.1434482758620685,29,True
137,2008,262.0,1.3832576562241239,-0.29333333333333184,3,False
138,2008,267.0,-1.4107500535837973,-2.892600000000001,50,True
139,2008,272.0,-1.2940378782137154,-0.5731578947368441,19,True
140,2008,273.0,-26.38587295994154,8.063333333333333,3,False
141,2008,275.0,-0.6965821461451821,1.4674418604651154,43,True
142,2008,277.0,-0.29772722016202857,-2.224421052631579,190,True
143,2008,280.0,0.2549775515677273,0.8614285714285737,14,True
144,2008,281.0,0.09590380789189246,0.4576724137931034,116,True
145,2008,285.0,-21.28775123686538,-4.510000000000005,2,False
146,2008,286.0,-0.6982234303255898,5.91,2,False
147,2008,287.0,-2.8702705999921068,-2.9063636363636363,11,True
148,2008,288.0,-1.1781185774723704,2.9224999999999994,4,False
149,2008,290.0,0.9775912344635509,0.09800000000000182,5,False
150,2008,292.0,1.754878177080651,0.9100000000000011,3,False
151,2008,295.0,-1.8706112974136742,-1.1422222222222222,9,False
152,2008,296.0,-inf,-9.75,1,False
153,2008,302.0,-0.27588911196275134,3.1680000000000006,5,False
154,2008,303.0,-4.003812195190467,-2.154000000000001,5,False
155,2008,304.0,-1.0292744411838297,0.05249999999999918,12,True
156,2008,305.0,-6.370507077217092,-4.103333333333334,6,False
157,2008,308.0,-10.175012595064581,11.519999999999998,3,False
158,2008,309.0,-3.8240058254373896,-2.1950000000000003,6,False
159,2008,310.0,-8.974551212644506,-2.4925000000000015,4,False
160,2008,311.0,-4.4106108814842795,0.8799999999999955,2,False
161,2008,312.0,-3.373078419420256,4.480000000000001,5,False
162,2008,313.0,-4.725303836553987,-0.04399999999999986,5,False
163,2008,315.0,-1.2558891361149065,4.415833333333334,12,True
164,2008,319.0,-0.5540632418049258,4.184999999999999,2,False
165,2008,320.0,0.07216703400080016,-2.1619767441860467,86,True
166,2008,323.0,0.24516248854439637,2.074285714285714,7,False
167,2008,325.0,-0.25793288582251045,0.02914999999999998,400,True
168,2008,326.0,-inf,-7.859999999999999,1,False
169,2008,328.0,-11.911917720866471,7.875,2,False
170,2008,329.0,-3.270001292867884,-0.08375000000000199,8,False
171,2008,333.0,0.9092336540136929,-2.751,10,True
172,2008,334.0,-1.1812971590418881,3.4266666666666694,3,False
173,2008,336.0,-3.9899171506479734,-2.7375000000000007,4,False
174,2008,341.0,-inf,-11.900000000000006,1,False
175,2008,344.0,-25.68674690929921,-12.0,2,False
176,2008,345.0,-inf,2.760000000000005,1,False
177,2008,346.0,-2.2396796968839996,-4.34611111111111,18,True
178,2008,347.0,0.17981233164229038,-1.339,10,True
179,2008,352.0,-inf,-14.089999999999996,1,False
180,2008,354.0,-2.8856230431672785,-6.1150000000000055,2,False
181,2008,357.0,-1.4079234459872767,0.1203571428571436,28,True
182,2008,358.0,-1.9108596612518318,-0.4980000000000032,5,False
183,2008,359.0,-inf,12.099999999999994,1,False
184,2008,360.0,-7.9479924371196375,5.059999999999999,2,False
185,2008,361.0,-2.6516933509106364,-4.396666666666668,6,False
186,2008,362.0,1.3001461219787558,-2.730000000000004,2,False
187,2008,364.0,-inf,-4.920000000000002,1,False
188,2008,365.0,-7.354254703758794,7.6483333333333325,6,False
189,2008,366.0,-4.251540937069835,-1.5749999999999993,2,False
190,2008,368.0,-1.3682251211076084,3.5687500000000005,8,False
191,2008,369.0,-inf,8.060000000000002,1,False
192,2008,370.0,-8.27529077837358,-8.184999999999999,2,False
193,2008,371.0,-2.532734479254141,-2.142000000000002,5,False
194,2008,373.0,-30.26230989189837,-18.259999999999998,2,False
195,2008,375.0,-3.5217794034139263,-3.9133333333333318,6,False
196,2008,377.0,-2.186794434309982,0.9871428571428567,7,False
197,2008,378.0,-6.263057465154629,6.449999999999999,2,False
198,2008,381.0,-inf,2.8300000000000054,1,False
199,2008,383.0,-2.0973293362258683,2.0479999999999974,5,False
200,2008,387.0,-18.158299399870664,-4.080000000000002,2,False
201,2008,391.0,-0.7877031118088689,-0.252619047619046,42,True
202,2008,394.0,-4.46653443951147,1.5850000000000044,2,False
203,2008,395.0,-1.1713273757351317,-0.7209491525423727,295,True
204,2008,437.0,-8.626726241773895,-5.512500000000003,4,False
205,2008,640.0,-18.99214180044789,8.060000000000002,2,False
206,2008,649.0,-inf,7.780000000000001,1,False
207,2008,663.0,-inf,8.979999999999997,1,False
208,2008,674.0,-inf,-9.78,1,False
209,2008,749.0,-inf,-1.7100000000000009,1,False
0,2010,2.0,-inf,-10.04,1,False
1,2010,3.0,0.6718574146124244,2.408461538461538,13,True
2,2010,5.0,-inf,5.539999999999999,1,False
3,2010,6.0,-inf,-4.439999999999998,1,False
4,2010,9.0,-0.12764317357797428,0.44866666666666694,60,True
5,2010,10.0,-1.2131675555768306,-6.680000000000002,3,False
6,2010,11.0,-inf,4.030000000000001,1,False
7,2010,14.0,-2.288424588133367,1.2360000000000018,5,False
8,2010,15.0,-5.666326320566325,5.833333333333335,6,False
9,2010,16.0,-inf,-13.669999999999996,1,False
10,2010,17.0,-7.055408290311356,-0.08999999999999393,3,False
11,2010,19.0,-inf,-1.8900000000000008,1,False
12,2010,21.0,-14.86484306437956,10.395000000000003,2,False
13,2010,23.0,-19.137404171085574,10.030000000000001,2,False
14,2010,24.0,-21.658878094819222,-8.709999999999997,2,False
15,2010,26.0,-5.830705064702725,4.120000000000001,4,False
16,2010,27.0,-7.740234832263774,7.195000000000001,4,False
17,2010,28.0,-2.5581263295517527,1.1000000000000014,3,False
18,2010,30.0,-3.9207425378641343,6.19625,8,False
19,2010,31.0,-2.3501505530330657,4.515555555555554,9,False
20,2010,32.0,0.08182773561360657,-0.8345454545454571,11,True
21,2010,35.0,-6.947916838062537,-2.796666666666667,6,False
22,2010,36.0,-3.1872486760828824,-2.1814285714285737,7,False
23,2010,37.0,-0.29649634374892353,-1.2676923076923077,26,True
24,2010,41.0,-inf,-9.86,1,False
25,2010,44.0,1.2253827904110113,0.5999999999999996,4,False
26,2010,46.0,-inf,1.6699999999999946,1,False
27,2010,51.0,0.30569706142061626,-1.9928571428571433,14,True
28,2010,53.0,-inf,9.379999999999995,1,False
29,2010,54.0,-15.232693736885132,1.25,2,False
30,2010,56.0,-3.200032334089567,3.4433333333333302,3,False
31,2010,57.0,-3.6129372990159774,2.8812500000000005,8,False
32,2010,59.0,-43.96003889190951,10.21,2,False
33,2010,60.0,-inf,-2.6399999999999935,1,False
34,2010,64.0,-4.508592215240311,5.620000000000003,8,False
35,2010,65.0,-inf,-3.93,1,False
36,2010,69.0,-9.484175534100945,6.533333333333335,3,False
37,2010,70.0,0.9060138424266333,0.7700000000000002,13,True
38,2010,71.0,-48.830321272721044,-21.300000000000004,2,False
39,2010,74.0,-20.73373156534122,13.095000000000002,2,False
40,2010,75.0,-2.246307469163373,-2.7739999999999996,5,False
41,2010,76.0,1.8287252967792318,0.9000000000000006,7,False
42,2010,77.0,-12.166099974905247,-1.413333333333334,3,False
43,2010,79.0,1.1019426482900276,0.7633333333333306,3,False
44,2010,80.0,-inf,-4.990000000000002,1,False
45,2010,83.0,-inf,3.019999999999996,1,False
46,2010,84.0,-1.171388983305583,-1.5556521739130427,23,True
47,2010,85.0,-6.948481027305204,6.173333333333334,9,False
48,2010,86.0,-14.341894233567668,2.6000000000000014,2,False
49,2010,87.0,-0.5692905455969774,3.475,10,True
50,2010,89.0,0.8060903319269179,-0.7133333333333335,6,False
51,2010,90.0,-inf,1.1899999999999975,1,False
52,2010,91.0,-7.313173657572519,9.120000000000001,7,False
53,2010,92.0,-1.6382115832124764,-2.1064285714285704,14,True
54,2010,93.0,-inf,10.799999999999995,1,False
55,2010,94.0,-0.31903918198897263,-0.8939999999999998,10,True
56,2010,96.0,-1.643407439591072,-0.340000000000001,6,False
57,2010,98.0,-inf,1.7999999999999972,1,False
58,2010,99.0,-2.918063038823907,4.805,4,False
59,2010,104.0,-2.2497962577678026,-1.285384615384616,13,True
60,2010,105.0,-4.799935356301782,6.322,5,False
61,2010,106.0,-1.3895964592421761,-0.4050000000000011,8,False
62,2010,107.0,-4.723790297809634,4.4775,12,True
63,2010,112.0,-0.45759476780179126,-0.3219354838709688,31,True
64,2010,113.0,0.15040517814843746,3.6292307692307686,13,True
65,2010,114.0,0.410644835906655,-0.8399999999999986,3,False
66,2010,115.0,-0.33860437638328045,1.0764285714285715,14,True
67,2010,118.0,-1.3958379665889358,3.3874999999999997,12,True
68,2010,121.0,-0.524455698146925,-0.7519999999999996,5,False
69,2010,126.0,-0.40058301901055626,4.03111111111111,18,True
70,2010,128.0,-7.315384564139265,7.730000000000002,4,False
71,2010,129.0,-2.11805799454289,3.861666666666667,6,False
72,2010,130.0,-1.3978785133646465,4.6309999999999985,10,True
73,2010,133.0,-0.8939077272822238,0.004868421052631008,76,True
74,2010,134.0,-0.8284030884304785,3.595714285714287,7,False
75,2010,135.0,-inf,6.839999999999996,1,False
76,2010,136.0,-9.112572027878123,10.54,5,False
77,2010,137.0,-inf,8.07,1,False
78,2010,140.0,-3.53256725336769,-4.169999999999997,3,False
79,2010,142.0,-15.13142672697229,0.7033333333333331,3,False
80,2010,143.0,-2.2819510536302468,2.6671428571428573,7,False
81,2010,147.0,-4.007214991801382,-2.7149999999999963,2,False
82,2010,149.0,0.5719722340999427,0.8649999999999984,2,False
83,2010,154.0,-3.191357737013958,4.1975,4,False
84,2010,155.0,-7.892251789690855,7.0525,4,False
85,2010,158.0,-inf,-11.420000000000002,1,False
86,2010,159.0,-1.7568885827227638,4.574999999999999,4,False
87,2010,160.0,-2.798235473108901,-0.946666666666669,6,False
88,2010,164.0,-6.31247318192997,6.109999999999999,2,False
89,2010,165.0,-10.461114153209019,5.544999999999998,2,False
90,2010,167.0,-inf,13.819999999999991,1,False
91,2010,170.0,-3.0874182872797924,-4.129999999999999,2,False
92,2010,172.0,-1.2187019836851292,0.07736842105263124,19,True
93,2010,174.0,-0.38285212220953113,-1.8588888888888901,9,False
94,2010,176.0,-0.10766316551927346,2.719999999999999,2,False
95,2010,178.0,-2.5243241859806123,1.1766666666666705,6,False
96,2010,179.0,-inf,0.1299999999999954,1,False
97,2010,183.0,-1.4856079263306472,-1.8728000000000002,25,True
98,2010,184.0,-1.965551067290698,-0.9525000000000006,4,False
99,2010,185.0,-5.747018912664543,-4.421111111111113,18,True
100,2010,186.0,0.01999141803808402,-0.3949999999999996,10,True
101,2010,187.0,-3.095727448134231,-2.7060000000000004,15,True
102,2010,188.0,-0.16812067775309414,-0.125,2,False
103,2010,189.0,-inf,-1.1199999999999974,1,False
104,2010,190.0,-inf,4.550000000000004,1,False
105,2010,191.0,-inf,11.220000000000006,1,False
106,2010,192.0,-inf,-7.400000000000006,1,False
107,2010,193.0,-11.899217064723363,-10.369999999999997,2,False
108,2010,194.0,-9.168673638140138,8.661666666666667,6,False
109,2010,196.0,-3.5170998118396084,-3.0633333333333304,3,False
110,2010,197.0,0.2368081092826057,-0.31150579150579155,259,True
111,2010,203.0,-2.5693449669923316,1.6839999999999988,10,True
112,2010,205.0,-6.7985519391231435,8.465,6,False
113,2010,210.0,-9.615918795962767,-3.2666666666666657,3,False
114,2010,211.0,-8.85200194105776,7.134999999999998,4,False
115,2010,213.0,-1.0730965198197953,0.6556250000000013,16,True
116,2010,214.0,-6.0489827694142,-0.09000000000000252,2,False
117,2010,215.0,-1.7014987221088926,-0.27562500000000056,16,True
118,2010,216.0,-0.5641990330721218,3.3628571428571425,7,False
119,2010,217.0,-2.3879972825309057,-1.6700000000000006,6,False
120,2010,219.0,-1.8972631942555163,-2.541111111111113,9,False
121,2010,220.0,-inf,5.869999999999997,1,False
122,2010,224.0,1.0842490163428078,-0.6375000000000011,12,True
123,2010,225.0,-inf,-1.0,1,False
124,2010,227.0,-inf,-3.4200000000000017,1,False
125,2010,232.0,-1.5430473104930236,-0.7287499999999996,8,False
126,2010,233.0,0.3684464920311239,-2.5650000000000013,4,False
127,2010,234.0,-1.4104038922399442,-3.3225,4,False
128,2010,236.0,-inf,-3.6700000000000017,1,False
129,2010,237.0,-19.454660261636256,8.754999999999999,2,False
130,2010,239.0,-7.4534471772888855,-5.893333333333335,3,False
131,2010,240.0,-0.2712970931013743,0.23500000000000063,6,False
132,2010,241.0,-7.3408918253714965,-6.614999999999998,2,False
133,2010,242.0,-4.272141238822622,3.5900000000000007,10,True
134,2010,243.0,-0.6782396244105093,2.327096774193549,31,True
135,2010,246.0,-15.07318375421065,2.3249999999999993,2,False
136,2010,248.0,-inf,-3.3200000000000003,1,False
137,2010,249.0,-3.744381612606614,0.6322222222222228,9,False
138,2010,250.0,-inf,15.980000000000004,1,False
139,2010,256.0,-1.0244547291261492,-3.3019999999999996,5,False
140,2010,258.0,-3.873685954781473,-2.404285714285716,7,False
141,2010,260.0,-0.9909026529072582,-3.1843243243243236,37,True
142,2010,262.0,1.8258699763049593,-0.48249999999999815,4,False
143,2010,263.0,0.07143943981107825,-0.04547169811320792,53,True
144,2010,267.0,-0.9506790043670351,-0.7080000000000011,55,True
145,2010,272.0,-1.9375405380610458,0.5946666666666648,15,True
146,2010,273.0,-26.21765108539556,8.063333333333333,3,False
147,2010,275.0,-0.6118553565949527,1.4674418604651154,43,True
148,2010,276.0,-inf,12.119999999999996,1,False
149,2010,277.0,-0.23531950873519863,-1.766241134751773,282,True
150,2010,280.0,-0.8631369476805542,-0.9044444444444425,18,True
151,2010,281.0,-0.7166900925145586,1.4771120689655173,232,True
152,2010,285.0,-22.093267118147438,-4.510000000000005,2,False
153,2010,286.0,-1.24420605558626,5.91,2,False
154,2010,287.0,-0.5969988369298589,-0.8277777777777781,9,False
155,2010,288.0,-1.6035307543635673,2.9224999999999994,4,False
156,2010,290.0,1.3482695024083644,-0.6199999999999984,7,False
157,2010,292.0,1.3201199293269008,1.7449999999999986,6,False
158,2010,295.0,-1.9333651544320083,-0.3700000000000001,10,True
159,2010,296.0,-inf,-9.75,1,False
160,2010,302.0,-0.44705321030880696,3.3383333333333334,6,False
161,2010,303.0,-4.129869254338306,-2.154000000000001,5,False
162,2010,304.0,-0.09954750287043468,0.5835294117647061,17,True
163,2010,305.0,-3.6507637077369988,-2.3788888888888877,9,False
164,2010,308.0,-5.640833325710377,7.165714285714286,7,False
165,2010,309.0,-4.47005649884386,0.7212499999999995,8,False
166,2010,310.0,-7.96822622908567,1.7966666666666644,3,False
167,2010,312.0,-3.08740512659202,1.1600000000000006,7,False
168,2010,313.0,-3.648826981101908,2.9766666666666666,3,False
169,2010,315.0,-1.6628639061405583,4.415833333333334,12,True
170,2010,319.0,-1.676796874043092,4.184999999999999,2,False
171,2010,320.0,0.03388736394433489,-2.3186363636363643,110,True
172,2010,323.0,-0.7108209087171053,2.4023529411764706,17,True
173,2010,325.0,-0.1265783367492349,-0.012401574803149665,508,True
174,2010,326.0,-5.246367711205653,-6.963333333333336,3,False
175,2010,329.0,-2.134724357041213,5.345999999999999,5,False
176,2010,333.0,1.1569415572545527,-2.976363636363636,11,True
177,2010,334.0,0.6233217827709603,-0.344444444444443,9,False
178,2010,336.0,-2.91912658435115,-2.4560000000000017,5,False
179,2010,344.0,-25.383830185288318,-12.0,2,False
180,2010,345.0,-inf,2.760000000000005,1,False
181,2010,346.0,0.8440988926229926,-0.8049999999999997,14,True
182,2010,347.0,0.5047383272454,-0.9781818181818186,11,True
183,2010,354.0,-1.3541235228427655,-6.1150000000000055,2,False
184,2010,357.0,-1.240105839716525,1.971041666666668,48,True
185,2010,358.0,-2.810151276593469,-1.7825000000000042,4,False
186,2010,359.0,-inf,12.099999999999994,1,False
187,2010,360.0,-8.181216581241689,5.059999999999999,2,False
188,2010,361.0,-2.7100165193139283,-4.673333333333333,6,False
189,2010,362.0,0.9386129570007284,-2.730000000000004,2,False
190,2010,364.0,-0.873016511135623,-2.2440000000000024,5,False
191,2010,365.0,-7.2475668008701435,5.994285714285712,7,False
192,2010,367.0,-inf,-8.519999999999996,1,False
193,2010,368.0,-0.5558649610724333,2.607142857142858,7,False
194,2010,369.0,-inf,8.060000000000002,1,False
195,2010,370.0,-3.169689973593725,-1.926000000000002,5,False
196,2010,371.0,-2.3224221759029815,-2.142000000000002,5,False
197,2010,375.0,-3.0941985897653232,-0.9949999999999974,4,False
198,2010,377.0,-2.3841394841070795,0.9871428571428567,7,False
199,2010,378.0,-6.6932742182777645,6.449999999999999,2,False
200,2010,381.0,-inf,2.8300000000000054,1,False
201,2010,383.0,-3.372456145711791,4.084999999999997,4,False
202,2010,385.0,-inf,6.339999999999996,1,False
203,2010,391.0,-0.18826667257507962,-0.9383206106870223,131,True
204,2010,394.0,-3.4142919666313283,3.230000000000004,3,False
205,2010,395.0,-0.7284982479850917,-0.49838709677419346,310,True
206,2010,437.0,-8.057238746038038,-5.512500000000003,4,False
207,2010,640.0,-19.01436315327814,8.060000000000002,2,False
208,2010,649.0,-inf,7.780000000000001,1,False
209,2010,656.0,-inf,21.180000000000007,1,False
210,2010,663.0,-inf,8.979999999999997,1,False
211,2010,664.0,-inf,11.380000000000004,1,False
212,2010,749.0,-inf,-1.7100000000000009,1,False
0,2012,2.0,-inf,-10.04,1,False
1,2012,3.0,-0.30407439338767106,2.490833333333333,12,True
2,2012,5.0,-inf,5.539999999999999,1,False
3,2012,6.0,-18.15043962720216,3.6200000000000054,2,False
4,2012,9.0,0.21293951882940632,0.5342000000000006,50,True
5,2012,10.0,-1.2598042428568297,-6.680000000000002,3,False
6,2012,11.0,-inf,4.030000000000001,1,False
7,2012,13.0,-3.9432651580237197,-5.528571428571428,7,False
8,2012,14.0,-2.6825725675045264,2.1974999999999993,12,True
9,2012,15.0,-7.038017603727358,7.7440000000000015,5,False
10,2012,16.0,-inf,-13.669999999999996,1,False
11,2012,17.0,-6.855558487999631,-0.08999999999999393,3,False
12,2012,19.0,-inf,-1.8900000000000008,1,False
13,2012,21.0,-15.428281986153419,10.395000000000003,2,False
14,2012,23.0,-9.166462071966272,10.030000000000001,2,False
15,2012,24.0,-17.460801408579496,-8.709999999999997,2,False
16,2012,26.0,-4.616193987158734,4.120000000000001,4,False
17,2012,27.0,-7.499246044838071,7.195000000000001,4,False
18,2012,28.0,-2.283053420669762,1.1000000000000014,3,False
19,2012,30.0,-2.6710257760540173,5.822222222222222,9,False
20,2012,31.0,-2.6276840510109,4.515555555555554,9,False
21,2012,32.0,0.48577335570506097,2.3683333333333336,6,False
22,2012,33.0,-10.32221279376477,9.126666666666665,3,False
23,2012,35.0,-14.320618648065686,0.3566666666666638,3,False
24,2012,36.0,-5.213619937664418,-0.6380000000000006,5,False
25,2012,37.0,-0.5864052338886981,-1.543,40,True
26,2012,44.0,1.711821253766783,1.823333333333333,3,False
27,2012,46.0,-inf,1.6699999999999946,1,False
28,2012,50.0,-inf,9.689999999999998,1,False
29,2012,51.0,-0.4754430980760549,-2.2709090909090914,11,True
30,2012,53.0,-4.942849641918176,4.059999999999998,3,False
31,2012,54.0,-19.26485974784309,1.25,2,False
32,2012,55.0,-inf,-20.179999999999993,1,False
33,2012,56.0,-3.49156493431203,3.4433333333333302,3,False
34,2012,57.0,-2.7889858319582905,4.235,8,False
35,2012,59.0,-inf,18.53,1,False
36,2012,60.0,-inf,-2.6399999999999935,1,False
37,2012,62.0,-inf,2.480000000000004,1,False
38,2012,63.0,-inf,3.2500000000000036,1,False
39,2012,64.0,-4.101873980297781,2.8514285714285728,14,True
40,2012,65.0,-inf,-3.93,1,False
41,2012,66.0,-15.440543320500288,-7.729999999999997,2,False
42,2012,69.0,-9.440131863359053,6.533333333333335,3,False
43,2012,70.0,0.502005112568489,2.3221739130434775,23,True
44,2012,71.0,-53.85611394093339,-21.300000000000004,2,False
45,2012,74.0,-19.51893894796464,13.095000000000002,2,False
46,2012,75.0,-2.4864117255678573,-2.7739999999999996,5,False
47,2012,76.0,1.1959773092045898,0.33500000000000085,8,False
48,2012,79.0,-4.637869117324163,4.641999999999999,5,False
49,2012,84.0,-1.101102774107851,0.982,25,True
50,2012,85.0,-6.900260522250097,6.173333333333334,9,False
51,2012,86.0,-15.357080171094596,2.6000000000000014,2,False
52,2012,87.0,-0.6774297440144985,3.447,10,True
53,2012,89.0,-1.0348260126362963,-0.8399999999999986,3,False
54,2012,90.0,-inf,1.1899999999999975,1,False
55,2012,91.0,-8.34833559705865,9.950000000000001,6,False
56,2012,92.0,-1.6064943812665944,-1.8039999999999992,15,True
57,2012,93.0,-inf,10.799999999999995,1,False
58,2012,94.0,0.4279350620521425,-0.3322222222222209,9,False
59,2012,96.0,-0.7230812178096127,1.0350000000000001,6,False
60,2012,98.0,-inf,1.7999999999999972,1,False
61,2012,99.0,-3.374966147501561,3.3049999999999997,4,False
62,2012,102.0,-0.3045075639715602,1.3049999999999962,2,False
