state,district,office_type,Electoral Dynamics,Voter ID Laws,Voter Registration Laws,Mail-in Voting,Misceallaneous Voting Laws,Polls from this race,Demographics,Campaign Finance,Consumer Confidence Index,Gas Prices,Unemployment,Polls from other races,Expert Rating,Composition of Congress/Presidency,Type of election,Other
IL,11,House,3.5196827115220626,0.014737843220163666,0.49969458496471963,-0.030843792781226922,0.5414317164027225,1.1155622094017432,0.04704899512428801,9.626847891998016,-0.12794868106384266,-0.01736020381693184,0.3547275123792971,-0.14889074766935864,0.26773159145810793,-0.25232053082293326,2.725180265408412,0.9874757452140097
IL,12,House,-40.88511602797343,0.05488516643711815,0.30325855093811643,-0.15358414423193262,1.0427516386781155,-1.5901405741195456,-1.6542505250380446,-7.020814609294743,0.10798948181431042,0.3228984813703881,0.17788553402688384,0.06412406574628565,-2.0464452036431995,-0.1514185124876798,-5.430577770208079,0.13749605940478832
IL,13,House,3.746457703009593,0.08571394218905563,0.3335118662966272,-0.024632561301576896,0.3140906547638595,1.5384159816560328,1.2056690103361156,15.666031735930467,-0.1419856471303418,0.05639579933957884,0.21924967823292796,-0.0459358482689541,0.5121105519493767,-0.18277399512403378,3.2487121260587655,0.9100438484497084
IL,14,House,-3.3893007530014283,0.020980012881205126,0.4743416187078273,-0.03868794595832413,0.5996901763929556,1.102023881303066,0.4428625492798848,18.006108056568536,-0.06357706063097303,0.02420904864140433,0.3447725103442577,-0.16746509847882096,0.029400532581238564,-0.30648909936688806,3.216820556471694,0.9633026195577227
IL,15,House,-36.74735073359214,0.04767303598413222,0.18341375483740097,-0.07308875077808728,0.6399982208639623,-1.6882314586829361,-1.8475597534231591,-6.848548968197774,-0.04391802246576359,0.31437494115645415,0.3062059799366117,0.019182384183697034,-1.9630916311924516,-0.05902270400474735,-5.090671545542791,0.18442773476364932
IL,16,House,-29.734664703037666,0.038922107705787384,0.33634711047141713,-0.07090762324067573,0.17559916727051111,-1.2589015076003094,-0.09906631593514614,-7.031812714379033,-0.029399456802159142,0.43970976604893036,0.38970453737941463,-0.14271906181160943,-1.6972440077111077,-0.165728468359519,-4.574333080621542,0.1857016676585679
IL,17,House,-8.254397082172545,0.04112543539995954,0.3821673735065792,-0.04843974883019059,0.6624414829466801,0.29047738968230147,0.5549691942717219,15.950059980662418,0.3148958006141352,-0.050161122352078244,0.7399551332725658,-0.13716967816018774,-0.2751221634910568,-0.2030722697546557,-1.6843252938586326,0.004868088547845303
IN,1,House,-7.954218390565,-0.1969475450343748,0.11842206667110439,-0.10921870311007942,0.04241460322488966,0.5154954593889888,0.3582146512215252,17.92065638055093,-0.1212586795742756,0.07331691549624014,0.039446786614591015,-0.02803444475370299,0.04551344046315048,-0.2635517537255646,-2.087979356306137,0.020779646385323702
IN,2,House,-29.785638354272365,0.15936004894223266,0.16304166978296114,-0.12211584903822281,0.10406810716212075,-1.3187818316485385,-0.41931976353657496,-6.509480077211457,0.07132064657343945,0.3958826109333389,0.4087937492074234,0.13084664815011682,-1.7924827692843075,-0.14464177720615204,-4.451327812393132,0.34356768045215597
IN,3,House,-29.182589860683247,0.10207777593574693,0.08594679737809358,-0.07454959411902973,0.1204033665929164,-1.2778115176185314,-0.13263107980496713,-6.2880584056519115,-0.07030546236471563,0.17923689209257715,0.2940383539671099,-0.029132032780885147,-1.629782714781483,-0.24924580042202954,-3.7863145895004613,0.269783531003417
IN,4,House,-32.17992848474034,-0.004083732238179867,0.12516502830067205,-0.13672305948199992,-0.10485723988270362,-1.0125742325422697,0.42381222930787005,-6.761494993544167,-0.19871075052269785,0.18310034867691305,0.3101908403125433,0.016043319470253278,-1.706326615134426,-0.3286277542859263,-4.978014574682803,0.6608877597359271
IN,5,House,-24.715298207411838,0.06752037991147153,0.14222183201069835,-0.05985187351760919,0.14330541852390155,-0.9994472323666932,1.1711751179891214,-6.954415809564737,0.1449129738132273,0.2323417800407003,0.4374981659813893,0.0813658839954309,-1.4719014813329143,-0.36661535167730963,-3.4093173668251517,0.028352057381411763
IN,6,House,-30.525763415880583,0.2403078162730651,0.07413817413314303,-0.0672492652859235,0.16226280060637058,-1.3760168676983868,0.9734151873861239,-9.383245219723914,-0.1350076406414952,0.32525821200239635,0.35738466275532155,-0.03654855350011807,-1.8223848892301833,-0.19015286561321382,-4.055770266565032,0.3623377446325364
IN,7,House,25.637619589594863,-0.0027240722175025196,0.08770247785774551,-0.10445735283335957,0.046453481833078444,1.3075207774151063,0.9500133816218621,-0.9291039651123604,0.061739431828754014,0.4463174837830931,0.3771100893414512,0.0800873070335079,0.1318869213681691,-0.32658393171109645,7.1209602734592155,0.248633821051997
IN,8,House,-31.036536134907912,0.15254996846561453,0.08722785000322283,-0.02596755579828959,-0.13651261232020667,-1.3930436405846551,-1.1160670456560748,-10.924313362053367,-0.029503922554742504,0.33575423926505005,0.26901034080323305,-0.06559602632969601,-1.8923565298266696,-0.06264766921993886,-5.020179966723171,0.425342950706812
IN,9,House,-28.713130334201214,0.10105923848504386,0.05784316400764004,-0.08552296544149447,-0.1717282238944111,-1.212334864770222,-0.8574670448297712,-7.156664738064602,-0.022677650487107227,0.3204939936830309,0.32403777972269404,-0.04872974572303522,-1.675177937747812,-0.26446684022017986,-4.695051031425404,0.06664134436490896
IA,1,House,-15.07180675131437,-0.06390484550076991,-0.09977764833422856,0.1456677651332263,-0.007053230403735941,-1.3036532336358577,-0.5904056893065199,-2.508190745398737,0.35251795509208117,0.05578608275584013,0.5596398044613701,-0.03273069712631631,-1.0504529956334014,-0.1802787068255807,-2.0390870706531996,0.04361342421672596
IA,2,House,-17.020767487561308,-0.005196975666151599,-0.0767389136239858,0.1468601168823853,0.3661091173829372,-1.3244879047814155,-0.07608387810220396,-8.077132497232942,0.3470557542322101,0.9658875619328333,0.5665131695904164,-0.04634914416135838,-1.4452159172553296,-0.2868938373935309,-2.095296067438696,0.11884554369961493
IA,3,House,-14.105715912555167,-0.11162898980597394,-0.40647764068382203,0.0968426198501344,0.18187756217785686,-1.0415107540472937,0.5333720320648003,-5.8244513889953815,0.6274642194685209,-0.4156074286292143,0.5719643466192421,-0.12666759932271895,-1.0502712144422872,-0.15444688270952303,-1.3455598883253626,0.060798898888398636
IA,4,House,-31.82158804596048,-0.05160429575342044,-0.12910584245724338,0.14513218776738937,-0.4249585082082332,-1.2774404963250523,-0.6175729721813377,-8.880463191965736,-0.003209429520640246,0.34315033212378127,0.4068889916063714,-0.08848266065560535,-1.8282604941453133,-0.2571646859539766,-4.809097587820618,0.37683148178167736
KS,1,House,-32.0349596768335,0.04823481218007995,0.15765456227357258,-0.04190713862208291,-0.19034856059855793,-1.2528808730920966,0.06693670036660493,-8.674307539490185,0.03619434401421259,0.22000659235196576,0.25316957138529617,-0.048796462012715876,-1.914026279122015,-0.19433452946082275,-4.870916199455976,0.4562434142428504
KS,2,House,-22.487246526087045,0.3445400521463198,0.16522454322174432,-0.026108384012908097,-0.01928834794420395,-1.0990984991035557,-0.3809068312452036,-8.916767925897314,0.33270497725370385,0.5948336613694096,0.39805651734630676,-0.06341800032319107,-1.4286058244577862,-0.16743395574317285,-3.2418922147315263,0.16504179512269695
KS,3,House,4.1323326918233,0.23371636427465345,0.3387955486411148,-0.015455391859972367,-0.15195695401418807,0.8090202360747357,-0.3028468648699423,7.908704378577024,-0.07239268948815755,0.004478460894307819,0.37922273390574623,-0.0023830109934610388,0.1602964581298324,-0.2217520146312011,4.023805508217037,1.1117330202883093
KS,4,House,-25.646113151324446,0.16032402216693098,0.24780253778516925,-0.07434585222619298,-0.06701744696690573,-1.0724324519790505,1.6645981458085912,-8.558256262443818,-0.15773157609112132,0.3069314150773914,0.32957679707165644,-0.0663899141662904,-1.6202269254600572,-0.4642336750320712,-3.0902602167131614,0.1290457217994258
KY,1,House,-40.527232317058406,0.03631021998241857,0.0877233963814361,-0.1280681728318035,0.004399428250343715,-1.623648502400225,-2.631601109607435,-7.011596254897306,-0.023502812538134344,0.3164988353171507,0.10647378968618582,0.08714634327830732,-2.1097458092371144,-0.20029248716848855,-4.951506724539724,0.3520597347097152
KY,2,House,-35.0456790870462,0.04790110199968696,0.04079998081797601,-0.08588887010397403,-0.006566639610225938,-1.4011660637893983,-1.3704126981838975,-9.467101051174476,-0.1635656173602522,0.24693466974098396,0.21648475565135047,0.006069424222041125,-2.1083591931420647,-0.13415894522327598,-4.576605219618579,0.3620930876492382
KY,3,House,17.898638508373864,0.07764190548903649,0.037052826196723475,-0.036090797378601824,0.42321259454385585,2.2557789825937795,1.2324154719560492,12.202610875245744,-0.07707349856833973,0.12630152485078328,0.2825844922301216,0.017472459844982344,0.43274594825793994,-0.2091762962532813,4.49887077371327,0.9687351209894106
KY,4,House,-31.79024417125953,0.03623286120956698,0.077150500217399,-0.07798294045298457,-0.09198026330388304,-1.2714626333711458,-0.331721034195498,-8.617184275917792,-0.11588402293394692,0.43991262585603624,0.2553946654892039,-0.05949344145356434,-1.833321115272568,-0.17769757723838672,-4.622751099202986,0.34199821794096663
KY,5,House,-45.5799176393858,0.04079322075426242,0.04116540898549116,-0.10609334441982823,-0.03857616163965935,-1.9478649866142714,-5.186396731333122,-7.765864010691253,0.011180806490583589,0.3453837129620876,0.3134734981754815,-0.05594965863395627,-2.411777312238244,-0.09576128302718803,-7.338445919911023,0.21288066986736576
KY,6,House,-26.136521736841743,0.02588569823347864,0.12303134792716622,-0.08176576559087323,-0.04325678861215676,-1.2260166889362554,-0.13530429463597093,-8.83174971446889,-0.011266746593014028,0.4282587346121934,0.3582852797081843,-0.06347955995690023,-1.643530056481362,-0.2044282133845181,-3.6494074890160677,0.08603531934966921
LA,1,House,-37.058962622955264,-0.2392877689159983,-0.7006296377997885,-0.14729781507730022,-1.5962873267541833,-1.5226505796431233,-0.44600090235231116,-10.008600371951513,-0.03391199986663423,0.1820374918794658,0.23374021076312,-0.11467205366078126,-2.133662427902917,-0.2777111654079056,-5.133707108981598,0.5676823640108406
LA,2,House,42.148433202721186,0.051139505907282105,-0.26829628334217326,-0.05476291928341927,-0.46330650303756726,0.4799787468804381,1.9340768327446818,10.286122280608772,0.23383924706262202,0.3584090849698821,-0.0976352824069638,0.12137397553459446,-0.11903078039502846,0.021351313036526237,8.307936801822143,0.38518631394248637
LA,3,House,-41.65258860481814,-0.21992109560280296,-0.42776142247722737,-0.06351335057232539,-1.3422339480996484,-1.7083477746113083,-2.1225518899497993,-6.663334782922087,0.225711273007804,0.29270990790502766,0.13168636893390057,0.16807313218924488,-2.225403383701554,-0.16453140361931864,-6.186634320025775,0.40713637261684804
LA,4,House,-31.06308087398583,-0.1860182148899332,-0.455668489928985,-0.04995458602698742,-2.697063542677489,-1.237352010740874,-4.726978454046502,-6.676149486701797,0.0947316750141563,0.543215346076143,0.40020559348678264,0.07204390056613078,-1.8441292585850686,-0.20145053037522564,-4.27277064395237,0.07244370031395475
LA,5,House,-38.440137702031556,-0.09448290892430272,-0.5035987181282653,-0.056594966958603735,-1.3574207638558962,-1.7142830402144393,-4.0759984285600925,-6.5760279061347084,0.1337749327437978,0.3672843010734841,0.23510745753772821,0.13334428302219867,-2.2686821029207933,-0.19773557423483631,-5.45697179836881,0.42579870373353707
LA,6,House,-35.25740977344878,-0.2267664116388635,-0.4231881016446278,-0.10480101141226043,-3.2369933174527485,-1.2407814727379574,-0.43515280263236267,-5.501214466077675,0.04070247876859331,0.2100082468671287,0.27530426807332953,0.023575986665288044,-1.623905115870865,-0.2187189612417212,-5.091704012713662,0.3860116983545092
ME,1,House,16.62776909373832,0.026171370981330065,-0.5808707722754686,0.03540566518538377,0.2877290451433945,1.503637246876144,-0.961146180880733,5.324291424635797,0.145986399703895,0.37154762052940143,0.39370563606081477,-0.08755779290906211,0.16564886206027385,-0.10711174904253748,4.32293009089982,0.9813975623223735
ME,2,House,-9.500175507187686,0.05010369020990377,-0.6970629898939202,0.016673261482001784,0.6190990068514203,0.06927386761309906,-1.6889536608878433,18.498400632664765,-0.11721629478549929,0.10576162391585572,0.278973583505239,-0.1276875780744533,-0.07430378958083672,-0.14527580500371695,-1.982881411082263,-0.04378378101060722
MD,1,House,-23.237710909237084,0.027433646420616443,0.13040761656020008,-0.07811811639276266,0.9754120750263585,-1.4040205186743597,-0.05707236054929593,-8.093315859001786,0.7356010843412157,0.27864810677303636,0.4860290145885027,0.018216782570835133,-1.4042201760721034,-0.1562659052104934,-3.7802862176619225,0.02982270491796729
MD,2,House,14.556391522216288,0.026416437290037693,-0.13001336030447658,-0.03576833327345314,0.12915105148162281,1.8719207424765802,2.5928288477445074,7.954438444860543,0.09701462264122787,-0.17832326149585995,0.15272728588057627,-0.020990954650338275,0.1560175772680614,-0.1499645929466195,5.098023520475759,0.8251697206340651
MD,3,House,15.043112361341871,0.024669269820500654,0.1397066809558179,-0.02891808624516083,0.31062280591213354,1.9368456937383671,-0.5436350016853673,11.41373251824148,-0.0813303629605659,0.10558470731204515,0.3251562578070498,-0.06187230343942482,0.4303045058282848,-0.1763805562384036,4.249245171353407,0.7478039330470294
MD,4,House,58.387133316227604,-0.11959765379127438,0.08103656484846121,-0.006327563198508674,0.13772148165851464,0.2575744482754964,2.8644763041234738,6.974574101848306,0.1241109151743072,0.17467398480384808,0.056928959022221906,-0.03277194122792253,-0.15045632806360457,-0.27642853450301696,11.062095247860684,0.22431778400682797
MD,5,House,16.21293162467583,0.01659175649134831,0.0854104331192222,-0.02865007513373391,0.1493050543722623,2.035087259763857,-1.1404333388990355,11.890364963353111,0.13270650247015253,0.11459787947029106,0.16510363952245377,-0.020340989310857975,0.5567515381353784,-0.17633101201890825,2.7945282452986824,0.7515464100568429
MD,6,House,-3.1838321410566115,0.02078864702264583,-0.18951088843959535,-0.07400352895205482,0.7404371259389444,1.082462933157075,0.9341120629484678,17.506512592693944,0.26924990805290816,-0.15816613341434876,0.6304691476628763,-0.12095820454199716,-0.23129788055600053,-0.291946807147003,3.3236236017196803,0.9883213550165474
MD,7,House,48.442001391802656,-0.06526364849491631,-0.392879257948195,-0.014754367533511227,0.08357828374762669,0.3760385956868291,4.7944677159370075,1.8666620287792575,0.17762787340143543,0.11737902546000936,0.3889703838406207,0.008322561680046501,-0.32078604663005506,-0.1369593770799748,10.392253603269815,-0.01201204272132866
MD,8,House,41.439977648538786,0.011366159585769591,-0.3051233561868414,-0.07402858282325661,0.49121092173172043,0.3399028810776438,0.6965066940637992,9.147534873952555,0.08614885193852333,0.43990595331824356,0.13339368543268837,-0.04150948758767628,-0.07484674656436241,-0.09081491306621961,7.114911564612424,0.26909280909344313
MA,1,House,15.778805873947547,0.06697903067953448,0.10571098044271444,-0.040610665706398444,0.2764946722858822,2.3697968720137044,-1.37797581061074,12.552253692097684,0.01912283213010208,0.07652281810071163,0.5179357985954395,0.06205466401308222,0.4907109961914461,-0.10255989128552034,2.8733448828258767,0.8329094973203126
MA,2,House,18.876027554548653,0.11028443713921132,0.04889928341865322,-0.054066075424973326,-0.02838095714836976,1.9177164994060036,0.28816939419749704,9.098125232466279,-0.014618158512924771,0.10397281433967659,0.47831239551958915,0.012557273516473792,0.4489814738336315,-0.09718643286146415,5.139274513960942,0.8504278668437404
MA,3,House,18.94654466223828,0.12095309730769266,0.12466504517517459,-0.03616094054505422,0.3591506083994942,2.357511795638961,-0.5203006357507547,9.876149776977634,0.06003551854447255,0.08488908601313122,0.5054546627676297,-0.04176703936824026,0.5536788615267866,-0.19321664437457098,4.44813984480278,0.8821225069513804
MA,4,House,20.201439311236197,0.055886834611807296,0.12430964533796025,-0.03608008448162359,0.3755746258433674,2.5349630334215583,0.6038071332651173,10.743976294781724,0.12963920771394064,0.14660102283373194,0.5623715758424115,-0.004500906108832969,0.5837311369815374,-0.1404032748680472,4.702887381452511,0.8953356700025314
MA,5,House,31.64115649846286,0.03557515357241357,0.05930249358470361,-0.08294328889505041,0.347709903068771,1.5112849333317584,-0.05165594859707334,9.553137889490726,0.408538855233656,0.25999209957719366,0.47364487543091227,-0.029365231906131925,0.12557349757094122,-0.18568728816545504,5.3236832155171445,-0.05218838072057766
MA,6,House,17.75798256014912,0.050623559354773175,0.14486451653998392,-0.031203085071349806,0.3494529882752943,2.5016253273481843,0.2731078749998982,12.811098509106124,0.08161183237620612,0.11742591811252186,0.6108317149377444,-0.00734675432508787,0.5214364121834714,-0.09952783438260575,3.1493937734556954,0.8501676239169917
MA,7,House,50.976372304598904,0.020274865812351998,0.14295572110076935,-0.0342428625470802,0.15045626406561946,0.3278476564173736,3.9684612944835336,7.339271545697488,0.0885620997082659,0.3471712867724154,0.28026695901935766,0.1308259132186523,-0.06447552240365995,-0.24545212895972737,7.9348843549675845,0.18470220888350997
MA,8,House,24.63372233287074,0.05768572210541131,0.14835953498121005,-0.07405630602017398,0.46272788704042894,2.0122790573994163,0.7271301726954311,5.027656617639977,0.13191908670091884,0.13202268545064436,0.6516749766452712,0.004525581270058525,0.4615300570653453,-0.05167311475768077,6.834336394670453,0.11081856620511499
MA,9,House,10.843999409533254,0.12414962170538489,0.00996916225823479,-0.042872283122913024,0.24276966579312215,1.6901178417767293,-0.2726929824583903,6.750466155711857,0.19773327192998713,0.08953986899688982,0.46519590843249287,-0.033206945196827556,0.16051984325271268,-0.09676636808608323,4.731042534448416,0.9590435065454634
MI,2,House,-28.93798934894917,-0.09766889939793005,0.19307306273707917,0.1418529307429062,0.4306314602152524,-1.5892417499773919,-1.3449196600920181,-6.8003092001551035,0.07422559614743894,0.26869203380703677,0.2957448930365273,0.07249351936744243,-1.809216814215214,-0.04645145680467025,-4.0718284511870015,0.0008342090680514263
MI,3,House,4.850152015055321,-0.09461486360806787,0.3590002191451929,-0.01082245608800335,0.5231744164522819,0.873019961073594,0.2345780001983561,5.973398641652341,-0.014068907513963738,0.0320282523527174,0.43296242718383715,-0.15515605712586386,0.2533345063878377,-0.21428228152765036,4.479902800210962,1.039538864455292
MI,4,House,-17.306841357256193,-0.0850490097483038,0.340686290621864,0.14947502757558867,0.6084318747023966,-0.6637711731923853,0.3258447487385282,-5.300004768196487,0.3540995358183715,0.8524368482778625,0.5616106767442375,-0.018419710651084005,-1.121010650863952,-0.2348080710446147,-2.167731828913806,-0.031512661811525275
MI,5,House,-28.29661779065129,-0.08564295008065963,0.16835964882583226,0.09408000184937768,0.4018894999149999,-1.329822575420639,-1.231159637981511,-6.0612410657526805,0.1408962491088258,0.32680333391140703,0.306111002194279,-0.06479255084514397,-1.8048568998848338,-0.11110760136087997,-4.271031123850693,0.09050841729196163
MI,6,House,17.159447143377523,-0.32350174482623456,0.5051204409642203,0.02979412162806836,0.33325059493400006,2.2760323323537106,0.371820880172365,11.172679002543326,0.24652156817140716,0.24786384360309668,0.6604546294324951,-0.013645032936140056,0.5303540277551562,-0.03656597810408824,2.727517499920975,0.7844287776675936
MI,7,House,-8.364370661712183,-0.051463204472697255,0.38024284355274157,0.04132400145380971,0.6025630831459701,0.1537452903233491,-0.5840765375234991,13.85223207602133,0.3425818872865056,0.013399643447326456,0.740407997238988,-0.06517727627347812,-0.2944509801852301,-0.3806114034267081,-1.9921606792905795,-0.06271721215949831
MI,8,House,-8.944962498178093,-0.2975505629873113,0.1874749772674969,0.028394695828668978,0.576191053476602,0.4313021286929687,-0.8749775069488411,16.190869744629993,0.01339310823117782,0.049885038383573416,0.4085813551911415,0.05515463761967436,-0.10631366603817471,-0.1612219557809781,-2.2981742299685495,0.03899952589377206
MI,9,House,-29.273724438189383,-0.041162708808220205,0.38071834434555574,0.1416030873011178,0.8255280816382823,-1.2790965217458015,0.3960945595622052,-9.291352917119305,-0.04987662451814999,0.0797574409545323,0.17986503673926216,-0.08280909484606662,-1.7784154993239687,-0.05786786083271349,-4.155912331120617,0.06707300604656255
MI,10,House,-13.110762342200918,-0.010639398431478033,0.4753915996476716,0.13971469407454284,1.0177731791847873,-1.1170291924939837,1.170998560830759,0.15374371452369928,0.47620638297709994,-0.06471891264502558,0.5114402660664916,-0.06393957629103211,-0.6477204575901508,-0.31619274592377355,-1.4728000163776385,-0.007172402610002519
MI,11,House,14.39036643801852,-0.12396213858141666,0.41613098821338823,0.054455514200590666,0.3111498207263489,2.2723387474332526,0.41926024949967844,11.303152979720815,0.21001167654448613,0.014446890561623519,0.5075505938298188,-0.021327132151436404,0.4683875013666061,-0.0868026113841329,2.516306220770867,0.7514023194627495
MI,12,House,32.38382487669554,-0.28386590670217454,0.36073414001428794,0.01695617288144581,0.36430768876424263,1.6726484102838624,0.5155974012489324,12.728227403740963,0.5507095547057423,0.24336985874193154,0.34570192579494335,0.12304831363095942,0.11572233572902199,-0.028734828054416458,6.576578016762259,0.1526876860382253
MI,13,House,34.381326531669664,0.01255089706288864,0.33733372786884286,-0.06947759248401465,0.3290000014997074,1.082374950221665,-0.2580123062325479,10.403948623470756,0.5008658310989735,0.18552442382057494,0.13287168787679163,0.08181546989525951,0.13124521504619352,-0.19390449529342654,8.811934557350627,0.2509202311759206
MN,1,House,-20.02598934613363,0.010993984141584631,0.3988991818202021,0.0253179779687059,0.6065508408592023,-1.1455463646076558,0.9809902335417602,-8.177343643988284,0.4683291616389931,0.8854939512042936,0.596204158148561,-0.02169721063052066,-1.3800287979620665,-0.28411808272502126,-3.4788752726606695,0.03793432991061027
MN,2,House,-7.080017377002956,0.03424799988239658,0.3816438491587885,0.020933019800863886,0.6345119988674549,0.45539550382471794,-0.5446116076004559,21.274552706253672,-0.026223172253077263,-0.03512871842496153,0.5000736189140527,-0.12692095612717183,-0.17297682858185354,-0.218892372600087,-1.2731498397272525,-0.16830895124515105
MN,3,House,13.028916929852459,0.02933850455375225,0.3147068395721695,0.018133767759212948,0.23621676239161835,1.6496973851070535,0.7372605290781971,8.250280598964906,0.11646576422751487,0.1013335477209438,0.17261153384984743,-0.08572110804455407,0.3393447525104636,-0.24605276582797567,4.313380115821522,0.9537794019835397
MN,4,House,22.362988021160078,0.07147278081082521,0.2575434544668171,-0.010517014648902622,0.25420730730776075,1.785470532881774,1.8689906998271955,9.002591384904875,0.10429986367684999,0.11563590327650543,0.420845442324266,0.02106638342962613,0.5670853425743807,-0.11369862274942079,6.8210853535111005,0.06959512385035546
MN,5,House,38.3572306406319,0.0592166757095942,0.4761193066855866,0.12737195077037528,0.7253211806682947,0.8462453550508602,1.5830258233683467,-4.611882123362138,0.32569359469708453,0.6085399384591774,0.45162280517950726,0.012518238780740806,-0.054506040898498045,-0.33202818617648583,6.747537164607753,0.0019483934697822336
MN,6,House,-23.370306666024405,-0.00782726569641359,0.3277206127116477,0.03668611443489645,1.0067157985715838,-1.0337640503894794,1.3920402278114132,-8.170900650801311,-0.10682748972579802,0.13507882642930907,0.3854461138222513,-0.07711312538516514,-1.5183270491443253,-0.3774615770614228,-2.6750252810479207,0.21646611035971794
MN,7,House,-33.916510982423404,0.007733934086777065,0.2759393980606803,0.04991845782245699,0.5960354076628926,-1.443567135936269,-0.08553596711968992,-6.340994125398208,0.0016124212108463987,0.3290828178341264,0.2782711452420555,-0.057234732617596325,-1.8459944534534087,-0.03475859799383123,-5.599375530961684,0.24788145193342973
MN,8,House,-19.981869421388236,-0.01245320591474607,0.19937040219980381,0.06334180063196322,0.4364686998080305,-1.2595077531740038,-0.9237775132422832,-8.937352813002969,0.4628034759605357,0.9539679751745043,0.5041644427591363,-0.07014049126914589,-1.3735021072179128,-0.0973310053768621,-3.422007948123384,-0.0683408300101974
MS,1,House,-38.70475585629288,0.19595311154337094,0.001950535396154651,0.04053161245765331,-1.5349673018569412,-1.6413611075901513,-1.4922072120356242,-7.603038752606098,-0.06723204404819344,0.30039756928817174,0.1375996769823462,0.07341304152065825,-2.142653236256755,-0.12294490077617207,-5.532429359966216,0.3890825580079343
MS,2,House,14.483431185868346,0.05051368936251264,0.03828961131202208,0.0161834218149842,-1.2380004882687259,1.5799768040808366,-3.568254471478858,12.357952142838474,-0.05049788282844202,-0.14888877160609956,0.13303517758066136,-0.002046134175022843,0.5002206627387858,-0.16347235970495205,3.2126561250109837,0.8033262611052975
MS,3,House,-34.199779708660365,0.2184938864417141,-0.009386071013593669,0.05864674934105911,-1.3350510752598008,-1.555838243475327,-1.1449423112245465,-6.36287769289994,0.06674500105890652,0.29717997020679854,0.12518339330439493,0.057494711615398854,-2.081702650862579,-0.12251421858761244,-5.303108842461045,0.3760624523322601
MS,4,House,-40.009631842200776,0.159496148897126,0.016924704390021285,0.0511220239002717,-0.9744081253368013,-1.8150121316848247,-0.09199372112775572,-6.923064366019244,0.06332006483639499,0.36585008121261603,0.1967795310053513,0.028736548341840217,-2.107327287112729,-0.2136320736312415,-5.392937769654047,0.32710561344759514
MO,1,House,35.98188213396599,-0.10275888091120172,-0.5158542606217309,0.005138855676474083,-0.05607075344832387,1.1656772615397333,1.3284697338828482,11.102703959259514,0.39752313128235656,0.4268819790923081,0.2853400223303303,0.08537717291314201,0.13310900661676597,-0.22226233546612634,7.409748733561869,0.12718554101856128
MO,2,House,-20.370943453355057,-0.045257230354326314,-0.08139502608196872,0.02094575705011919,0.06978042675020124,-1.132549412678843,0.5267474731761291,-7.038781637332964,0.1081303774868056,0.9554614058888439,0.7023341806838538,0.006914558997111686,-1.3613227804338164,-0.2290494719685694,-3.3034376919681927,-0.06164760180635247
MO,3,House,-28.4304429572208,-0.047545428768871766,-0.006748541086076381,0.13146111955037962,-0.10077885213705196,-1.3108216945632332,0.21604987935651465,-10.288511086994466,-0.04890705817075762,0.629650216131751,0.40886250103541394,0.037137213989942255,-1.7925652237865304,-0.25642602851152213,-3.7420650769940353,0.09453010929582932
MO,4,House,-38.822335773520045,0.002725878793349956,-0.04619891876748036,0.05295572768158685,-0.09406158935283315,-1.5994470056515782,-0.7435281787928325,-6.816631987929995,0.06067296026493879,0.28616374862363914,0.24559834258071966,0.19149168116925996,-2.1555981063832603,-0.10280736422583539,-5.506955244014331,0.47110320785199034
MO,5,House,17.161901832124446,-0.04220338095881013,-0.3578520973532951,-0.07107163633886955,0.14437675889854532,1.963588578435454,0.6611501276891583,11.501141173950803,-0.03637661216611146,0.09015706476874777,0.34969391680456785,0.01395247887177243,0.5972322894380298,-0.12671345269066725,3.547072449085116,0.8116322770160463
MO,6,House,-33.97773506976461,0.010690217283834413,-0.2422353417628115,0.14498625186678324,0.0030272674773377806,-1.2622611628606726,-0.7913038565428515,-9.812897365660646,-0.11442892493301447,0.24228408639940052,0.33273806054457583,-0.06850321047122614,-2.054671323204507,-0.28889617977488735,-4.626984478940473,0.39322381009653756
MO,7,House,-37.9099428250329,-0.0005004963992257336,-0.11582310719664861,0.016298847553588916,-0.06302220059157285,-1.4007949059424185,-1.0767401689731084,-8.645315149791834,-0.10289826786687281,0.310818157439014,0.1947267470533497,0.00044432311692824654,-2.220683697829584,-0.07698107973303933,-5.577893361848447,0.5185583010887196
MO,8,House,-41.677834265947574,-0.0017066495676971623,-0.08312809018134902,0.018884770742478373,-0.22695900299003197,-1.9185729846251105,-2.4204954255074194,-10.024649817166232,-0.0551563256127543,0.19144092780161304,0.13118949109776462,-0.06352462428998172,-2.2800718752577183,-0.1176371450464535,-5.0948426493082,0.3623029713036453
MT,1,House,-14.36134613112268,-0.19084888430410513,-0.0396010853912078,0.05857069857871181,0.4264779991221647,-1.3581423259982883,-0.5145276381347426,-3.4314363587387535,0.28164195490076693,-0.10917075227167586,0.5153097689543014,-0.05917104630904737,-0.8685092259269873,-0.09943252170414849,-1.6950597201634274,0.017170080303096392
MT,2,House,-28.699804184856198,-0.018118858573210748,0.09546869641667712,0.14649257227437318,0.7599902972137262,-1.260017536402439,-1.8348640782307366,-7.045769880803649,0.04255551875996437,0.40451423204715636,0.3116623727178224,-0.09074718761529348,-1.6445236606288813,-0.16856401495775347,-3.8557140635954976,0.2604375137240165
