"","year","State","final_rating","race","special","District"
"536",2010,"UT","Safe R","Governor",FALSE,0
"537",2010,"VT","Toss-up","Governor",FALSE,0
"538",2010,"WI","Leans R","Governor",FALSE,0
"539",2010,"WY","Safe R","Governor",FALSE,0
"540",2012,"DE","Safe D","Governor",FALSE,0
"541",2012,"IN","Likely R","Governor",FALSE,0
"542",2012,"MO","Likely D","Governor",FALSE,0
"543",2012,"MT","Leans R","Governor",FALSE,0
"544",2012,"NC","Likely R","Governor",FALSE,0
"545",2012,"ND","Safe R","Governor",FALSE,0
"546",2012,"NH","Leans D","Governor",FALSE,0
"547",2012,"UT","Safe R","Governor",FALSE,0
"548",2012,"VT","Safe D","Governor",FALSE,0
"549",2012,"WA","Leans D","Governor",FALSE,0
"550",2012,"WI","Likely R","Governor",TRUE,0
"551",2012,"WV","Leans D","Governor",FALSE,0
"552",2014,"AL","Safe R","Governor",FALSE,0
"553",2014,"AZ","Likely R","Governor",FALSE,0
"554",2014,"AR","Likely R","Governor",FALSE,0
"555",2014,"CA","Safe D","Governor",FALSE,0
"556",2014,"CO","Leans D","Governor",FALSE,0
"557",2014,"CT","Leans D","Governor",FALSE,0
"558",2014,"FL","Leans D","Governor",FALSE,0
"559",2014,"GA","Leans R","Governor",FALSE,0
"560",2014,"HI","Likely D","Governor",FALSE,0
"561",2014,"ID","Likely R","Governor",FALSE,0
"562",2014,"IL","Leans D","Governor",FALSE,0
"563",2014,"IA","Safe R","Governor",FALSE,0
"564",2014,"KS","Leans D","Governor",FALSE,0
"565",2014,"ME","Leans D","Governor",FALSE,0
"566",2014,"MD","Leans D","Governor",FALSE,0
"567",2014,"MA","Leans R","Governor",FALSE,0
"568",2014,"MI","Leans R","Governor",FALSE,0
"569",2014,"MN","Likely D","Governor",FALSE,0
"570",2014,"NE","Safe R","Governor",FALSE,0
"571",2014,"NV","Safe R","Governor",FALSE,0
"572",2014,"NH","Leans D","Governor",FALSE,0
"573",2014,"NM","Safe R","Governor",FALSE,0
"574",2014,"NY","Safe D","Governor",FALSE,0
"575",2014,"OH","Safe R","Governor",FALSE,0
"576",2014,"OK","Safe R","Governor",FALSE,0
"577",2014,"OR","Likely D","Governor",FALSE,0
"578",2014,"PA","Safe D","Governor",FALSE,0
"579",2014,"RI","Leans D","Governor",FALSE,0
"580",2014,"SC","Likely R","Governor",FALSE,0
"581",2014,"SD","Safe R","Governor",FALSE,0
"582",2014,"TN","Safe R","Governor",FALSE,0
"583",2014,"TX","Safe R","Governor",FALSE,0
"584",2014,"VT","Safe D","Governor",FALSE,0
"585",2014,"WI","Leans R","Governor",FALSE,0
"586",2014,"WY","Safe R","Governor",FALSE,0
"587",2016,"DE","Safe D","Governor",FALSE,0
"588",2016,"IN","Leans D","Governor",FALSE,0
"589",2016,"MO","Leans R","Governor",FALSE,0
"590",2016,"MT","Leans D","Governor",FALSE,0
"591",2016,"NH","Leans D","Governor",FALSE,0
"592",2016,"NC","Leans D","Governor",FALSE,0
"593",2016,"ND","Safe R","Governor",FALSE,0
"594",2016,"OR","Safe D","Governor",FALSE,0
"595",2016,"UT","Safe R","Governor",FALSE,0
"596",2016,"VT","Leans R","Governor",FALSE,0
"597",2016,"WA","Safe D","Governor",FALSE,0
"598",2016,"WV","Leans D","Governor",FALSE,0
"599",2018,"AK","Leans R","Governor",FALSE,0
"600",2018,"AL","Safe R","Governor",FALSE,0
"601",2018,"AR","Safe R","Governor",FALSE,0
"602",2018,"AZ","Likely R","Governor",FALSE,0
"603",2018,"CA","Safe D","Governor",FALSE,0
"604",2018,"CO","Leans D","Governor",FALSE,0
"605",2018,"CT","Leans D","Governor",FALSE,0
"606",2018,"FL","Leans D","Governor",FALSE,0
"607",2018,"GA","Toss-up","Governor",FALSE,0
"608",2018,"HI","Safe D","Governor",FALSE,0
"609",2018,"IA","Leans D","Governor",FALSE,0
"610",2018,"ID","Safe R","Governor",FALSE,0
"611",2018,"IL","Likely D","Governor",FALSE,0
"612",2018,"KS","Leans D","Governor",FALSE,0
"613",2018,"MA","Safe R","Governor",FALSE,0
"614",2018,"MD","Likely R","Governor",FALSE,0
"615",2018,"ME","Leans D","Governor",FALSE,0
"616",2018,"MI","Likely D","Governor",FALSE,0
"617",2018,"MN","Leans D","Governor",FALSE,0
"618",2018,"NE","Safe R","Governor",FALSE,0
"619",2018,"NH","Leans R","Governor",FALSE,0
"620",2018,"NM","Leans D","Governor",FALSE,0
"621",2018,"NV","Leans D","Governor",FALSE,0
"622",2018,"NY","Safe D","Governor",FALSE,0
"623",2018,"OH","Leans D","Governor",FALSE,0
"624",2018,"OK","Leans R","Governor",FALSE,0
"625",2018,"OR","Leans D","Governor",FALSE,0
"626",2018,"PA","Safe D","Governor",FALSE,0
"627",2018,"RI","Likely D","Governor",FALSE,0
"628",2018,"SC","Safe R","Governor",FALSE,0
"629",2018,"SD","Leans R","Governor",FALSE,0
"630",2018,"TN","Safe R","Governor",FALSE,0
"631",2018,"TX","Safe R","Governor",FALSE,0
"632",2018,"VT","Safe R","Governor",FALSE,0
"633",2018,"WI","Leans D","Governor",FALSE,0
"634",2018,"WY","Safe R","Governor",FALSE,0
"635",2020,"DE","Safe D","Governor",FALSE,0
"636",2020,"IN","Safe R","Governor",FALSE,0
"637",2020,"MO","Leans R","Governor",FALSE,0
"638",2020,"MT","Leans R","Governor",FALSE,0
"639",2020,"NC","Likely D","Governor",FALSE,0
"640",2020,"ND","Safe R","Governor",FALSE,0
"641",2020,"NH","Likely R","Governor",FALSE,0
"642",2020,"UT","Safe R","Governor",FALSE,0
"643",2020,"VT","Safe R","Governor",FALSE,0
"644",2020,"WA","Safe D","Governor",FALSE,0
"645",2020,"WV","Likely R","Governor",FALSE,0
"646",2022,"AK","Likely R","Governor",FALSE,0
"647",2022,"AL","Safe R","Governor",FALSE,0
"648",2022,"AR","Safe R","Governor",FALSE,0
"649",2022,"AZ","Leans R","Governor",FALSE,0
"650",2022,"CA","Safe D","Governor",FALSE,0
"651",2022,"CO","Safe D","Governor",FALSE,0
"652",2022,"CT","Likely D","Governor",FALSE,0
"653",2022,"FL","Safe R","Governor",FALSE,0
"654",2022,"GA","Likely R","Governor",FALSE,0
"655",2022,"HI","Safe D","Governor",FALSE,0
"656",2022,"IA","Safe R","Governor",FALSE,0
"657",2022,"ID","Safe R","Governor",FALSE,0
"658",2022,"IL","Safe D","Governor",FALSE,0
"659",2022,"KS","Leans R","Governor",FALSE,0
"660",2022,"MA","Safe D","Governor",FALSE,0
"661",2022,"MD","Safe D","Governor",FALSE,0
"662",2022,"ME","Leans D","Governor",FALSE,0
"663",2022,"MI","Leans D","Governor",FALSE,0
"664",2022,"MN","Likely D","Governor",FALSE,0
"665",2022,"NE","Safe R","Governor",FALSE,0
"666",2022,"NH","Safe R","Governor",FALSE,0
"667",2022,"NM","Leans D","Governor",FALSE,0
"668",2022,"NV","Leans R","Governor",FALSE,0
"669",2022,"NY","Likely D","Governor",FALSE,0
"670",2022,"OH","Safe R","Governor",FALSE,0
"671",2022,"OK","Likely R","Governor",FALSE,0
"672",2022,"OR","Leans D","Governor",FALSE,0
"673",2022,"PA","Likely D","Governor",FALSE,0
"674",2022,"RI","Likely D","Governor",FALSE,0
"675",2022,"SC","Safe R","Governor",FALSE,0
"676",2022,"SD","Safe R","Governor",FALSE,0
"677",2022,"TN","Safe R","Governor",FALSE,0
"678",2022,"TX","Likely R","Governor",FALSE,0
"679",2022,"VT","Safe R","Governor",FALSE,0
"680",2022,"WI","Leans R","Governor",FALSE,0
"681",2022,"WY","Safe R","Governor",FALSE,0
"682",2024,"DE","Safe D","Governor",FALSE,0
"683",2024,"IN","Safe R","Governor",FALSE,0
"684",2024,"MO","Safe R","Governor",FALSE,0
"685",2024,"MT","Safe R","Governor",FALSE,0
"686",2024,"NC","Toss-up","Governor",FALSE,0
"687",2024,"ND","Safe R","Governor",FALSE,0
"688",2024,"NH","Toss-up","Governor",FALSE,0
"689",2024,"UT","Safe R","Governor",FALSE,0
"690",2024,"VT","Safe R","Governor",FALSE,0
"691",2024,"WA","Likely D","Governor",FALSE,0
"692",2024,"WV","Safe R","Governor",FALSE,0
"693",2004,"AL","Likely R","House",FALSE,3
"694",2004,"AZ","Leans R","House",FALSE,1
"695",2004,"AR","Safe D","House",FALSE,4
"696",2004,"CA","Safe R","House",FALSE,3
"697",2004,"CA","Safe D","House",FALSE,18
"698",2004,"CA","Likely D","House",FALSE,20
"699",2004,"CO","Leans D","House",FALSE,3
"700",2004,"CO","Safe R","House",FALSE,4
"701",2004,"CO","Leans R","House",FALSE,7
"702",2004,"CT","Likely R","House",FALSE,2
"703",2004,"CT","Safe R","House",FALSE,5
"704",2004,"FL","Likely D","House",FALSE,2
"705",2004,"FL","Likely R","House",FALSE,5
"706",2004,"FL","Safe R","House",FALSE,10
"707",2004,"FL","Safe R","House",FALSE,13
"708",2004,"FL","Likely R","House",FALSE,22
"709",2004,"GA","Safe D","House",FALSE,2
"710",2004,"GA","Leans D","House",FALSE,3
"711",2004,"GA","Leans R","House",FALSE,11
"712",2004,"GA","Leans D","House",FALSE,12
"713",2004,"IL","Leans D","House",FALSE,8
"714",2004,"IL","Safe R","House",FALSE,10
"715",2004,"IN","Likely R","House",FALSE,2
"716",2004,"IN","Safe D","House",FALSE,7
"717",2004,"IN","Leans R","House",FALSE,8
"718",2004,"IN","Leans D","House",FALSE,9
"719",2004,"IA","Likely R","House",FALSE,1
"720",2004,"IA","Likely R","House",FALSE,2
"721",2004,"IA","Likely D","House",FALSE,3
"722",2004,"IA","Safe R","House",FALSE,4
"723",2004,"KS","Leans D","House",FALSE,3
"724",2004,"KY","Leans R","House",FALSE,3
"725",2004,"KY","Leans R","House",FALSE,4
"726",2004,"KY","Leans D","House",FALSE,6
"727",2004,"LA","Leans R","House",FALSE,3
"728",2004,"LA","Safe R","House",FALSE,4
"729",2004,"LA","Toss-up","House",FALSE,5
"730",2004,"LA","Leans R","House",FALSE,7
"731",2004,"ME","Likely D","House",FALSE,2
"732",2004,"MD","Safe D","House",FALSE,2
"733",2004,"MI","Safe D","House",FALSE,1
"734",2004,"MI","Likely R","House",FALSE,7
"735",2004,"MI","Likely R","House",FALSE,11
"736",2004,"MN","Safe R","House",FALSE,2
"737",2004,"MS","Safe D","House",FALSE,2
"738",2004,"MO","Likely D","House",FALSE,3
"739",2004,"MO","Safe D","House",FALSE,5
"740",2004,"MO","Likely R","House",FALSE,6
"741",2004,"NE","Leans R","House",FALSE,1
"742",2004,"NE","Safe R","House",FALSE,2
"743",2004,"NV","Likely D","House",FALSE,1
"744",2004,"NV","Likely R","House",FALSE,3
"745",2004,"NH","Likely R","House",FALSE,1
"746",2004,"NH","Safe R","House",FALSE,2
"747",2004,"NJ","Likely R","House",FALSE,7
"748",2004,"NJ","Safe D","House",FALSE,12
"749",2004,"NM","Likely R","House",FALSE,1
"750",2004,"NM","Likely R","House",FALSE,2
"751",2004,"NY","Leans D","House",FALSE,1
"752",2004,"NY","Likely D","House",FALSE,4
"753",2004,"NY","Safe R","House",FALSE,24
"754",2004,"NY","Leans R","House",FALSE,27
"755",2004,"NC","Safe R","House",FALSE,5
"756",2004,"NC","Safe R","House",FALSE,8
"757",2004,"NC","Likely D","House",FALSE,13
"758",2004,"ND","Leans D","House",FALSE,1
"759",2004,"OH","Safe D","House",FALSE,10
"760",2004,"OK","Likely D","House",FALSE,2
"761",2004,"OK","Safe R","House",FALSE,4
"762",2004,"OR","Leans D","House",FALSE,1
"763",2004,"OR","Leans D","House",FALSE,5
"764",2004,"PA","Leans R","House",FALSE,6
"765",2004,"PA","Leans D","House",FALSE,13
"766",2004,"PA","Leans R","House",FALSE,15
"767",2004,"PA","Leans D","House",FALSE,17
"768",2004,"SD","Leans D","House",FALSE,1
"769",2004,"TN","Leans D","House",FALSE,4
"770",2004,"TX","Leans R","House",FALSE,1
"771",2004,"TX","Leans R","House",FALSE,2
"772",2004,"TX","Leans D","House",FALSE,17
"773",2004,"TX","Leans R","House",FALSE,19
"774",2004,"TX","Safe R","House",FALSE,23
"775",2004,"TX","Leans R","House",FALSE,32
"776",2004,"UT","Leans D","House",FALSE,2
"777",2004,"VA","Safe D","House",FALSE,8
"778",2004,"VA","Safe D","House",FALSE,9
"779",2004,"WA","Likely D","House",FALSE,2
"780",2004,"WA","Leans R","House",FALSE,5
"781",2004,"WA","Leans R","House",FALSE,8
"782",2004,"WV","Safe R","House",FALSE,2
"783",2004,"WI","Safe D","House",FALSE,3
"784",2006,"AZ","Toss-up","House",FALSE,1
"785",2006,"AZ","Toss-up","House",FALSE,5
"786",2006,"AZ","Likely D","House",FALSE,8
"787",2006,"CA","Leans R","House",FALSE,4
"788",2006,"CA","Toss-up","House",FALSE,11
"789",2006,"CA","Leans R","House",FALSE,50
"790",2006,"CO","Toss-up","House",FALSE,4
"791",2006,"CO","Leans R","House",FALSE,5
"792",2006,"CO","Likely R","House",FALSE,6
"793",2006,"CO","Likely D","House",FALSE,7
"794",2006,"CT","Toss-up","House",FALSE,2
"795",2006,"CT","Toss-up","House",FALSE,4
"796",2006,"CT","Toss-up","House",FALSE,5
"797",2006,"FL","Likely R","House",FALSE,8
"798",2006,"FL","Likely R","House",FALSE,9
"799",2006,"FL","Leans D","House",FALSE,13
"800",2006,"FL","Toss-up","House",FALSE,16
"801",2006,"FL","Toss-up","House",FALSE,22
"802",2006,"GA","Leans D","House",FALSE,8
"803",2006,"GA","Toss-up","House",FALSE,12
"804",2006,"IA","Leans D","House",FALSE,1
"805",2006,"IA","Leans R","House",FALSE,2
"806",2006,"IA","Leans D","House",FALSE,3
"807",2006,"ID","Toss-up","House",FALSE,1
"808",2006,"IL","Toss-up","House",FALSE,6
"809",2006,"IL","Leans D","House",FALSE,8
"810",2006,"IL","Leans R","House",FALSE,10
"811",2006,"IN","Leans D","House",FALSE,2
"812",2006,"IN","Likely R","House",FALSE,3
"813",2006,"IN","Likely D","House",FALSE,7
"814",2006,"IN","Likely D","House",FALSE,8
"815",2006,"IN","Toss-up","House",FALSE,9
"816",2006,"KS","Toss-up","House",FALSE,2
"817",2006,"KY","Leans R","House",FALSE,2
"818",2006,"KY","Toss-up","House",FALSE,3
"819",2006,"KY","Toss-up","House",FALSE,4
"820",2006,"LA","Likely D","House",FALSE,3
"821",2006,"MI","Likely R","House",FALSE,7
"822",2006,"MN","Toss-up","House",FALSE,1
"823",2006,"MN","Likely R","House",FALSE,2
"824",2006,"MN","Toss-up","House",FALSE,6
"825",2006,"NC","Leans R","House",FALSE,8
"826",2006,"NC","Leans D","House",FALSE,11
"827",2006,"NE","Toss-up","House",FALSE,3
"828",2006,"NH","Likely R","House",FALSE,1
"829",2006,"NH","Toss-up","House",FALSE,2
"830",2006,"NJ","Leans R","House",FALSE,7
"831",2006,"NM","Toss-up","House",FALSE,1
"832",2006,"NV","Leans R","House",FALSE,2
"833",2006,"NV","Toss-up","House",FALSE,3
"834",2006,"NY","Likely R","House",FALSE,3
"835",2006,"NY","Toss-up","House",FALSE,19
"836",2006,"NY","Toss-up","House",FALSE,20
"837",2006,"NY","Leans D","House",FALSE,24
"838",2006,"NY","Toss-up","House",FALSE,25
"839",2006,"NY","Toss-up","House",FALSE,26
"840",2006,"NY","Leans R","House",FALSE,29
"841",2006,"OH","Toss-up","House",FALSE,1
"842",2006,"OH","Toss-up","House",FALSE,2
"843",2006,"OH","Likely D","House",FALSE,6
"844",2006,"OH","Likely R","House",FALSE,12
"845",2006,"OH","Toss-up","House",FALSE,15
"846",2006,"OH","Leans D","House",FALSE,18
"847",2006,"PA","Toss-up","House",FALSE,4
"848",2006,"PA","Leans D","House",FALSE,6
"849",2006,"PA","Leans D","House",FALSE,7
"850",2006,"PA","Toss-up","House",FALSE,8
"851",2006,"PA","Leans D","House",FALSE,10
"852",2006,"TX","Likely D","House",FALSE,17
"853",2006,"TX","Toss-up","House",FALSE,22
"854",2006,"TX","Leans R","House",FALSE,23
"855",2006,"VA","Toss-up","House",FALSE,2
"856",2006,"VA","Leans R","House",FALSE,10
"857",2006,"VT","Likely D","House",FALSE,1
"858",2006,"WA","Leans R","House",FALSE,5
"859",2006,"WA","Toss-up","House",FALSE,8
"860",2006,"WI","Toss-up","House",FALSE,8
"861",2006,"WV","Likely D","House",FALSE,1
"862",2006,"WV","Likely R","House",FALSE,2
"863",2006,"WY","Toss-up","House",FALSE,1
"864",2008,"AK","Leans D","House",FALSE,1
"865",2008,"AL","Leans R","House",FALSE,2
"866",2008,"AL","Toss-up","House",FALSE,5
"867",2008,"AZ","Leans D","House",FALSE,1
"868",2008,"AZ","Likely R","House",FALSE,3
"869",2008,"AZ","Leans D","House",FALSE,5
"870",2008,"AZ","Leans D","House",FALSE,8
"871",2008,"CA","Likely R","House",FALSE,4
"872",2008,"CA","Leans D","House",FALSE,11
"873",2008,"CA","Likely R","House",FALSE,41
"874",2008,"CA","Likely R","House",FALSE,50
"875",2008,"CA","Safe R","House",FALSE,52
"876",2008,"CO","Safe D","House",FALSE,2
"877",2008,"CO","Leans D","House",FALSE,4
"878",2008,"CO","Safe R","House",FALSE,6
"879",2008,"CT","Likely D","House",FALSE,2
"880",2008,"CT","Leans R","House",FALSE,4
"881",2008,"CT","Likely D","House",FALSE,5
"882",2008,"FL","Toss-up","House",FALSE,8
"883",2008,"FL","Likely R","House",FALSE,13
"884",2008,"FL","Safe R","House",FALSE,15
"885",2008,"FL","Likely R","House",FALSE,16
"886",2008,"FL","Leans R","House",FALSE,21
"887",2008,"FL","Likely D","House",FALSE,22
"888",2008,"FL","Toss-up","House",FALSE,24
"889",2008,"FL","Leans R","House",FALSE,25
"890",2008,"GA","Leans D","House",FALSE,8
"891",2008,"GA","Likely D","House",FALSE,12
"892",2008,"IA","Likely D","House",FALSE,2
"893",2008,"ID","Likely R","House",FALSE,1
"894",2008,"IL","Likely R","House",FALSE,6
"895",2008,"IL","Likely D","House",FALSE,8
"896",2008,"IL","Leans R","House",FALSE,10
"897",2008,"IL","Leans D","House",FALSE,11
"898",2008,"IL","Leans D","House",FALSE,14
"899",2008,"IL","Likely R","House",FALSE,18
"900",2008,"IN","Likely D","House",FALSE,2
"901",2008,"IN","Likely D","House",FALSE,7
"902",2008,"IN","Likely D","House",FALSE,8
"903",2008,"IN","Likely D","House",FALSE,9
"904",2008,"KS","Leans D","House",FALSE,2
"905",2008,"KS","Likely D","House",FALSE,3
"906",2008,"KY","Leans R","House",FALSE,2
"907",2008,"KY","Leans D","House",FALSE,3
"908",2008,"LA","Likely D","House",FALSE,2
"909",2008,"LA","Toss-up","House",FALSE,4
"910",2008,"LA","Toss-up","House",FALSE,6
"911",2008,"LA","Likely R","House",FALSE,7
"912",2008,"MD","Leans R","House",FALSE,1
"913",2008,"MD","Safe D","House",FALSE,4
"914",2008,"ME","Safe D","House",FALSE,2
"915",2008,"MI","Toss-up","House",FALSE,7
"916",2008,"MI","Leans R","House",FALSE,9
"917",2008,"MN","Likely D","House",FALSE,1
"918",2008,"MN","Toss-up","House",FALSE,3
"919",2008,"MO","Likely R","House",FALSE,6
"920",2008,"MO","Leans R","House",FALSE,9
"921",2008,"MS","Leans D","House",FALSE,1
"922",2008,"MS","Safe R","House",FALSE,3
"923",2008,"NC","Likely R","House",FALSE,3
"924",2008,"NC","Toss-up","House",FALSE,8
"925",2008,"NC","Likely D","House",FALSE,11
"926",2008,"NE","Likely R","House",FALSE,2
"927",2008,"NH","Toss-up","House",FALSE,1
"928",2008,"NH","Likely D","House",FALSE,2
"929",2008,"NJ","Safe D","House",FALSE,1
"930",2008,"NJ","Toss-up","House",FALSE,3
"931",2008,"NJ","Likely R","House",FALSE,5
"932",2008,"NJ","Toss-up","House",FALSE,7
"933",2008,"NM","Toss-up","House",FALSE,1
"934",2008,"NM","Toss-up","House",FALSE,2
"935",2008,"NM","Safe D","House",FALSE,3
"936",2008,"NV","Leans R","House",FALSE,2
"937",2008,"NV","Leans D","House",FALSE,3
"938",2008,"NY","Likely R","House",FALSE,3
"939",2008,"NY","Likely D","House",FALSE,13
"940",2008,"NY","Likely D","House",FALSE,19
"941",2008,"NY","Leans D","House",FALSE,20
"942",2008,"NY","Safe D","House",FALSE,21
"943",2008,"NY","Likely D","House",FALSE,24
"944",2008,"NY","Leans D","House",FALSE,25
"945",2008,"NY","Leans R","House",FALSE,26
"946",2008,"NY","Toss-up","House",FALSE,29
"947",2008,"OH","Toss-up","House",FALSE,1
"948",2008,"OH","Leans R","House",FALSE,2
"949",2008,"OH","Safe R","House",FALSE,7
"950",2008,"OH","Toss-up","House",FALSE,15
"951",2008,"OH","Toss-up","House",FALSE,16
"952",2008,"OH","Likely D","House",FALSE,18
"953",2008,"OR","Likely D","House",FALSE,5
"954",2008,"PA","Leans R","House",FALSE,3
"955",2008,"PA","Likely D","House",FALSE,4
"956",2008,"PA","Safe R","House",FALSE,5
"957",2008,"PA","Likely R","House",FALSE,6
"958",2008,"PA","Likely D","House",FALSE,8
"959",2008,"PA","Leans D","House",FALSE,10
"960",2008,"PA","Toss-up","House",FALSE,11
"961",2008,"PA","Likely R","House",FALSE,15
"962",2008,"PA","Likely R","House",FALSE,18
"963",2008,"TN","Safe R","House",FALSE,1
"964",2008,"TX","Likely R","House",FALSE,7
"965",2008,"TX","Likely R","House",FALSE,10
"966",2008,"TX","Toss-up","House",FALSE,22
"967",2008,"TX","Likely D","House",FALSE,23
"968",2008,"UT","Safe R","House",FALSE,3
"969",2008,"VA","Leans R","House",FALSE,2
"970",2008,"VA","Likely R","House",FALSE,5
"971",2008,"VA","Likely D","House",FALSE,11
"972",2008,"WA","Leans R","House",FALSE,8
"973",2008,"WI","Leans D","House",FALSE,8
"974",2008,"WV","Likely R","House",FALSE,2
"975",2008,"WY","Leans R","House",FALSE,1
"976",2010,"AL","Leans D","House",FALSE,2
"977",2010,"AL","Likely R","House",FALSE,5
"978",2010,"AR","Leans R","House",FALSE,1
"979",2010,"AR","Likely R","House",FALSE,2
"980",2010,"AZ","Leans R","House",FALSE,1
"981",2010,"AZ","Leans R","House",FALSE,3
"982",2010,"AZ","Leans R","House",FALSE,5
"983",2010,"AZ","Leans D","House",FALSE,7
"984",2010,"AZ","Leans D","House",FALSE,8
"985",2010,"CA","Leans R","House",FALSE,3
"986",2010,"CA","Leans R","House",FALSE,11
"987",2010,"CA","Likely D","House",FALSE,18
"988",2010,"CA","Leans D","House",FALSE,20
"989",2010,"CA","Likely R","House",FALSE,44
"990",2010,"CA","Likely R","House",FALSE,45
"991",2010,"CA","Likely D","House",FALSE,47
"992",2010,"CO","Leans R","House",FALSE,3
"993",2010,"CO","Leans R","House",FALSE,4
"994",2010,"CO","Likely D","House",FALSE,7
"995",2010,"CT","Leans D","House",FALSE,4
"996",2010,"CT","Leans D","House",FALSE,5
"997",2010,"DE","Leans D","House",FALSE,1
"998",2010,"FL","Leans R","House",FALSE,2
"999",2010,"FL","Leans R","House",FALSE,8
"1000",2010,"FL","Leans R","House",FALSE,12
"1001",2010,"FL","Leans R","House",FALSE,22
"1002",2010,"FL","Leans R","House",FALSE,24
"1003",2010,"FL","Leans R","House",FALSE,25
"1004",2010,"GA","Leans R","House",FALSE,2
"1005",2010,"GA","Leans R","House",FALSE,8
"1006",2010,"HI","Leans R","House",FALSE,1
"1007",2010,"IA","Likely D","House",FALSE,1
"1008",2010,"IA","Likely D","House",FALSE,2
"1009",2010,"IA","Leans D","House",FALSE,3
"1010",2010,"ID","Leans R","House",FALSE,1
"1011",2010,"IL","Likely D","House",FALSE,8
"1012",2010,"IL","Leans D","House",FALSE,10
"1013",2010,"IL","Leans R","House",FALSE,11
"1014",2010,"IL","Leans R","House",FALSE,14
"1015",2010,"IL","Leans R","House",FALSE,17
"1016",2010,"IN","Leans D","House",FALSE,2
"1017",2010,"IN","Likely R","House",FALSE,8
"1018",2010,"IN","Leans R","House",FALSE,9
"1019",2010,"KS","Likely R","House",FALSE,3
"1020",2010,"KY","Likely D","House",FALSE,3
"1021",2010,"KY","Leans D","House",FALSE,6
"1022",2010,"LA","Leans D","House",FALSE,2
"1023",2010,"LA","Likely R","House",FALSE,3
"1024",2010,"MA","Likely D","House",FALSE,4
"1025",2010,"MA","Leans D","House",FALSE,10
"1026",2010,"MD","Leans R","House",FALSE,1
"1027",2010,"ME","Leans D","House",FALSE,1
"1028",2010,"MI","Leans R","House",FALSE,1
"1029",2010,"MI","Leans R","House",FALSE,7
"1030",2010,"MI","Leans D","House",FALSE,9
"1031",2010,"MN","Leans D","House",FALSE,1
"1032",2010,"MN","Likely R","House",FALSE,6
"1033",2010,"MN","Leans D","House",FALSE,8
"1034",2010,"MO","Likely D","House",FALSE,3
"1035",2010,"MO","Leans D","House",FALSE,4
"1036",2010,"MS","Leans R","House",FALSE,1
"1037",2010,"MS","Leans D","House",FALSE,4
"1038",2010,"NC","Likely D","House",FALSE,2
"1039",2010,"NC","Likely D","House",FALSE,7
"1040",2010,"NC","Leans R","House",FALSE,8
"1041",2010,"NC","Likely D","House",FALSE,11
"1042",2010,"ND","Leans R","House",FALSE,1
"1043",2010,"NE","Likely R","House",FALSE,2
"1044",2010,"NH","Leans R","House",FALSE,1
"1045",2010,"NH","Leans R","House",FALSE,2
"1046",2010,"NJ","Leans R","House",FALSE,3
"1047",2010,"NJ","Likely D","House",FALSE,12
"1048",2010,"NM","Leans D","House",FALSE,1
"1049",2010,"NM","Leans R","House",FALSE,2
"1050",2010,"NV","Leans R","House",FALSE,3
"1051",2010,"NY","Likely D","House",FALSE,1
"1052",2010,"NY","Likely D","House",FALSE,13
"1053",2010,"NY","Leans R","House",FALSE,19
"1054",2010,"NY","Leans R","House",FALSE,20
"1055",2010,"NY","Likely D","House",FALSE,22
"1056",2010,"NY","Leans R","House",FALSE,23
"1057",2010,"NY","Leans D","House",FALSE,24
"1058",2010,"NY","Likely D","House",FALSE,25
"1059",2010,"NY","Likely R","House",FALSE,29
"1060",2010,"OH","Leans R","House",FALSE,1
"1061",2010,"OH","Leans D","House",FALSE,6
"1062",2010,"OH","Likely R","House",FALSE,12
"1063",2010,"OH","Likely D","House",FALSE,13
"1064",2010,"OH","Leans R","House",FALSE,15
"1065",2010,"OH","Leans R","House",FALSE,16
"1066",2010,"OH","Leans R","House",FALSE,18
"1067",2010,"OR","Leans D","House",FALSE,5
"1068",2010,"PA","Leans R","House",FALSE,3
"1069",2010,"PA","Likely D","House",FALSE,4
"1070",2010,"PA","Likely R","House",FALSE,6
"1071",2010,"PA","Leans R","House",FALSE,7
"1072",2010,"PA","Leans R","House",FALSE,8
"1073",2010,"PA","Leans R","House",FALSE,10
"1074",2010,"PA","Leans R","House",FALSE,11
"1075",2010,"PA","Leans D","House",FALSE,12
"1076",2010,"PA","Leans R","House",FALSE,15
"1077",2010,"PA","Likely D","House",FALSE,17
"1078",2010,"RI","Leans D","House",FALSE,1
"1079",2010,"SC","Leans R","House",FALSE,5
"1080",2010,"SD","Leans R","House",FALSE,1
"1081",2010,"TN","Leans R","House",FALSE,4
"1082",2010,"TN","Likely R","House",FALSE,6
"1083",2010,"TN","Likely R","House",FALSE,8
"1084",2010,"TX","Leans R","House",FALSE,17
"1085",2010,"TX","Leans R","House",FALSE,23
"1086",2010,"VA","Leans R","House",FALSE,2
"1087",2010,"VA","Leans R","House",FALSE,5
"1088",2010,"VA","Leans D","House",FALSE,9
"1089",2010,"VA","Leans D","House",FALSE,11
"1090",2010,"WA","Leans D","House",FALSE,2
"1091",2010,"WA","Leans R","House",FALSE,3
"1092",2010,"WA","Leans R","House",FALSE,8
"1093",2010,"WI","Likely D","House",FALSE,3
"1094",2010,"WI","Leans R","House",FALSE,7
"1095",2010,"WI","Leans R","House",FALSE,8
"1096",2010,"WV","Leans R","House",FALSE,1
