"","year","state_po","district","margin"
"682",2004,"VA",4,-28.9834538754253
"683",2004,"VA",5,-27.4023297557228
"684",2004,"VA",8,22.8380204154641
"685",2004,"VA",9,20.3758099522825
"686",2004,"VA",10,-27.6547857503305
"687",2004,"VA",11,-21.9879508331905
"688",2004,"VT",0,-17.2411871164035
"689",2004,"WA",1,26.320670960341
"690",2004,"WA",2,30.3301103314997
"691",2004,"WA",3,23.8599981449082
"692",2004,"WA",4,-25.1467951908641
"693",2004,"WA",5,-19.3621171489999
"694",2004,"WA",6,37.9711504791822
"695",2004,"WA",7,61.3507620108554
"696",2004,"WA",8,-4.79941990912305
"697",2004,"WA",9,28.8809409711265
"698",2004,"WI",1,-32.9016562914354
"699",2004,"WI",2,26.6081503756374
"700",2004,"WI",3,12.9446183004231
"701",2004,"WI",4,41.4410340103952
"702",2004,"WI",5,-34.8077909897346
"703",2004,"WI",6,-36.9137206983244
"704",2004,"WI",8,-40.3016467594883
"705",2004,"WV",1,35.555112519784
"706",2004,"WV",2,-16.1637972959829
"707",2004,"WV",3,30.3913146784128
"708",2004,"WY",0,-13.4293348051329
"709",2006,"AK",0,-16.5628928807347
"710",2006,"AL",1,-36.2841516874597
"711",2006,"AL",2,-39.0411303438986
"712",2006,"AL",3,-20.9907986037592
"713",2006,"AL",4,-40.4769708092991
"714",2006,"AR",1,38.5291115599279
"715",2006,"AR",2,21.0559225992836
"716",2006,"AR",3,-24.4639764288985
"717",2006,"AR",4,49.4626914380289
"718",2006,"AZ",1,-8.30561529154155
"719",2006,"AZ",2,-19.7254510756419
"720",2006,"AZ",3,-21.0340849833289
"721",2006,"AZ",4,48.5955741642157
"722",2006,"AZ",5,3.97158556507103
"723",2006,"AZ",7,25.7411138566812
"724",2006,"AZ",8,12.1649850228598
"725",2006,"CA",1,37.2470693988369
"726",2006,"CA",2,-31.7204403383412
"727",2006,"CA",3,-21.6466741757206
"728",2006,"CA",4,-3.18498481362837
"729",2006,"CA",5,47.27801374727
"730",2006,"CA",6,44.1089414016251
"731",2006,"CA",8,69.6683799197353
"732",2006,"CA",9,75.6167198455232
"733",2006,"CA",10,32.8919980911574
"734",2006,"CA",11,6.53143544195788
"735",2006,"CA",12,52.0918803887585
"736",2006,"CA",13,49.7745052299911
"737",2006,"CA",14,46.8618909731839
"738",2006,"CA",15,44.6699808412327
"739",2006,"CA",16,45.4207365922137
"740",2006,"CA",17,53.2465331182161
"741",2006,"CA",18,30.9539797448327
"742",2006,"CA",19,-21.1534446190534
"743",2006,"CA",21,-36.7977232740553
"744",2006,"CA",22,-41.4060179094343
"745",2006,"CA",23,30.3462113418176
"746",2006,"CA",24,-24.0577757391587
"747",2006,"CA",25,-24.2860696676086
"748",2006,"CA",26,-19.0628767918546
"749",2006,"CA",27,37.5404530744337
"750",2006,"CA",28,54.8277521704522
"751",2006,"CA",29,36.0508825642134
"752",2006,"CA",30,45.0470873832261
"753",2006,"CA",34,53.5960117082559
"754",2006,"CA",36,31.4499286801924
"755",2006,"CA",38,50.6618170158616
"756",2006,"CA",39,31.7392931810505
"757",2006,"CA",40,-36.0746650450462
"758",2006,"CA",41,-33.8482358391651
"759",2006,"CA",43,28.9787441974102
"760",2006,"CA",44,-22.9580219132578
"761",2006,"CA",45,-21.3240710863252
"762",2006,"CA",46,-22.8672354038923
"763",2006,"CA",47,24.6617913487351
"764",2006,"CA",48,-22.68173363188
"765",2006,"CA",49,-29.8481461793169
"766",2006,"CA",50,-9.63791411153434
"767",2006,"CA",51,37.2784640751388
"768",2006,"CA",52,-32.6531465388856
"769",2006,"CA",53,37.5580904098014
"770",2006,"CO",2,39.933508281202
"771",2006,"CO",3,25.0393091676547
"772",2006,"CO",4,-2.48698116893102
"773",2006,"CO",5,-19.2695737971329
"774",2006,"CO",6,-18.7497923825623
"775",2006,"CO",7,12.870434001163
"776",2006,"CT",1,48.9079540637404
"777",2006,"CT",2,0.0342390878377046
"778",2006,"CT",3,53.5846921090793
"779",2006,"CT",4,-3.3776833684976
"780",2006,"CT",5,12.9272189675121
"781",2006,"DE",0,-18.4080669384252
"782",2006,"FL",1,-37.0703491717392
"783",2006,"FL",4,-39.3431263177036
"784",2006,"FL",5,-19.7000515881789
"785",2006,"FL",6,-19.7576809612105
"786",2006,"FL",7,-26.164221885011
"787",2006,"FL",8,-7.05592870918401
"788",2006,"FL",9,-11.8347552190098
"789",2006,"FL",10,-31.857404296924
"790",2006,"FL",11,39.3134298495091
"791",2006,"FL",13,-0.154879978509882
"792",2006,"FL",14,-28.7404633627552
"793",2006,"FL",15,-12.5697612589869
"794",2006,"FL",16,1.8894397556604
"795",2006,"FL",18,-24.2968189055037
"796",2006,"FL",21,-18.9322030879917
"797",2006,"FL",22,3.75693452868612
"798",2006,"FL",24,-15.8814554100478
"799",2006,"FL",25,-16.9310998431682
"800",2006,"GA",1,-37.0001947644432
"801",2006,"GA",2,35.7462737983143
"802",2006,"GA",3,-35.2994569473908
"803",2006,"GA",4,50.7149436689577
"804",2006,"GA",6,-44.7755827657152
"805",2006,"GA",7,-41.8262598172871
"806",2006,"GA",8,1.09796450416124
"807",2006,"GA",9,-53.2648503796338
"808",2006,"GA",10,-34.7284452913541
"809",2006,"GA",11,-42.127889198669
"810",2006,"GA",12,0.606579704854042
"811",2006,"GA",13,38.4766346974575
"812",2006,"HI",1,38.7078147843287
"813",2006,"HI",2,22.0736511561519
"814",2006,"IA",1,11.8533049287153
"815",2006,"IA",2,2.85400448923062
"816",2006,"IA",3,5.40025640795761
"817",2006,"IA",4,-14.423040746454
"818",2006,"IA",5,-22.9485751029662
"819",2006,"ID",1,-5.13333390811039
"820",2006,"ID",2,-27.5725160782255
"821",2006,"IL",1,68.1196145092216
"822",2006,"IL",2,73.0198852107369
"823",2006,"IL",3,54.1955805505606
"824",2006,"IL",4,71.6804597136613
"825",2006,"IL",5,55.9888389354691
"826",2006,"IL",6,-2.70290013879757
"827",2006,"IL",7,73.4084394373708
"828",2006,"IL",8,6.88953837093907
"829",2006,"IL",9,49.1728036038443
"830",2006,"IL",10,-6.7509692989397
"831",2006,"IL",11,-10.1907962902125
"832",2006,"IL",13,-16.6702398238109
"833",2006,"IL",14,-19.5775676662744
"834",2006,"IL",15,-15.1773609091133
"835",2006,"IL",16,-31.4168097097112
"836",2006,"IL",17,14.3469227481038
"837",2006,"IL",18,-34.5547064673051
"838",2006,"IL",19,-21.4214392093149
"839",2006,"IN",1,42.8114994619236
"840",2006,"IN",2,7.95419600648385
"841",2006,"IN",3,-8.56990067016351
"842",2006,"IN",4,-24.7530091045422
"843",2006,"IN",5,-33.551132343397
"844",2006,"IN",6,-20.0199918782994
"845",2006,"IN",7,7.51218950911156
"846",2006,"IN",8,22.0353664954383
"847",2006,"IN",9,4.52118868548193
"848",2006,"KS",1,-58.655919910923
"849",2006,"KS",2,3.46246264885043
"850",2006,"KS",3,30.9228626888345
"851",2006,"KS",4,-29.5949390580054
"852",2006,"KY",1,-19.1596419947658
"853",2006,"KY",2,-10.8116823936849
"854",2006,"KY",3,2.4470481267952
"855",2006,"KY",4,-8.31335127242183
"856",2006,"KY",5,-47.5196424276437
"857",2006,"LA",1,-77.3412184057032
"858",2006,"LA",2,73.7221390513562
"859",2006,"LA",3,17.7971261121828
"860",2006,"LA",4,-39.6076620591039
"861",2006,"LA",5,-39.2539840463598
"862",2006,"LA",7,-41.3961816068087
"863",2006,"MA",6,37.5305980638335
"864",2006,"MA",9,52.1549647129059
"865",2006,"MA",10,33.7363109840917
"866",2006,"MD",1,-37.6890695419232
"867",2006,"MD",2,38.5383329596184
"868",2006,"MD",3,30.2653463319772
"869",2006,"MD",4,62.0256618704627
"870",2006,"MD",6,-20.5343010945781
"871",2006,"MD",8,54.624464734803
"872",2006,"ME",1,29.5173798076068
"873",2006,"ME",2,41.0374694031256
"874",2006,"MI",1,41.4327868978598
"875",2006,"MI",2,-34.8794817606774
"876",2006,"MI",3,-28.5113063474749
"877",2006,"MI",4,-22.6233230524702
"878",2006,"MI",5,47.6658212345516
"879",2006,"MI",6,-22.6559469356262
"880",2006,"MI",7,-3.951825520557
"881",2006,"MI",8,-12.3492377078859
"882",2006,"MI",9,-5.34796147440075
"883",2006,"MI",10,-34.9022450179535
"884",2006,"MI",11,-11.0653763958703
"885",2006,"MI",12,44.4485987590269
"886",2006,"MI",14,70.5924071308067
"887",2006,"MN",4,39.3181285509929
"888",2006,"MN",7,40.6724107094256
"889",2006,"MN",8,29.2191284998028
"890",2006,"MO",1,48.2307514093752
"891",2006,"MO",2,-24.7586199703077
"892",2006,"MO",3,33.8815432968462
"893",2006,"MO",4,38.2333085659696
"894",2006,"MO",5,31.9428649625564
"895",2006,"MO",6,-25.9012643232092
"896",2006,"MO",7,-36.6410504182513
"897",2006,"MO",8,-45.2348512998362
"898",2006,"MO",9,-25.5362198202505
"899",2006,"MS",1,-31.8315404236442
"900",2006,"MS",2,28.5486934647569
"901",2006,"MS",4,59.5767469611036
"902",2006,"MT",0,-19.7495844875346
"903",2006,"NC",2,33.0501918554276
"904",2006,"NC",3,-37.2893631403602
"905",2006,"NC",4,29.9792282291938
"906",2006,"NC",5,-14.3145916444212
"907",2006,"NC",6,-41.6554535122212
"908",2006,"NC",7,45.5971963953655
"909",2006,"NC",8,-0.270730643581871
"910",2006,"NC",9,-33.0543775799753
"911",2006,"NC",10,-23.6001653619261
"912",2006,"NC",11,7.58886679235862
"913",2006,"NC",12,34.0164550304305
"914",2006,"NC",13,27.4279063752748
"915",2006,"ND",0,31.3604845120646
"916",2006,"NE",1,-16.7112718505124
"917",2006,"NE",2,-9.32580132872474
"918",2006,"NE",3,-9.98437598254753
"919",2006,"NH",1,2.62963585348589
"920",2006,"NH",2,7.10400791111628
"921",2006,"NJ",2,-26.0105331361831
"922",2006,"NJ",3,-17.3675607931342
"923",2006,"NJ",4,-32.4876015616756
"924",2006,"NJ",5,-11.0843998785754
"925",2006,"NJ",6,38.3076099128487
"926",2006,"NJ",7,-1.47934195654904
"927",2006,"NJ",8,42.5133864674983
"928",2006,"NJ",9,43.8731895067355
"929",2006,"NJ",11,-25.4447951701622
"930",2006,"NJ",12,31.3959272582562
"931",2006,"NJ",13,58.1692261367058
"932",2006,"NM",1,-0.407842319917009
"933",2006,"NM",2,-18.9261839691032
"934",2006,"NM",3,49.2846434036239
"935",2006,"NV",1,33.6383880906623
"936",2006,"NV",2,-5.40339629776044
"937",2006,"NV",3,-1.88217784708431
"938",2006,"NY",1,22.9084432732409
"939",2006,"NY",2,37.3276931823044
"940",2006,"NY",3,-11.3747220335996
"941",2006,"NY",4,27.4326066572902
"942",2006,"NY",7,52.1472454426428
"943",2006,"NY",8,63.9334025594971
"944",2006,"NY",10,65.519751528681
"945",2006,"NY",11,71.0707131058236
"946",2006,"NY",12,65.9960164086027
"947",2006,"NY",13,-12.2385847601486
"948",2006,"NY",14,63.4332577347725
"949",2006,"NY",15,75.3345873100651
"950",2006,"NY",16,72.7420190289251
"951",2006,"NY",17,45.6285442569828
"952",2006,"NY",18,36.5358076608472
"953",2006,"NY",19,2.27217398360789
"954",2006,"NY",20,5.83857036128501
"955",2006,"NY",21,52.1115950153077
"956",2006,"NY",23,-24.0413314300545
"957",2006,"NY",24,8.45812108947968
"958",2006,"NY",25,-1.50322685659734
"959",2006,"NY",26,-3.72515225661267
"960",2006,"NY",27,58.5441658505104
"961",2006,"NY",28,42.3510341308198
"962",2006,"NY",29,-2.78300581234431
"963",2006,"OH",1,-4.49709290827829
"964",2006,"OH",2,-1.0572032207526
"965",2006,"OH",3,-17.0737508461862
"966",2006,"OH",4,-19.978212300818
"967",2006,"OH",5,-13.6930332768428
"968",2006,"OH",6,24.1582599461726
"969",2006,"OH",7,-21.241614573717
"970",2006,"OH",8,-27.6094040642788
"971",2006,"OH",9,47.254293082742
"972",2006,"OH",10,32.8217900177073
"973",2006,"OH",11,66.8891112071122
"974",2006,"OH",12,-14.6048710387963
"975",2006,"OH",13,22.4394184897161
"976",2006,"OH",14,-18.5025686915253
"977",2006,"OH",15,-0.478312712237098
"978",2006,"OH",16,-16.6772994445437
"979",2006,"OH",17,60.5028875050637
"980",2006,"OH",18,24.1195758837749
"981",2006,"OK",1,-32.7634722879894
"982",2006,"OK",2,45.471083420527
"983",2006,"OK",3,-34.9294750541385
"984",2006,"OK",4,-29.2235073016428
"985",2006,"OK",5,-23.0805043646945
"986",2006,"OR",1,29.1161493470609
"987",2006,"OR",2,-36.4512603093637
"988",2006,"OR",3,50.0181380860376
"989",2006,"OR",4,24.6351345764254
"990",2006,"OR",5,11.2215961268614
"991",2006,"PA",2,79.332347303279
"992",2006,"PA",3,-11.5619352353865
"993",2006,"PA",4,3.8562050345555
"994",2006,"PA",5,-20.1693032280274
"995",2006,"PA",6,-1.32042069314763
"996",2006,"PA",7,12.7544449271055
"997",2006,"PA",8,0.607644795990666
"998",2006,"PA",9,-20.6448560900309
"999",2006,"PA",10,5.88596984239071
"1000",2006,"PA",11,44.9305064909149
"1001",2006,"PA",12,21.5885766601202
"1002",2006,"PA",13,32.2516377995154
"1003",2006,"PA",15,-10.0755400584338
"1004",2006,"PA",16,-17.015766921224
"1005",2006,"PA",17,29.043552639618
"1006",2006,"PA",18,-15.6701566496164
"1007",2006,"PA",19,-30.4565316871394
"1008",2006,"RI",1,45.9723270998978
"1009",2006,"SC",1,-22.0028442146089
"1010",2006,"SC",2,-25.3469703800992
"1011",2006,"SC",3,-25.7562307571297
"1012",2006,"SC",4,-32.269592232578
"1013",2006,"SC",5,13.8432465144958
"1014",2006,"SC",6,30.2056439700461
"1015",2006,"SD",0,39.7539288048399
"1016",2006,"TN",1,-24.1417434763479
"1017",2006,"TN",2,-55.4472590540273
"1018",2006,"TN",3,-31.3723225271828
"1019",2006,"TN",4,32.8920291217796
"1020",2006,"TN",5,41.1003581412581
"1021",2006,"TN",6,35.6986173198877
"1022",2006,"TN",7,-34.2260020296467
"1023",2006,"TN",8,46.3660591277638
"1024",2006,"TN",9,41.9147555421645
"1025",2006,"TX",1,-37.7578885477233
"1026",2006,"TX",2,-32.9380190766329
"1027",2006,"TX",3,-27.6012996807183
"1028",2006,"TX",4,-30.9900828346514
"1029",2006,"TX",5,-26.1741546365845
"1030",2006,"TX",6,-23.3878818174643
"1031",2006,"TX",7,-20.7432130404983
"1032",2006,"TX",8,-34.5553871818055
"1033",2006,"TX",10,-14.8855760798846
"1034",2006,"TX",12,-35.8627964746316
"1035",2006,"TX",13,-51.3404770420094
"1036",2006,"TX",14,-20.3757437391986
"1037",2006,"TX",17,17.8074960408235
"1038",2006,"TX",18,57.510081230898
"1039",2006,"TX",19,-37.9331033448328
"1040",2006,"TX",23,8.5692392831297
"1041",2006,"TX",24,-22.6633746735361
"1042",2006,"TX",26,-22.9724634624847
"1043",2006,"TX",27,17.8568161443182
"1044",2006,"TX",29,49.1137487636004
"1045",2006,"TX",30,62.5916725810267
"1046",2006,"TX",31,-19.6778283338589
"1047",2006,"TX",32,-15.153333543884
"1048",2006,"UT",1,-30.6061387092798
"1049",2006,"UT",2,21.6975617532703
"1050",2006,"UT",3,-25.4688690310645
"1051",2006,"VA",1,-27.4821251980012
"1052",2006,"VA",2,-2.815909077784
"1053",2006,"VA",5,-19.1853035897001
"1054",2006,"VA",7,-29.4465223852073
"1055",2006,"VA",8,35.8227516991037
"1056",2006,"VA",9,35.5933443042604
"1057",2006,"VA",10,-16.3577098210953
"1058",2006,"VA",11,-11.8824379462768
"1059",2006,"VT",0,8.6751977345219
"1060",2006,"WA",1,35.4336046160777
"1061",2006,"WA",2,28.3234066194433
"1062",2006,"WA",3,26.2468881449051
"1063",2006,"WA",4,-19.860634425377
"1064",2006,"WA",5,-12.7901923751901
"1065",2006,"WA",6,41.1982060378874
"1066",2006,"WA",7,63.6838619770612
"1067",2006,"WA",8,-2.92024520353405
"1068",2006,"WA",9,31.446554770318
"1069",2006,"WI",1,-25.4503175515148
"1070",2006,"WI",2,25.7309116210681
"1071",2006,"WI",3,29.6718989872544
"1072",2006,"WI",4,42.8956618789832
"1073",2006,"WI",5,-26.086046068913
"1074",2006,"WI",7,27.1990722963737
"1075",2006,"WI",8,2.13852985061211
"1076",2006,"WV",1,28.6471337579618
"1077",2006,"WV",2,-14.3638352169158
"1078",2006,"WV",3,38.7238897270196
"1079",2006,"WY",0,-0.515760772621867
"1080",2008,"AK",0,-5.16723558101824
"1081",2008,"AL",2,0.62283833343772
"1082",2008,"AL",3,-8.18870210510374
"1083",2008,"AL",4,-49.6506020891677
"1084",2008,"AL",5,3.58302796779505
"1085",2008,"AZ",1,16.4523453389147
"1086",2008,"AZ",2,-22.2774781597702
"1087",2008,"AZ",3,-12.0078790235535
"1088",2008,"AZ",4,50.8619511842285
"1089",2008,"AZ",5,9.58322187148895
"1090",2008,"AZ",6,-27.8670520923106
"1091",2008,"AZ",7,30.4744794874013
"1092",2008,"AZ",8,11.9037609743318
"1093",2008,"CA",1,44.7406290451403
"1094",2008,"CA",2,-15.789995643504
"1095",2008,"CA",3,-5.55746610369182
"1096",2008,"CA",4,-0.486775920817777
"1097",2008,"CA",5,53.4647645316633
"1098",2008,"CA",6,47.6333023267429
"1099",2008,"CA",7,51.0263105212269
"1100",2008,"CA",8,62.1854042286159
"1101",2008,"CA",9,76.3681556195965
"1102",2008,"CA",10,33.9975945657514
"1103",2008,"CA",11,10.5491640234396
"1104",2008,"CA",12,56.6544127291055
"1105",2008,"CA",13,52.8605985083106
"1106",2008,"CA",14,47.5466150473299
"1107",2008,"CA",15,48.4045785849306
"1108",2008,"CA",16,47.2816531678737
"1109",2008,"CA",17,48.0566514744605
"1110",2008,"CA",20,48.6691012537857
"1111",2008,"CA",21,-36.7852632080642
"1112",2008,"CA",23,36.1486647497101
"1113",2008,"CA",24,-16.3078399744044
"1114",2008,"CA",25,-15.4559856976962
"1115",2008,"CA",26,-12.1948115149927
"1116",2008,"CA",27,43.6770268048018
"1117",2008,"CA",29,42.1746549513538
"1118",2008,"CA",33,75.1372622505388
"1119",2008,"CA",34,54.1892008233609
"1120",2008,"CA",35,69.3447767815576
"1121",2008,"CA",36,37.2887648658036
"1122",2008,"CA",39,39.3477994906074
"1123",2008,"CA",40,-25.0980815295971
"1124",2008,"CA",41,-23.2980286045613
"1125",2008,"CA",42,-20.3161256755268
"1126",2008,"CA",43,38.2874223195866
"1127",2008,"CA",44,-2.38233127287484
"1128",2008,"CA",45,-16.5820159884595
"1129",2008,"CA",46,-9.43889623068105
"1130",2008,"CA",47,44.0558648368721
"1131",2008,"CA",48,-14.9402984107651
"1132",2008,"CA",49,-20.8426476087589
"1133",2008,"CA",50,-5.06121173070666
"1134",2008,"CA",51,48.5396786458972
"1135",2008,"CA",52,-17.4206875267414
"1136",2008,"CA",53,41.0359935807627
"1137",2008,"CO",1,48.1595503555214
"1138",2008,"CO",2,28.7428418766189
"1139",2008,"CO",3,23.2250308130714
"1140",2008,"CO",4,12.3941507311586
"1141",2008,"CO",5,-22.9902799352433
"1142",2008,"CO",6,-21.3384729974173
"1143",2008,"CO",7,26.9634214886892
"1144",2008,"CT",1,45.5522961729886
"1145",2008,"CT",2,33.3004169749351
"1146",2008,"CT",3,57.7025772779855
"1147",2008,"CT",4,3.76356970749022
"1148",2008,"CT",5,20.2912868362536
"1149",2008,"DE",0,-23.090253906402
"1150",2008,"FL",1,-40.3680633518029
"1151",2008,"FL",2,23.8036116415073
"1152",2008,"FL",4,-30.5093727616308
"1153",2008,"FL",5,-22.3092391705409
"1154",2008,"FL",6,-21.7750302034633
"1155",2008,"FL",7,-24.0067218509505
"1156",2008,"FL",8,4.02113472787232
"1157",2008,"FL",9,-25.9043337983455
"1158",2008,"FL",10,-21.3634552818538
"1159",2008,"FL",11,43.3116284138543
"1160",2008,"FL",12,-14.9252853822993
"1161",2008,"FL",13,-18.0477505190274
"1162",2008,"FL",14,-34.6692564787201
"1163",2008,"FL",15,-11.108931083176
"1164",2008,"FL",16,-20.1865728266814
"1165",2008,"FL",18,-15.7393956105009
"1166",2008,"FL",19,38.9196042295678
"1167",2008,"FL",21,-15.8015544172623
"1168",2008,"FL",22,9.36015086478776
"1169",2008,"FL",23,64.3842781470809
"1170",2008,"FL",24,16.0871213146709
"1171",2008,"FL",25,-6.10876693783415
"1172",2008,"GA",1,-33.0664891270344
"1173",2008,"GA",2,37.8978701922659
"1174",2008,"GA",3,-31.3891645746979
"1175",2008,"GA",6,-36.9653120202561
"1176",2008,"GA",7,-24.0568511435115
"1177",2008,"GA",8,14.4873983843429
"1178",2008,"GA",9,-51.0210741936604
"1179",2008,"GA",10,-21.4547298246335
"1180",2008,"GA",11,-36.3719587573755
"1181",2008,"GA",12,32.000721920308
"1182",2008,"GA",13,38.0899211706048
"1183",2008,"HI",1,53.1478615966379
"1184",2008,"HI",2,51.0554222951647
"1185",2008,"IA",1,29.2132812769927
"1186",2008,"IA",2,18.4385995289075
"1187",2008,"IA",3,14.2737350903427
"1188",2008,"IA",4,-21.1336233360766
"1189",2008,"IA",5,-22.4552145535342
"1190",2008,"ID",1,1.21150222247796
"1191",2008,"ID",2,-41.9954731333565
"1192",2008,"IL",1,71.7307118354293
"1193",2008,"IL",2,78.8283186597145
"1194",2008,"IL",3,51.9034153631902
"1195",2008,"IL",4,69.1266850994943
"1196",2008,"IL",5,51.9060859622681
"1197",2008,"IL",6,-15.1409231918976
"1198",2008,"IL",7,70.0350773254533
"1199",2008,"IL",8,21.4408256492682
"1200",2008,"IL",9,52.6705622625095
"1201",2008,"IL",10,-5.11779933941729
"1202",2008,"IL",11,23.9211060255745
"1203",2008,"IL",12,46.4513164822708
"1204",2008,"IL",13,-9.90552770960207
"1205",2008,"IL",14,15.4960022675101
"1206",2008,"IL",15,-28.3787399576007
"1207",2008,"IL",16,-24.7873294471847
"1208",2008,"IL",18,-20.9446995691546
"1209",2008,"IL",19,-31.0834661537633
"1210",2008,"IN",1,43.7224755515527
"1211",2008,"IN",2,36.8578751798844
"1212",2008,"IN",3,-15.3365926774345
"1213",2008,"IN",4,-19.7435036260278
"1214",2008,"IN",5,-31.0974077115137
"1215",2008,"IN",6,-30.5734175601603
"1216",2008,"IN",7,30.1565403563527
"1217",2008,"IN",8,29.4803439213345
"1218",2008,"IN",9,19.3598551962371
"1219",2008,"KS",1,-68.6104867055685
"1220",2008,"KS",2,-4.39916956278392
"1221",2008,"KS",3,16.7849121379487
"1222",2008,"KS",4,-31.0275642696236
"1223",2008,"KY",1,-28.6983445694508
"1224",2008,"KY",2,-5.14595703157303
"1225",2008,"KY",3,18.730815155663
"1226",2008,"KY",4,-26.0674909447606
"1227",2008,"KY",6,29.3156735693751
"1228",2008,"LA",1,-31.3634738044561
"1229",2008,"LA",2,-2.71223946652313
"1230",2008,"LA",4,-0.378084085900703
"1231",2008,"LA",6,-7.8248233125064
"1232",2008,"LA",7,-27.5561563260787
"1233",2008,"MA",1,43.8054112015813
"1234",2008,"MA",4,40.3697416179442
"1235",2008,"MA",6,38.7847708122981
"1236",2008,"MA",7,47.9154078549849
"1237",2008,"MD",1,0.791167332445632
"1238",2008,"MD",2,47.0508408333424
"1239",2008,"MD",3,39.5762665499508
"1240",2008,"MD",4,72.973582677296
"1241",2008,"MD",5,49.6743460084539
"1242",2008,"MD",6,-18.9749950837279
"1243",2008,"MD",7,60.9160198587511
"1244",2008,"MD",8,53.3926552379956
"1245",2008,"ME",1,9.79792235669147
"1246",2008,"ME",2,34.8707464341275
"1247",2008,"MI",1,32.2954160006833
"1248",2008,"MI",2,-27.5536033136329
"1249",2008,"MI",3,-25.7371416235406
"1250",2008,"MI",4,-26.2593854999333
"1251",2008,"MI",5,43.39555019902
"1252",2008,"MI",6,-20.3037109802719
"1253",2008,"MI",7,2.30602632444475
"1254",2008,"MI",8,-16.2931027330776
"1255",2008,"MI",9,9.4544028775752
"1256",2008,"MI",10,-35.131169754001
"1257",2008,"MI",11,-6.03623595668372
"1258",2008,"MI",12,48.1933381143867
"1259",2008,"MI",13,55.0557271978825
"1260",2008,"MI",15,45.7503500321816
"1261",2008,"MO",2,-26.8674324077947
"1262",2008,"MO",3,35.9624480858554
"1263",2008,"MO",4,31.8211925985731
"1264",2008,"MO",5,28.7463081115481
"1265",2008,"MO",6,-22.5679545447673
"1266",2008,"MO",7,-39.6043463732782
"1267",2008,"MO",8,-45.2797102282528
"1268",2008,"MO",9,-2.50702432512147
"1269",2008,"MS",1,10.5864570914704
"1270",2008,"MS",2,38.1004897763469
"1271",2008,"MS",3,-25.0750288233896
"1272",2008,"MS",4,49.072521934882
"1273",2008,"MT",0,-31.7196922437097
"1274",2008,"NC",1,40.5653532455127
"1275",2008,"NC",2,35.6555976275844
"1276",2008,"NC",3,-31.7993791864075
"1277",2008,"NC",4,26.6391548208474
"1278",2008,"NC",5,-16.7369686439926
"1279",2008,"NC",6,-33.994561840123
"1280",2008,"NC",7,37.6887056304039
"1281",2008,"NC",8,10.7642546834426
"1282",2008,"NC",9,-26.4782668319176
"1283",2008,"NC",10,-15.1018685107196
"1284",2008,"NC",11,26.128799351953
"1285",2008,"NC",12,43.117174087405
"1286",2008,"NC",13,31.8666198080783
"1287",2008,"ND",0,23.9482107878267
"1288",2008,"NE",1,-40.7221672627654
"1289",2008,"NE",2,-3.85313477224518
"1290",2008,"NE",3,-53.7480478917231
"1291",2008,"NH",1,5.89574416278204
"1292",2008,"NH",2,15.0176069528733
"1293",2008,"NJ",1,46.4487983812426
"1294",2008,"NJ",2,-19.971123201803
"1295",2008,"NJ",3,4.15258268860012
"1296",2008,"NJ",4,-33.5787519858033
"1297",2008,"NJ",5,-13.4689505415735
"1298",2008,"NJ",6,35.3390975081301
"1299",2008,"NJ",7,-7.99755097622688
"1300",2008,"NJ",8,42.9366121096854
"1301",2008,"NJ",9,36.4825691761395
"1302",2008,"NJ",11,-24.8379693021921
"1303",2008,"NJ",12,27.801416591189
"1304",2008,"NJ",13,53.6121387391786
"1305",2008,"NM",1,11.3088942146769
"1306",2008,"NM",2,11.9161138750691
"1307",2008,"NM",3,26.2697971561047
"1308",2008,"NV",1,39.3247481674981
"1309",2008,"NV",2,-10.3857125515902
"1310",2008,"NV",3,5.13761677701165
"1311",2008,"NY",1,14.2899253845918
"1312",2008,"NY",2,27.6640517781806
"1313",2008,"NY",3,-23.4905739892676
"1314",2008,"NY",4,24.0321651914244
"1315",2008,"NY",5,33.86581003849
"1316",2008,"NY",7,51.293958354269
"1317",2008,"NY",8,48.0632613975161
"1318",2008,"NY",10,63.614427284371
"1319",2008,"NY",11,67.9333991376175
"1320",2008,"NY",12,60.0854240418655
"1321",2008,"NY",13,23.0366072858643
"1322",2008,"NY",14,50.931563920289
"1323",2008,"NY",15,65.8654179532467
"1324",2008,"NY",16,72.3844978436451
"1325",2008,"NY",17,49.591614874982
"1326",2008,"NY",18,31.2199531169296
"1327",2008,"NY",19,15.206701818976
"1328",2008,"NY",20,22.5922871927246
"1329",2008,"NY",21,23.9434362086487
"1330",2008,"NY",22,28.7595397480886
"1331",2008,"NY",23,-25.7075923104602
"1332",2008,"NY",24,3.51595454319885
"1333",2008,"NY",25,11.5333043640201
"1334",2008,"NY",26,-12.0624530163866
"1335",2008,"NY",27,44.0740160270388
"1336",2008,"NY",28,45.5943094005966
"1337",2008,"NY",29,1.7344727267994
"1338",2008,"OH",1,4.98565594518883
"1339",2008,"OH",2,-7.37522012882059
"1340",2008,"OH",3,-26.6392561199317
"1341",2008,"OH",4,-30.3357570198808
"1342",2008,"OH",5,-28.18198781998
"1343",2008,"OH",6,29.4450920137049
"1344",2008,"OH",7,-16.4306967270404
"1345",2008,"OH",8,-35.8073481129
"1346",2008,"OH",9,48.7470107111995
"1347",2008,"OH",10,17.8928171306955
