year,office_type,state,district,weighted_estimate,weighted_ci_lower,weighted_ci_upper,unweighted_estimate,unweighted_ci_lower,unweighted_ci_upper,num_polls
2008,House,ME,1,16.1163133526668,8.443020126303939,23.789606579029662,16.0,2.1407070887436674,29.859292911256333,2.0
2008,House,ME,2,37.62975468725872,29.956461460895856,45.30304791362158,37.5,27.798494962120568,47.20150503787943,2.0
2008,House,MI,9,9.975232348214549,-0.8764430005734134,20.82690769700251,10.0,,,1.0
2008,House,MN,3,-2.9815368031980394,-10.654830029560902,4.691756423164822,-3.0,-8.543717164502532,2.5437171645025325,2.0
2008,House,MN,6,1.477084149442417,-4.78813353433874,7.742301833223574,1.3333333333333333,-2.746732025620287,5.413398692286953,3.0
2008,House,MO,6,-14.416141674289765,-22.089434900652627,-6.742848447926903,-14.5,-24.201505037879432,-4.798494962120568,2.0
2008,House,MS,1,1.139076171213763,-9.7125991775742,11.990751520001725,1.0,,,1.0
2008,House,MT,1,-29.3059737168722,-36.97926694323506,-21.632680490509337,-29.450000000000003,-41.784770691018146,-17.11522930898186,2.0
2008,House,NC,8,5.143890572257335,-5.7077847765306275,15.995565921045298,5.0,,,1.0
2008,House,ND,1,24.385169101153693,13.53349375236573,35.23684444994166,25.0,,,1.0
2008,House,NE,2,-0.8580481855338075,-11.70972353432177,9.993627163254155,-1.0,,,1.0
2008,House,NH,1,3.7438902597614825,-1.1091264901682432,8.596907009691208,3.6,-4.433609400512324,11.633609400512324,5.0
2008,House,NH,2,21.943890282298025,17.0908735323683,26.79690703222775,21.8,9.685994881955844,33.91400511804416,5.0
2008,House,NJ,2,-35.856109717336025,-46.70778506612399,-25.00443436854806,-36.0,,,1.0
2008,House,NJ,3,3.4438652246024515,-4.229428001760411,11.117158450965313,3.3000000000000007,-9.727735336580949,16.32773533658095,2.0
2008,House,NJ,7,-8.852268309438365,-19.70394365822633,1.999407039349597,-9.0,,,1.0
2008,House,NM,1,4.1393587824976485,-6.712316566290314,14.99103413128561,4.0,,,1.0
2008,House,NM,2,4.143890282311221,-6.707785066476741,14.995565631099183,4.0,,,1.0
2008,House,NM,3,28.143890282663975,17.29221493387601,38.99556563145194,28.0,,,1.0
2008,House,NV,2,-12.806166338340011,-23.657841687127974,-1.954490989552049,-13.0,,,1.0
2008,House,NV,3,-1.3561182191594705,-9.029411445522332,6.317175007203391,-1.5,-5.657787873376899,2.6577878733768987,2.0
2008,House,NY,26,-13.85611422769204,-24.707789576480003,-3.004438878904077,-14.0,,,1.0
2008,House,OH,15,7.229055240396922,0.9638375566157649,13.494272924178079,7.666666666666667,4.672717212628852,10.660616120704482,3.0
2008,House,OR,5,18.76072079401239,11.087427567649527,26.43401402037525,18.5,3.2547777976180363,33.74522220238197,2.0
2008,House,PA,10,13.106525011281539,2.2548496624935765,23.9582003600695,15.0,,,1.0
2008,House,PA,11,-5.856326559050571,-16.708001907838533,4.995348789737391,-6.0,,,1.0
2008,House,PA,12,-3.4278385880146014,-9.693056271795758,2.8373790957665554,-2.0666666666666678,-20.888110323658903,16.75477699032557,3.0
2008,House,PA,3,-2.152463858715205,-13.004139207503167,8.699211490072758,-2.0,,,1.0
2008,House,SC,1,-4.856107863449756,-15.707783212237718,5.995567485338206,-5.0,,,1.0
2008,House,TX,22,-8.369379507316157,-16.04267273367902,-0.6960862809532955,-8.5,-32.06079794913576,15.060797949135761,2.0
2008,House,TX,7,-7.990513598374865,-15.663806824737726,-0.31722037201200326,-6.0,-8.771858582251266,-3.2281414177487338,2.0
2008,House,UT,1,-28.749664820800177,-36.422958047163036,-21.076371594437315,-29.0,-40.08743432900506,-17.912565670994937,2.0
2008,House,UT,2,33.211347952780876,25.538054726418014,40.88464117914374,33.0,16.368848506492405,49.631151493507595,2.0
2008,House,UT,3,-34.36580230688842,-42.039095533251285,-26.692509080525557,-34.5,-35.885929291125635,-33.114070708874365,2.0
2008,House,VA,2,-4.856135538253075,-15.707810887041038,5.995539810534887,-5.0,,,1.0
2008,House,VA,5,-3.2874126499451797,-14.139087998733142,7.564262698842782,-3.0,,,1.0
2008,House,WA,4,-4.856109862829102,-15.707785211617065,5.99556548595886,-5.0,,,1.0
2008,House,WA,8,4.1438903156787985,-6.707785033109164,14.99556566446676,4.0,,,1.0
2008,House,WY,1,-2.355961754701849,-10.02925498106471,5.317331471661013,-2.5,-12.201505037879432,7.201505037879432,2.0
2008,President,AK,0,-12.962533096069834,-17.0640808505417,-8.860985341597969,-13.385714285714286,-23.36211336888386,-3.409315202544711,7.0
2008,President,AL,0,-20.57551779996553,-26.001355474359514,-15.14968012557155,-21.0,-26.77008376600086,-15.229916233999141,4.0
2008,President,AR,0,-9.075201656305278,-14.50103933069926,-3.6493639819112973,-9.5,-13.58006535895362,-5.41993464104638,4.0
2008,President,AZ,0,-5.576149436278419,-9.007750489365627,-2.1445483831912107,-6.0,-16.893243573681602,4.893243573681604,10.0
2008,President,CA,0,21.424254360161363,17.587607746979934,25.260900973342792,21.0,12.360740772496754,29.639259227503246,8.0
2008,President,CO,0,6.9482760390376725,4.458730975170398,9.437821102904948,6.526315789473684,-0.9903806355656313,14.043012214512999,19.0
2008,President,CT,0,19.17458053570416,13.748742861310177,24.60041821009814,18.75,7.851859485826646,29.648140514173356,4.0
2008,President,DC,0,66.42460146185661,55.57292611306865,77.27627681064457,66.0,,,1.0
2008,President,DE,0,22.75793162268019,16.492713938899033,29.023149306461345,22.333333333333332,7.6224484743816685,37.044218192284994,3.0
2008,President,FL,0,2.8347982948523627,1.074424098122316,4.595172491582409,2.4105263157894736,-2.734702365709703,7.55575499728865,38.0
2008,President,GA,0,-3.8062133679345767,-6.815926590607159,-0.7965001452619944,-4.230769230769231,-10.932796478607695,2.4712580170692338,13.0
2008,President,HI,0,31.924598289346854,24.25130506298399,39.59789151570972,31.5,5.16734346861297,57.83265653138703,2.0
2008,President,IA,0,11.868711820691104,8.25148670442845,15.485936936953758,11.444444444444445,5.474393262828737,17.414495626060152,9.0
2008,President,ID,0,-22.575401710653143,-30.248694937016005,-14.902108484290281,-23.0,-23.0,-23.0,2.0
2008,President,IL,0,21.591269442109944,17.161091532298414,26.021447351921474,21.166666666666668,11.611457267251778,30.721876066081556,6.0
2008,President,IN,0,-1.768733657286338,-4.400651520695993,0.863184206123317,-2.1882352941176473,-11.81068815494391,7.434217566708615,17.0
2008,President,KS,0,-14.97544913363594,-19.828465883565666,-10.122432383706215,-15.4,-24.655683659244197,-6.144316340755806,5.0
2008,President,KY,0,-11.004005437696485,-15.10555319216835,-6.90245768322462,-11.428571428571429,-16.719015644324962,-6.138127212817897,7.0
2008,President,LA,0,-10.235401711737868,-15.088418461667594,-5.3823849618081425,-10.66,-21.489421258774634,0.16942125877463532,5.0
2008,President,MA,0,21.424598274167963,16.994420364356433,25.854776183979492,21.0,12.777338630346012,29.222661369653988,6.0
2008,President,MD,0,24.424598289346857,16.751305062983995,32.09789151570972,24.0,21.228141417748734,26.771858582251266,2.0
2008,President,ME,0,14.51952468407064,11.24762145873621,17.791427909405073,14.272727272727273,1.781177838300522,26.764276707154025,11.0
2008,President,MI,0,14.515506936146513,11.243603710812083,17.787410161480945,14.090909090909092,7.219464092683729,20.962354089134454,11.0
2008,President,MN,0,10.824543268151976,8.022652741198286,13.626433795105665,10.4,0.605601600914941,20.19439839908506,15.0
2008,President,MO,0,1.1843725174203956,-1.2421358575444672,3.6108808923852584,0.7599999999999998,-4.25900210673082,5.77900210673082,20.0
2008,President,MS,0,-10.075738625733955,-15.501576300127937,-4.649900951339974,-10.5,-16.158032638058334,-4.841967361941667,4.0
2008,President,MT,0,-3.0143242402088624,-7.115871994680727,1.0872235142630022,-3.4285714285714284,-12.886605050841968,6.029462193699111,7.0
2008,President,NC,0,1.9653889369744573,0.10434196823148056,3.826435905717434,1.5411764705882354,-3.631035760693356,6.713388701869826,34.0
2008,President,ND,0,-1.5760331220108204,-9.249326348373682,6.097260104352042,-2.0,-15.859292911256333,11.859292911256333,2.0
2008,President,NE,0,-13.767630198077066,-20.032847881858224,-7.5024125142959095,-14.0,-30.974097914174997,2.9740979141749975,3.0
2008,President,NH,0,9.329415883053123,6.961386182914687,11.69744558319156,8.904761904761905,-2.738772495639605,20.548296305163415,21.0
2008,President,NJ,0,15.879084897422556,12.607181672088126,19.15098812275699,15.454545454545455,6.761171593327413,24.147919315763495,11.0
2008,President,NM,0,8.980154388606262,5.362929272343608,12.597379504868917,8.555555555555555,-0.9008661308494617,18.011977241960572,9.0
2008,President,NV,0,5.079599605176539,2.5218351963889187,7.637364013964159,4.655555555555556,-4.170264165673401,13.481375276784512,18.0
2008,President,NY,0,24.85319907372987,20.751651319258002,28.954746828201735,24.428571428571427,8.959996833606318,39.897146023536536,7.0
2008,President,OH,0,5.054206517029471,3.27020207912222,6.838210954936723,4.62972972972973,-4.397254830922751,13.656714290382212,37.0
2008,President,OK,0,-25.775436587305265,-30.62845333723499,-20.92241983737554,-26.2,-35.94102253359471,-16.458977466405287,5.0
2008,President,OR,0,14.151871028802416,10.879967803467986,17.42377425413685,13.727272727272727,5.001819886718989,22.452725567826462,11.0
2008,President,PA,0,10.091576935588336,8.230529966845358,11.952623904331313,9.66764705882353,3.5553107098082233,15.779983407838836,34.0
2008,President,RI,0,21.424598282939318,10.572922934151356,32.27627363172728,21.0,,,1.0
2008,President,SC,0,-8.375401710649687,-13.228418460579412,-3.522384960719961,-8.8,-13.049178744181045,-4.550821255818956,5.0
2008,President,SD,0,-7.075397284948405,-12.501234959342387,-1.649559610554424,-7.5,-11.253114262404846,-3.7468857375951545,4.0
2008,President,TN,0,-13.325386665178238,-18.751224339572218,-7.899548990784257,-13.75,-22.123123670411182,-5.37687632958882,4.0
2008,President,TX,0,-9.825405492794134,-15.251243167188115,-4.399567818400153,-10.25,-12.126557131202423,-8.373442868797577,4.0
2008,President,UT,0,-24.575690385462217,-30.840908069243373,-18.31047270168106,-25.0,-28.92,-21.08,3.0
2008,President,VA,0,6.612688783594517,4.524282889000798,8.701094678188236,6.188888888888889,1.4491125444954331,10.928665233282345,27.0
2008,President,VT,0,31.924598289351326,24.251305062988465,39.59789151571419,31.5,27.342212126623103,35.6577878733769,2.0
2008,President,WA,0,14.924299658952926,11.087653045771495,18.760946272134355,14.5,6.053462247760921,22.94653775223908,8.0
2008,President,WI,0,11.535804761663588,7.918579645400934,15.153029877926242,11.11111111111111,5.79336304971854,16.42885917250368,9.0
2008,President,WV,0,-7.939038074368768,-11.2109412997032,-4.667134849034337,-8.363636363636363,-15.054832207294044,-1.6724405199786823,11.0
2008,President,WY,0,-27.90873504398648,-34.173952727767634,-21.643517360205323,-28.333333333333332,-45.457647431519376,-11.209019235147284,3.0
2008,Senate,AK,0,3.5780925882822046,-1.274924161647521,8.43110933821193,3.4599999999999995,-4.345132465243623,11.26513246524362,5.0
2008,Senate,AL,0,-29.89646374828089,-36.161681432062046,-23.631246064499734,-30.0,-35.185672569686595,-24.8143274303134,3.0
2008,Senate,CO,0,10.306329501406546,7.173720659515968,13.438938343297124,10.25,1.2051883280071447,19.294811671992854,12.0
2008,Senate,DE,0,29.319127244782884,21.64583401842002,36.99242047114575,30.5,20.798494962120568,40.20150503787943,2.0
2008,Senate,GA,0,-4.737237711811388,-7.163746086776251,-2.310729336846525,-4.75,-9.14995932995558,-0.35004067004441985,20.0
2008,Senate,IA,0,20.358983787166007,15.505967037236282,25.212000537095733,20.4,9.5224414503989,31.277558549601096,5.0
2008,Senate,ID,0,-18.35610971733602,-26.029402943698884,-10.68281649097316,-18.5,-36.51708078463323,-0.4829192153667705,2.0
2008,Senate,IL,0,26.17162683497701,19.906409151195852,32.436844518758164,26.0,17.45655807066028,34.54344192933972,3.0
2008,Senate,KS,0,-22.407860840322986,-27.26087759025271,-17.55484409039326,-22.4,-28.690348162065433,-16.109651837934564,5.0
2008,Senate,KY,0,-5.492134699137054,-9.328781312318485,-1.6554880859556231,-5.625,-11.728261423206447,0.4782614232064484,8.0
2008,Senate,LA,0,12.082572200047453,8.245925586866022,15.919218813228884,12.0,-0.7883697162695444,24.788369716269543,8.0
2008,Senate,MA,0,30.288827611739592,25.858649701928062,34.719005521551125,30.166666666666668,18.98149314692784,41.3518401864055,6.0
2008,Senate,ME,0,-14.82445503481769,-18.441680151080345,-11.207229918555036,-14.88888888888889,-22.50799936482008,-7.269778412957697,9.0
2008,Senate,MI,0,22.918964620653448,18.488786710841918,27.349142530464977,22.833333333333332,16.110028590376437,29.556638076290227,6.0
2008,Senate,MN,0,0.6462712448458215,-2.155619282107868,3.4481617717995108,0.4666666666666667,-8.841245379902459,9.774578713235792,15.0
2008,Senate,MS,0,-27.856109717336025,-38.70778506612399,-17.00443436854806,-28.0,,,1.0
2008,Senate,MT,0,36.65062667065943,28.977333444296566,44.32391989702229,36.5,12.939202050864239,60.06079794913576,2.0
2008,Senate,NC,0,3.9913655495264195,1.5018204856591448,6.480910613393695,3.8736842105263154,-2.5651609440007457,10.312529365053376,19.0
2008,Senate,NE,0,-17.21138640602499,-24.88467963238785,-9.538093179662127,-16.5,-23.429646455628166,-9.570353544371834,2.0
2008,Senate,NH,0,6.831685827764556,4.118766990567565,9.544604664961547,6.75,-2.7312151119990933,16.23121511199909,16.0
2008,Senate,NJ,0,14.978430566338055,11.546829513250847,18.41003161942526,15.0,5.265552575175791,24.73444742482421,10.0
2008,Senate,NM,0,16.80960101883479,12.708053264362926,20.911148773306657,16.714285714285715,10.545806701325281,22.882764727246148,7.0
2008,Senate,OK,0,-13.634471203861123,-18.064649113672655,-9.204293294049592,-13.666666666666666,-20.96530946287657,-6.368023870456765,6.0
2008,Senate,OR,0,2.7710000165487516,-0.6606010365384565,6.20260106963596,2.7,-5.088106031350342,10.488106031350341,10.0
2008,Senate,RI,0,39.14389077945945,28.292215430671483,49.99556612824741,39.0,,,1.0
2008,Senate,SC,0,-14.546929804309613,-20.81214748809077,-8.281712120528457,-14.666666666666666,-24.724605487982558,-4.608727845350774,3.0
2008,Senate,SD,0,25.64389021803881,20.218052543644827,31.06972789243279,25.5,19.406112351981974,31.593887648018026,4.0
2008,Senate,TN,0,-27.856076413426038,-33.28191408782002,-22.430238739032056,-28.0,-40.49900262687654,-15.500997373123461,4.0
2008,Senate,TX,0,-10.657775690069588,-16.08361336446357,-5.231938015675607,-10.75,-17.61,-3.8900000000000006,4.0
2008,Senate,VA,0,28.350038372033247,25.792273963245627,30.907802780820866,28.22222222222222,21.65056988973498,34.79387455470946,18.0
2008,Senate,WV,0,22.143898811887357,16.718061137493375,27.56973648628134,22.0,12.398000208289943,31.601999791710057,4.0
2008,Senate,WY,0,-43.916194316555185,-49.34203199094917,-38.4903566421612,-44.0,-58.92691528749326,-29.07308471250674,4.0
2010,Governor,AK,0,-14.453905632445482,-18.290552245626913,-10.61725901926405,-14.912500000000001,-26.551212042146247,-3.2737879578537576,8.0
2010,Governor,AL,0,-15.986257323910786,-23.65955055027365,-8.312964097547924,-16.5,-26.201505037879432,-6.798494962120568,2.0
2010,Governor,AR,0,20.42836873491272,15.99819082510119,24.85854664472425,19.833333333333332,7.166414739347395,32.50025192731927,6.0
2010,Governor,AZ,0,-13.00872258102456,-18.434560255418543,-7.5828849066305795,-13.75,-21.651012593332577,-5.848987406667422,4.0
2010,Governor,CA,0,6.8310885765624265,4.882070148046856,8.780107005077996,6.064516129032258,-1.3548106815739862,13.483842939638503,31.0
2010,Governor,CO,0,35.64107285285953,33.08330844407191,38.19883726164715,35.333333333333336,24.410166371751718,46.25650029491496,18.0
2010,Governor,CT,0,4.436816394621356,1.7238975574243658,7.149735231818347,3.8125,-4.448033881051515,12.073033881051515,16.0
2010,Governor,FL,0,0.4418297195679052,-1.6863589096106955,2.5700183487465056,-0.07692307692307693,-8.032168351873146,7.878322198026992,26.0
2010,Governor,GA,0,-6.794369432042817,-10.066272657377247,-3.5224662067083865,-6.9363636363636365,-12.405622545775572,-1.4671047269517024,11.0
2010,Governor,HI,0,4.763742653877716,-0.662095020516265,10.189580328271697,4.25,-1.3796713936072678,9.879671393607268,4.0
2010,Governor,IA,0,-11.57276453376524,-17.837982217546397,-5.3075468499840825,-12.0,-23.759999999999998,-0.2400000000000002,3.0
2010,Governor,ID,0,-19.303267654006643,-26.976560880369505,-11.62997442764378,-19.0,-27.315575746753797,-10.684424253246203,2.0
2010,Governor,IL,0,-6.215248244326847,-9.224961466999428,-3.2055350216542644,-6.338461538461538,-11.342247530728818,-1.3346755461942585,13.0
2010,Governor,KS,0,-27.383289931277474,-33.648507615058634,-21.11807224749632,-27.333333333333332,-28.464939860944998,-26.201726805721666,3.0
2010,Governor,MA,0,4.061937381208469,0.4447122649458146,7.679162497471123,3.5555555555555554,-4.994129298935347,12.105240410046457,9.0
2010,Governor,MD,0,9.381645953737715,4.951468043926185,13.811823863549247,9.0,0.061024667222758566,17.93897533277724,6.0
2010,Governor,ME,0,-11.190728688997057,-14.80795380525971,-7.573503572734403,-11.433333333333334,-22.42332441613226,-0.4433422505344051,9.0
2010,Governor,MI,0,-17.092878163667542,-21.523056073479072,-12.662700253856013,-17.333333333333332,-23.61349469007144,-11.053171976595223,6.0
2010,Governor,MN,0,4.573811707341969,1.142210654254761,8.005412760429177,4.2,-4.2074633510946695,12.607463351094669,10.0
2010,Governor,NE,0,-41.48625729786765,-52.33793264665562,-30.63458194907969,-42.0,,,1.0
2010,Governor,NH,0,8.288012111589511,6.495597429306208,10.080426793872814,8.142857142857142,-1.010473762702139,17.296188048416425,7.0
2010,Governor,NM,0,-7.610220406907271,-11.446867020088703,-3.7735737937258405,-8.125,-15.029853365568309,-1.220146634431691,8.0
2010,Governor,NV,0,-14.132573089963733,-16.845491927160722,-11.419654252766742,-14.625,-23.730741778314016,-5.519258221685984,16.0
2010,Governor,NY,0,23.95329022259496,22.719086540008778,25.18749390518114,23.22222222222222,7.825000844850562,38.61944359959388,18.0
2010,Governor,OH,0,-2.6656588562526107,-4.583982162843326,-0.7473355496618952,-3.125,-10.231226256804888,3.981226256804889,32.0
2010,Governor,OK,0,-22.888485308830294,-30.561778535193156,-15.215192082467432,-22.0,-33.08743432900506,-10.912565670994935,2.0
2010,Governor,OR,0,0.9341356013047677,-2.337767624029663,4.206038826639198,0.36363636363636365,-7.036381326760182,7.763654054032909,11.0
2010,Governor,PA,0,-8.287438567395302,-10.268674359146605,-6.306202775644,-8.8,-15.995058840908666,-1.6049411590913367,30.0
2010,Governor,RI,0,3.657825903820497,-1.1951908461092287,8.510842653750222,3.1399999999999997,-5.744660758858497,12.024660758858495,5.0
2010,Governor,SC,0,-8.756869438486405,-12.85841719295827,-4.65532168401454,-9.285714285714286,-19.51497949230008,0.9435509208715054,7.0
2010,Governor,SD,0,-15.729875150236326,-21.155712824630307,-10.304037475842346,-16.25,-34.16908851848591,1.6690885184859034,4.0
2010,Governor,TN,0,-27.836257883348523,-35.50955110971138,-20.16296465698566,-28.35,-29.320150503787943,-27.37984949621206,2.0
2010,Governor,TX,0,-9.334321837394079,-13.764499747205608,-4.904143927582548,-10.216666666666667,-15.843494073533403,-4.5898392597999305,6.0
2010,Governor,UT,0,-29.94985060971768,-35.37568828411166,-24.524012935323697,-30.75,-41.880660357768534,-19.619339642231466,4.0
2010,Governor,VT,0,3.2679166604154455,-2.9973010233657114,9.533134344196602,2.3333333333333335,-3.6545655747422976,8.321232241408964,3.0
2010,Governor,WI,0,-6.8402162047907895,-9.472134068200445,-4.208298341381134,-7.764705882352941,-12.592109276457453,-2.937302488248429,17.0
2010,Governor,WY,0,-35.13551489324407,-45.987190242032035,-24.283839544456107,-36.0,,,1.0
2010,House,AK,1,-27.28422823018697,-34.95752145654983,-19.610935003824107,-27.4,-42.368036344156835,-12.431963655843164,2.0
2010,House,AR,1,-3.242277865414951,-10.915571091777814,4.431015360947911,-3.0,-16.859292911256333,10.859292911256333,2.0
2010,House,AR,2,-13.10213441795859,-20.775427644321454,-5.428841191595728,-12.0,-12.0,-12.0,2.0
2010,House,AR,3,-37.85608352051205,-48.707758869300015,-27.004408171724087,-38.0,,,1.0
2010,House,AR,4,18.193046911673687,7.341371562885724,29.044722260461647,18.0,,,1.0
2010,House,AZ,1,3.143890282663976,-7.707785066123986,13.995565631451939,3.0,,,1.0
2010,House,AZ,3,0.3319214920226683,-10.519753856765295,11.18359684081063,2.0,,,1.0
2010,House,AZ,5,-3.667509249807466,-14.519184598595428,7.184166098980496,-3.0,,,1.0
2010,House,CA,15,14.131722062456047,6.458428836093185,21.805015288818907,14.150000000000002,6.52738889880903,21.772611101190975,2.0
2010,House,CA,20,-3.581004283542208,-11.25429750990507,4.0922889428206535,-2.0,-24.17486865801013,20.17486865801013,2.0
2010,House,CA,44,-6.230577857997279,-17.08225320678524,4.621097490790683,-5.0,,,1.0
2010,House,CA,47,0.1464997914130324,-10.705175557374929,10.998175140200996,0.0,,,1.0
2010,House,CO,1,7.54389105644937,-3.3077842923385923,18.395566405237332,7.399999999999999,,,1.0
2010,House,CO,2,11.893520991208522,1.0418456424205598,22.745196339996482,12.0,,,1.0
2010,House,CO,3,-4.877000283137879,-15.728675631925842,5.974675065650083,-4.0,,,1.0
2010,House,CT,1,18.144498467644798,7.292823118856836,28.99617381643276,18.0,,,1.0
2010,House,CT,2,19.14389024416719,8.292214895379226,29.995565592955153,19.0,,,1.0
2010,House,CT,3,17.887379467364603,7.035704118576641,28.739054816152567,18.1,,,1.0
2010,House,CT,4,-2.856109632077872,-10.529402858440733,4.81718359428499,-3.0,-5.771858582251266,-0.22814141774873375,2.0
2010,House,CT,5,-5.960373619925614,-13.633666846288476,1.7129196064372483,-4.5,-14.201505037879432,5.201505037879432,2.0
2010,House,DE,1,13.466842029427312,7.201624345646155,19.732059713208468,13.0,2.6286548606268045,23.371345139373197,3.0
2010,House,FL,2,-12.030292352812982,-19.703585579175844,-4.35699912645012,-12.0,-12.0,-12.0,2.0
2010,House,FL,22,-4.1309069482714005,-14.982582297059363,6.720768400516562,-3.0,,,1.0
2010,House,FL,25,-2.177025194882872,-13.028700543670833,8.674650153905091,-1.0,,,1.0
2010,House,FL,8,-6.846534103304087,-17.69820945209205,4.005141245483875,-7.0,,,1.0
2010,House,GA,2,-2.294076610338597,-9.967369836701458,5.379216616024265,-3.0,-5.771858582251266,-0.22814141774873375,2.0
2010,House,GA,7,-30.286673558873485,-41.138348907661445,-19.434998210085524,-30.0,,,1.0
2010,House,GA,8,-9.77923287318079,-15.20507054757477,-4.353395198786809,-9.85,-26.84181716788015,7.141817167880154,4.0
2010,House,HI,1,-6.052750505373366,-10.905767255303092,-1.1997337554436402,-5.822,-25.162882355052986,13.518882355052988,5.0
2010,House,HI,2,42.55031630320744,34.87702307684458,50.2236095295703,42.25,-9.722348417211244,94.22234841721124,2.0
2010,House,IA,2,-1.3977553694245477,-12.24943071821251,9.453919979363414,-1.0,,,1.0
2010,House,IA,3,12.14389922817658,1.292223879388617,22.995574576964543,12.0,,,1.0
2010,House,ID,1,7.853520391494691,1.5883027077135345,14.118738075275848,7.666666666666667,-0.25457902661499876,15.587912359948334,3.0
2010,House,ID,2,-38.72252439633574,-46.3958176226986,-31.04923116997288,-39.0,-69.49044440476393,-8.509555595236073,2.0
2010,House,IL,10,-9.356109668406416,-17.029402894769277,-1.6828164420435545,-9.5,-13.657787873376899,-5.342212126623101,2.0
2010,House,IL,11,-9.865112308805111,-20.716787657593073,0.9865630399828511,-10.0,,,1.0
2010,House,IL,14,-4.856109717336024,-15.707785066123986,5.995565631451938,-5.0,,,1.0
2010,House,IL,17,-7.3561097185845705,-15.029402944947432,0.3171835077782914,-7.5,-8.885929291125633,-6.114070708874367,2.0
2010,House,IL,8,-6.3494361174851,-17.201111466273062,4.5022392313028625,-3.0,,,1.0
2010,House,IL,9,18.356838583087118,7.505163234299156,29.208513931875082,18.0,,,1.0
2010,House,IN,2,5.143890281385995,-5.707785067401967,15.995565630173957,5.0,,,1.0
2010,House,IN,3,-10.356109717337644,-18.029402943700504,-2.6828164909747816,-10.5,-50.691949442643356,29.691949442643356,2.0
2010,House,IN,7,13.143881639938236,2.292206291150274,23.9955569887262,13.0,,,1.0
2010,House,IN,9,1.8955511461191734,-8.95612420266879,12.747226494907135,2.0,,,1.0
2010,House,KS,4,-15.87765813665127,-26.729333485439234,-5.025982787863308,-16.0,,,1.0
2010,House,KY,3,11.642833959642067,5.37761627586091,17.908051643423224,11.5,-13.961146871262496,36.9611468712625,3.0
2010,House,KY,6,4.143890225656885,-6.707785123131077,14.995565574444846,4.0,,,1.0
2010,House,MA,10,3.4740799454193616,-4.1992132809435,11.147373171782224,3.5,2.114070708874367,4.885929291125633,2.0
2010,House,MA,4,14.807584288358484,8.542366604577328,21.07280197213964,14.666666666666666,7.2462264281543085,22.087106905179024,3.0
2010,House,MD,1,-5.496789219905628,-13.17008244626849,2.1765040064572343,-5.5,-20.745222202381964,9.745222202381964,2.0
2010,House,ME,1,5.810158100651997,-0.4550595831291595,12.075375784433154,5.666666666666667,-13.965972823053846,25.299306156387182,3.0
2010,House,ME,2,14.419111655251319,8.153893971470161,20.684329339032477,14.333333333333334,-3.2339240887383713,31.90059075540504,3.0
2010,House,MI,1,-1.8515252083863518,-12.703200557174315,9.00015014040161,-2.0,,,1.0
2010,House,MI,15,17.15010658206849,6.298431233280526,28.001781930856453,17.0,,,1.0
2010,House,MI,3,-13.854109504167116,-21.527402730529978,-6.180816277804254,-14.0,-27.859292911256333,-0.14070708874366744,2.0
2010,House,MI,7,-0.5514949952057188,-6.8167126789868755,5.713722688575438,0.0,-22.0880782323859,22.0880782323859,3.0
2010,House,MI,9,0.15672096411964492,-7.516572262243217,7.8300141904825065,0.0,-13.859292911256333,13.859292911256333,2.0
2010,House,MN,1,10.126511222450846,3.861293538669689,16.391728906232004,10.0,-0.9128181511468423,20.912818151146844,3.0
2010,House,MN,8,-0.35552260246823186,-11.207197951256195,10.49615274631973,1.0,,,1.0
2010,House,MO,4,3.1600392793796668,-4.513253946983195,10.83333250574253,3.450000000000003,-6.1129121087668725,13.012912108766878,2.0
2010,House,MO,5,9.143935868093505,-1.7077394806944568,19.995611216881468,9.0,,,1.0
2010,House,MO,7,-33.23312200394027,-44.08479735272823,-22.381446655152303,-33.400000000000006,,,1.0
2010,House,MS,1,-6.173051034205811,-17.024726382993773,4.6786243145821516,-5.0,,,1.0
2010,House,MS,2,1.061038509746937,-9.790636839041024,11.9127138585349,1.0,,,1.0
2010,House,MS,4,-4.776659340230173,-15.628334689018136,6.075016008557789,-2.0,,,1.0
2010,House,NC,11,7.8851545557380165,0.21186132937515456,15.558447782100878,7.75,-12.345974721321678,27.845974721321678,2.0
2010,House,NC,2,-11.356092069474794,-19.029385295837656,-3.6827988431119323,-11.5,-29.51708078463323,6.5170807846332295,2.0
2010,House,NC,7,2.9484706627639112,-7.903204686024051,13.800146011551874,2.799999999999997,,,1.0
2010,House,NC,8,2.1644589306095283,-8.687216418178433,13.016134279397491,2.1000000000000014,,,1.0
2010,House,ND,1,-5.105472976130557,-10.531310650524539,0.3203646982634245,-5.25,-15.418729845298609,4.918729845298609,4.0
2010,House,NE,2,-7.857022686771753,-18.708698035559713,2.9946526620162093,-8.0,,,1.0
2010,House,NH,1,-7.524412051227028,-13.789629735008184,-1.259194367445871,-7.666666666666667,-11.746732025620286,-3.586601307713047,3.0
2010,House,NH,2,-4.144344844298627,-10.409562528079784,2.12087283948253,-4.0,-16.852579507631923,8.852579507631921,3.0
2010,House,NJ,1,36.96487234430875,29.29157911794589,44.63816557067162,38.0,29.684424253246203,46.315575746753794,2.0
2010,House,NJ,12,8.142911137476998,-2.708764211310964,18.99458648626496,8.0,,,1.0
2010,House,NJ,2,-35.358206014205386,-43.03149924056825,-27.684912787842524,-35.5,-39.6577878733769,-31.342212126623103,2.0
