,state,district,office_type,poll_id,pollster_rating_id,pollster,question_id,methodology,sample_size,population,partisan,days_before_election,pred_margin,actual_margin,bias,error,year
1460,Utah,0,Senate,46879,277.0,Rasmussen Reports,73722,IVR/Online Panel,750.0,lv,NO,24.0,-32.0,-41.0879986518562,9.087998651856203,9.087998651856203,
1461,Utah,0,Senate,47525,277.0,Rasmussen Reports,74326,IVR/Online Panel,750.0,lv,NO,16.0,-30.0,-41.0879986518562,11.087998651856203,11.087998651856203,
1462,Utah,0,Senate,47927,324.0,SurveyMonkey,75141,Online Panel,1078.0,lv,NO,11.0,-28.0,-41.0879986518562,13.087998651856203,13.087998651856203,
1463,Utah,0,Senate,48193,277.0,Rasmussen Reports,75582,IVR/Online Panel,750.0,lv,NO,9.0,-32.0,-41.0879986518562,9.087998651856203,9.087998651856203,
1464,Utah,0,Senate,48191,215.0,Monmouth University Polling Institute,75471,Live Phone,402.0,lv,NO,7.0,-33.0,-41.0879986518562,8.087998651856203,8.087998651856203,
1465,Utah,0,Senate,48339,389.0,Y2 Analytics,75937,Live Phone,500.0,lv,NO,6.0,-40.0,-41.0879986518562,1.0879986518562035,1.0879986518562035,
1466,Utah,0,Senate,48684,391.0,YouGov,76256,Online Panel,762.0,lv,NO,4.0,-46.0,-41.0879986518562,-4.9120013481437965,4.9120013481437965,
1467,Utah,0,Senate,48904,324.0,SurveyMonkey,76546,Online Panel,1479.0,lv,NO,4.0,-24.0,-41.0879986518562,17.087998651856203,17.087998651856203,
1468,Colorado,0,Senate,45813,88.0,Emerson College,71541,IVR,600.0,lv,NO,58.0,7.0,5.664990778422201,1.335009221577799,1.335009221577799,
1469,Colorado,0,Senate,45934,106.0,Franklin & Marshall College Center for Opinion Research,71889,Mail-to-Web/Mail-to-Phone,350.0,lv,NO,53.0,11.0,5.664990778422201,5.335009221577799,5.335009221577799,
1470,Colorado,0,Senate,46000,267.0,Quinnipiac University,71913,Live Phone,644.0,lv,NO,52.0,9.0,5.664990778422201,3.335009221577799,3.335009221577799,
1471,Colorado,0,Senate,46031,124.0,Gravis Marketing,71989,IVR,799.0,lv,NO,47.0,-2.0,5.664990778422201,-7.664990778422201,7.664990778422201,
1472,Colorado,0,Senate,46038,37.0,Big Village,72011,Live Phone,784.0,lv,NO,47.0,10.0,5.664990778422201,4.335009221577799,4.335009221577799,
1473,Colorado,0,Senate,46288,263.0,Public Policy Polling,72363,IVR/Online Panel,694.0,lv,D,42.0,10.0,5.664990778422201,4.335009221577799,4.335009221577799,
1474,Colorado,0,Senate,46331,215.0,Monmouth University Polling Institute,72457,Live Phone,400.0,lv,NO,38.0,18.0,5.664990778422201,12.335009221577799,12.335009221577799,
1475,Colorado,0,Senate,46561,124.0,Gravis Marketing,72829,IVR/Online Panel,1246.0,lv,NO,36.0,8.0,5.664990778422201,2.335009221577799,2.335009221577799,
1476,Colorado,0,Senate,46862,124.0,Gravis Marketing,73309,IVR/Online Panel,1226.0,lv,NO,27.0,10.0,5.664990778422201,4.335009221577799,4.335009221577799,
1477,Colorado,0,Senate,47055,179.0,Magellan Strategies,73628,Live Phone,500.0,lv,NO,27.0,15.0,5.664990778422201,9.335009221577799,9.335009221577799,
1478,Colorado,0,Senate,46941,267.0,Quinnipiac University,73511,Live Phone,685.0,lv,NO,26.0,18.0,5.664990778422201,12.335009221577799,12.335009221577799,
1479,Colorado,0,Senate,47017,324.0,SurveyMonkey,73566,Online Panel,956.0,lv,NO,27.0,10.0,5.664990778422201,4.335009221577799,4.335009221577799,
1480,Colorado,0,Senate,48106,580.0,University of Colorado American Politics Research Lab,75321,Online Panel,1004.0,lv,NO,18.0,14.0,5.664990778422201,8.335009221577799,8.335009221577799,
1481,Colorado,0,Senate,47780,391.0,YouGov,74794,Live Phone/Online Panel,997.0,lv,NO,12.0,5.0,5.664990778422201,-0.6649907784222009,0.6649907784222009,
1482,Colorado,0,Senate,47888,324.0,SurveyMonkey,75116,Online Panel,1532.0,lv,NO,11.0,2.0,5.664990778422201,-3.664990778422201,3.664990778422201,
1483,Colorado,0,Senate,48123,51.0,Ciruli Associates,75388,Live Phone,550.0,lv,NO,9.0,8.0,5.664990778422201,2.335009221577799,2.335009221577799,
1484,Colorado,0,Senate,48079,88.0,Emerson College,75211,IVR,750.0,lv,NO,9.0,5.0,5.664990778422201,-0.6649907784222009,0.6649907784222009,
1485,Colorado,0,Senate,48103,175.0,Lucid,75318,Online Panel,972.0,lv,NO,9.0,8.0,5.664990778422201,2.335009221577799,2.335009221577799,
1486,Colorado,0,Senate,48366,124.0,Gravis Marketing,75834,IVR/Online Panel,1125.0,lv,NO,7.0,3.0,5.664990778422201,-2.664990778422201,2.664990778422201,
1487,Colorado,0,Senate,48356,161.0,Keating Research,75792,Live Phone,605.0,lv,NO,6.0,11.0,5.664990778422201,5.335009221577799,5.335009221577799,
1488,Colorado,0,Senate,48347,263.0,Public Policy Polling,75745,IVR/Online Panel,704.0,lv,NO,5.0,10.0,5.664990778422201,4.335009221577799,4.335009221577799,
1489,Colorado,0,Senate,48865,324.0,SurveyMonkey,76521,Online Panel,2777.0,lv,NO,4.0,7.0,5.664990778422201,1.335009221577799,1.335009221577799,
1490,Vermont,0,Senate,47069,45.0,The Castleton Polling Institute,73655,Live Phone,579.0,lv,NO,32.0,37.0,28.235646523840927,8.764353476159073,8.764353476159073,
1491,Vermont,0,Senate,47338,33.0,Braun Research,74074,Live Phone,603.0,lv,NO,18.0,37.0,28.235646523840927,8.764353476159073,8.764353476159073,
1492,Vermont,0,Senate,47928,324.0,SurveyMonkey,75142,Online Panel,436.0,lv,NO,11.0,31.0,28.235646523840927,2.764353476159073,2.764353476159073,
1493,Vermont,0,Senate,48905,324.0,SurveyMonkey,76547,Online Panel,454.0,lv,NO,4.0,51.0,28.235646523840927,22.764353476159073,22.764353476159073,
1494,Oklahoma,0,Senate,47919,324.0,SurveyMonkey,75136,Online Panel,472.0,lv,NO,11.0,-27.0,-43.16027035034084,16.160270350340838,16.160270350340838,
1495,Oklahoma,0,Senate,48896,324.0,SurveyMonkey,76541,Online Panel,1271.0,lv,NO,4.0,-24.0,-43.16027035034084,19.160270350340838,19.160270350340838,
1496,North Dakota,0,Senate,47917,324.0,SurveyMonkey,75134,Online Panel,279.0,lv,NO,11.0,-44.0,-61.50989340177109,17.509893401771087,17.509893401771087,
1497,North Dakota,0,Senate,48894,324.0,SurveyMonkey,76539,Online Panel,313.0,lv,NO,4.0,-51.0,-61.50989340177109,10.509893401771087,10.509893401771087,
1498,Indiana,0,Senate,46535,260.0,Public Opinion Strategies,72759,Live Phone,600.0,lv,NO,35.0,1.0,-9.699525643850095,10.699525643850095,10.699525643850095,
1499,Indiana,0,Senate,47171,175.0,Lucid,73817,Online Panel,1123.0,lv,NO,30.0,3.0,-9.699525643850095,12.699525643850095,12.699525643850095,
1500,Indiana,0,Senate,46804,215.0,Monmouth University Polling Institute,73207,Live Phone,402.0,lv,NO,27.0,6.0,-9.699525643850095,15.699525643850095,15.699525643850095,
1501,Indiana,0,Senate,47070,402.0,Ball State University Bowen Center for Public Affairs,73656,Live Phone,544.0,lv,NO,26.0,6.0,-9.699525643850095,15.699525643850095,15.699525643850095,
1502,Indiana,0,Senate,47342,124.0,Gravis Marketing,74081,Online Panel,596.0,lv,NO,16.0,2.0,-9.699525643850095,11.699525643850095,11.699525643850095,
1503,Indiana,0,Senate,47857,215.0,Monmouth University Polling Institute,74886,Live Phone,402.0,lv,NO,10.0,0.0,-9.699525643850095,9.699525643850095,9.699525643850095,
1504,Indiana,0,Senate,47897,324.0,SurveyMonkey,75123,Online Panel,674.0,lv,NO,11.0,-4.0,-9.699525643850095,5.6995256438500945,5.6995256438500945,
1505,Indiana,0,Senate,48346,124.0,Gravis Marketing,75737,Online Panel,399.0,lv,NO,8.0,3.0,-9.699525643850095,12.699525643850095,12.699525643850095,
1506,Indiana,0,Senate,48333,260.0,Public Opinion Strategies,75714,Live Phone,600.0,lv,NO,6.0,-5.0,-9.699525643850095,4.6995256438500945,4.6995256438500945,
1507,Indiana,0,Senate,48873,324.0,SurveyMonkey,76527,Online Panel,1700.0,lv,NO,4.0,-11.0,-9.699525643850095,-1.3004743561499055,1.3004743561499055,
1508,South Dakota,0,Senate,47343,197.0,Mason-Dixon Polling & Strategy,74558,Live Phone,400.0,lv,NO,20.0,-38.0,-43.65572315882875,5.655723158828749,5.655723158828749,
1509,South Dakota,0,Senate,47346,279.0,Remington Research Group,74089,IVR/Live Phone,1115.0,lv,NO,19.0,-21.0,-43.65572315882875,22.65572315882875,22.65572315882875,
1510,South Dakota,0,Senate,47873,231.0,Nielson Brothers Polling,74922,IVR,600.0,lv,NO,14.0,-19.0,-43.65572315882875,24.65572315882875,24.65572315882875,
1511,South Dakota,0,Senate,47924,324.0,SurveyMonkey,75140,Online Panel,298.0,lv,NO,11.0,-36.0,-43.65572315882875,7.655723158828749,7.655723158828749,
1512,South Dakota,0,Senate,48901,324.0,SurveyMonkey,76545,Online Panel,459.0,lv,NO,4.0,-34.0,-43.65572315882875,9.65572315882875,9.65572315882875,
1513,Idaho,0,Senate,47339,88.0,Emerson College,74076,IVR,1023.0,lv,NO,17.0,-33.0,-38.407937043315854,5.4079370433158545,5.4079370433158545,
1514,Idaho,0,Senate,47895,324.0,SurveyMonkey,75121,Online Panel,447.0,lv,NO,11.0,-27.0,-38.407937043315854,11.407937043315854,11.407937043315854,
1515,Idaho,0,Senate,48872,324.0,SurveyMonkey,76526,Online Panel,612.0,lv,NO,4.0,-19.0,-38.407937043315854,19.407937043315854,19.407937043315854,
1516,Kentucky,0,Senate,47792,67.0,Cygnal,74813,Live Phone,811.0,lv,NO,12.0,-9.700000000000003,-14.548783402899453,4.84878340289945,4.84878340289945,
1517,Kentucky,0,Senate,47938,379.0,Western Kentucky University Social Science Research Center,74996,Live Phone,602.0,lv,NO,12.0,-16.0,-14.548783402899453,-1.4512165971005473,1.4512165971005473,
1518,Kentucky,0,Senate,47900,324.0,SurveyMonkey,75126,Online Panel,424.0,lv,NO,11.0,-6.0,-14.548783402899453,8.548783402899453,8.548783402899453,
1519,Kentucky,0,Senate,48877,324.0,SurveyMonkey,76531,Online Panel,1315.0,lv,NO,4.0,-4.0,-14.548783402899453,10.548783402899453,10.548783402899453,
1520,Maryland,0,Senate,45999,414.0,Goucher College Sarah T. Hughes Center for Politics,71887,Live Phone,514.0,lv,NO,50.0,30.0,25.213027800907497,4.786972199092503,4.786972199092503,
1521,Maryland,0,Senate,46527,755.0,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,72743,Live Phone,706.0,lv,NO,40.0,29.0,25.213027800907497,3.786972199092503,3.786972199092503,
1522,Maryland,0,Senate,47903,324.0,SurveyMonkey,75128,Online Panel,740.0,lv,NO,11.0,35.0,25.213027800907497,9.786972199092503,9.786972199092503,
1523,Maryland,0,Senate,48880,324.0,SurveyMonkey,76533,Online Panel,1216.0,lv,NO,4.0,31.0,25.213027800907497,5.786972199092503,5.786972199092503,
1524,Arkansas,0,Senate,45816,88.0,Emerson College,71544,IVR,600.0,lv,NO,58.0,-14.0,-23.600614705622107,9.600614705622107,9.600614705622107,
1525,Arkansas,0,Senate,46005,138.0,Hendrix College,72175,IVR,831.0,lv,NO,53.0,-26.0,-23.600614705622107,-2.3993852943778933,2.3993852943778933,
1526,Arkansas,0,Senate,47322,138.0,Hendrix College,74048,IVR,463.0,lv,NO,18.0,-18.0,-23.600614705622107,5.600614705622107,5.600614705622107,
1527,Arkansas,0,Senate,48093,345.0,University of Arkansas Department of Political Science,75259,Live Phone,585.0,lv,NO,17.0,-17.800000000000004,-23.600614705622107,5.8006147056221025,5.8006147056221025,
1528,Arkansas,0,Senate,47886,324.0,SurveyMonkey,75114,Online Panel,484.0,lv,NO,11.0,-10.0,-23.600614705622107,13.600614705622107,13.600614705622107,
1529,Arkansas,0,Senate,48863,324.0,SurveyMonkey,76519,Online Panel,930.0,lv,NO,4.0,-15.0,-23.600614705622107,8.600614705622107,8.600614705622107,
1530,Illinois,0,Senate,45887,171.0,Loras College Public Opinion Survey Center,71691,Live Phone,600.0,lv,NO,54.0,4.700000000000003,15.08132555020341,-10.381325550203407,10.381325550203407,
1531,Illinois,0,Senate,45937,88.0,Emerson College,71815,IVR,700.0,lv,NO,49.0,1.6999999999999957,15.08132555020341,-13.381325550203414,13.381325550203414,
1532,Illinois,0,Senate,66910,232.0,"Normington, Petts & Associates",124942,Live Phone,600.0,lv,D,41.0,9.0,15.08132555020341,-6.08132555020341,6.08132555020341,
1533,Illinois,0,Senate,46447,430.0,Southern Illinois University Paul Simon Public Policy Institute,72600,Live Phone,865.0,lv,NO,40.0,14.399999999999999,15.08132555020341,-0.681325550203411,0.681325550203411,
1534,Illinois,0,Senate,46546,478.0,GS Strategy Group,124930,Live Phone,600.0,lv,R,35.0,4.0,15.08132555020341,-11.08132555020341,11.08132555020341,
1535,Illinois,0,Senate,47315,437.0,Victory Research,74027,Live Phone,1200.0,lv,NO,22.0,10.699999999999996,15.08132555020341,-4.381325550203414,4.381325550203414,
1536,Illinois,0,Senate,48000,171.0,Loras College Public Opinion Survey Center,75068,Live Phone,600.0,lv,NO,13.0,8.0,15.08132555020341,-7.08132555020341,7.08132555020341,
1537,Illinois,0,Senate,47878,88.0,Emerson College,74933,IVR,500.0,lv,NO,10.0,17.5,15.08132555020341,2.4186744497965904,2.4186744497965904,
1538,Illinois,0,Senate,47896,324.0,SurveyMonkey,75122,Online Panel,1003.0,lv,NO,11.0,19.0,15.08132555020341,3.9186744497965904,3.9186744497965904,
1539,Illinois,0,Senate,48874,324.0,SurveyMonkey,76528,Online Panel,1823.0,lv,NO,4.0,17.0,15.08132555020341,1.9186744497965904,1.9186744497965904,
1540,New Hampshire,0,Senate,45915,215.0,Monmouth University Polling Institute,71754,Live Phone,400.0,lv,NO,50.0,-2.0,0.13759233704035267,-2.1375923370403527,2.1375923370403527,
1541,New Hampshire,0,Senate,46153,9.0,American Research Group,72155,Live Phone,522.0,lv,NO,47.0,0.0,0.13759233704035267,-0.13759233704035267,0.13759233704035267,
1542,New Hampshire,0,Senate,46298,109.0,GBAO,72379,Live Phone,600.0,lv,D,43.0,3.0,0.13759233704035267,2.8624076629596473,2.8624076629596473,
1543,New Hampshire,0,Senate,46300,198.0,MassINC Polling Group,72419,Live Phone,502.0,lv,NO,41.0,2.0,0.13759233704035267,1.8624076629596473,1.8624076629596473,
1544,New Hampshire,0,Senate,46534,323.0,Suffolk University,72755,Live Phone,500.0,lv,NO,35.0,-6.0,0.13759233704035267,-6.137592337040353,6.137592337040353,
1545,New Hampshire,0,Senate,46774,263.0,Public Policy Polling,73143,IVR/Online Panel,600.0,lv,D,31.0,1.0,0.13759233704035267,0.8624076629596473,0.8624076629596473,
1546,New Hampshire,0,Senate,46798,355.0,University of Massachusetts Lowell Center for Public Opinion,73195,Live Phone,517.0,lv,NO,30.0,-1.0,0.13759233704035267,-1.1375923370403527,1.1375923370403527,
1547,New Hampshire,0,Senate,46797,198.0,MassINC Polling Group,73192,Live Phone,501.0,lv,NO,28.0,0.0,0.13759233704035267,-0.13759233704035267,0.13759233704035267,
1548,New Hampshire,0,Senate,47023,324.0,SurveyMonkey,73571,Online Panel,569.0,lv,NO,27.0,5.0,0.13759233704035267,4.862407662959647,4.862407662959647,
1549,New Hampshire,0,Senate,48508,357.0,University of New Hampshire Survey Center,76028,Live Phone,724.0,lv,NO,25.0,9.0,0.13759233704035267,8.862407662959647,8.862407662959647,
1550,New Hampshire,0,Senate,47079,88.0,Emerson College,73682,IVR,900.0,lv,NO,21.0,-0.10000000000000142,0.13759233704035267,-0.2375923370403541,0.2375923370403541,
1551,New Hampshire,0,Senate,47326,391.0,YouGov,74049,Online Panel,772.0,lv,NO,20.0,-4.0,0.13759233704035267,-4.137592337040353,4.137592337040353,
1552,New Hampshire,0,Senate,47539,183.0,Marist College,74357,Live Phone,768.0,lv,NO,17.0,-1.0,0.13759233704035267,-1.1375923370403527,1.1375923370403527,
1553,New Hampshire,0,Senate,47652,88.0,Emerson College,74628,IVR,600.0,lv,NO,15.0,-6.0,0.13759233704035267,-6.137592337040353,6.137592337040353,
1554,New Hampshire,0,Senate,47528,215.0,Monmouth University Polling Institute,74323,Live Phone,401.0,lv,NO,15.0,0.0,0.13759233704035267,-0.13759233704035267,0.13759233704035267,
1555,New Hampshire,0,Senate,47648,277.0,Rasmussen Reports,74619,IVR/Online Panel,525.0,lv,NO,13.0,3.0,0.13759233704035267,2.8624076629596473,2.8624076629596473,
1556,New Hampshire,0,Senate,47793,257.0,Praecones Analytica,74816,IVR,408.0,lv,NO,12.0,-2.1000000000000014,0.13759233704035267,-2.237592337040354,2.237592337040354,
1557,New Hampshire,0,Senate,48499,357.0,University of New Hampshire Survey Center,76016,Live Phone,516.0,lv,NO,11.0,1.0,0.13759233704035267,0.8624076629596473,0.8624076629596473,
1558,New Hampshire,0,Senate,47912,324.0,SurveyMonkey,75131,Online Panel,659.0,lv,NO,11.0,12.0,0.13759233704035267,11.862407662959647,11.862407662959647,
1559,New Hampshire,0,Senate,48109,277.0,Rasmussen Reports,75324,IVR/Online Panel,525.0,lv,NO,8.0,2.0,0.13759233704035267,1.8624076629596473,1.8624076629596473,
1560,New Hampshire,0,Senate,48327,263.0,Public Policy Polling,75706,IVR/Online Panel,781.0,lv,D,8.0,3.0,0.13759233704035267,2.8624076629596473,2.8624076629596473,
1561,New Hampshire,0,Senate,48128,198.0,MassINC Polling Group,75397,Live Phone,500.0,lv,NO,8.0,-6.0,0.13759233704035267,-6.137592337040353,6.137592337040353,
1562,New Hampshire,0,Senate,48503,357.0,University of New Hampshire Survey Center,76020,Live Phone,466.0,lv,NO,7.0,7.0,0.13759233704035267,6.862407662959647,6.862407662959647,
1563,New Hampshire,0,Senate,48338,124.0,Gravis Marketing,75725,IVR/Online Panel,1001.0,lv,NO,7.0,-2.0,0.13759233704035267,-2.1375923370403527,2.1375923370403527,
1564,New Hampshire,0,Senate,48187,9.0,American Research Group,75461,Live Phone,600.0,lv,NO,7.0,-3.0,0.13759233704035267,-3.1375923370403527,3.1375923370403527,
1565,New Hampshire,0,Senate,48194,323.0,Suffolk University,75476,Live Phone,500.0,lv,NO,7.0,-2.799999999999997,0.13759233704035267,-2.93759233704035,2.93759233704035,
1566,New Hampshire,0,Senate,48263,355.0,University of Massachusetts Lowell Center for Public Opinion,75592,Live Phone,695.0,lv,NO,9.0,1.0,0.13759233704035267,0.8624076629596473,0.8624076629596473,
1567,New Hampshire,0,Senate,48519,88.0,Emerson College,76051,IVR,1000.0,lv,NO,4.0,-3.1999999999999957,0.13759233704035267,-3.3375923370403484,3.3375923370403484,
1568,New Hampshire,0,Senate,48678,277.0,Rasmussen Reports,76250,IVR/Online Panel,525.0,lv,NO,4.0,8.0,0.13759233704035267,7.862407662959647,7.862407662959647,
1569,New Hampshire,0,Senate,48497,357.0,University of New Hampshire Survey Center,76024,Live Phone,692.0,lv,NO,3.0,4.0,0.13759233704035267,3.8624076629596473,3.8624076629596473,
1570,New Hampshire,0,Senate,48889,324.0,SurveyMonkey,76536,Online Panel,696.0,lv,NO,4.0,9.0,0.13759233704035267,8.862407662959647,8.862407662959647,
1571,Pennsylvania,0,Senate,45879,219.0,Muhlenberg College Institute of Public Opinion,71668,Live Phone,405.0,lv,NO,55.0,5.0,-1.4324531185143883,6.432453118514388,6.432453118514388,
1572,Pennsylvania,0,Senate,46014,126.0,GQR,71957,Live Phone,400.0,lv,D,55.0,-2.0,-1.4324531185143883,-0.5675468814856117,0.5675468814856117,
1573,Pennsylvania,0,Senate,46055,132.0,Harper Polling,72047,IVR,500.0,lv,NO,48.0,0.0,-1.4324531185143883,1.4324531185143883,1.4324531185143883,
1574,Pennsylvania,0,Senate,46154,124.0,Gravis Marketing,72156,IVR/Online Panel,949.0,lv,NO,46.0,4.0,-1.4324531185143883,5.432453118514388,5.432453118514388,
1575,Pennsylvania,0,Senate,46019,219.0,Muhlenberg College Institute of Public Opinion,71965,Live Phone,486.0,lv,NO,48.0,-1.0,-1.4324531185143883,0.4324531185143883,0.4324531185143883,
1576,Pennsylvania,0,Senate,46159,422.0,Mercyhurst University Center for Applied Politics,72168,Live Phone,420.0,lv,NO,51.0,-1.0,-1.4324531185143883,0.4324531185143883,0.4324531185143883,
1577,Pennsylvania,0,Senate,46037,37.0,Big Village,72008,Live Phone,771.0,lv,NO,47.0,3.0,-1.4324531185143883,4.432453118514388,4.432453118514388,
1578,Pennsylvania,0,Senate,46291,263.0,Public Policy Polling,72369,IVR/Online Panel,886.0,lv,D,42.0,5.0,-1.4324531185143883,6.432453118514388,6.432453118514388,
1579,Pennsylvania,0,Senate,46442,106.0,Franklin & Marshall College Center for Opinion Research,72588,Mail-to-Web/Mail-to-Phone,496.0,lv,NO,39.0,6.0,-1.4324531185143883,7.432453118514388,7.432453118514388,
1580,Pennsylvania,0,Senate,46384,267.0,Quinnipiac University,72714,Live Phone,535.0,lv,NO,40.0,-8.0,-1.4324531185143883,-6.567546881485612,6.567546881485612,
1581,Pennsylvania,0,Senate,46450,215.0,Monmouth University Polling Institute,72613,Live Phone,402.0,lv,NO,37.0,0.0,-1.4324531185143883,1.4324531185143883,1.4324531185143883,
1582,Pennsylvania,0,Senate,46567,183.0,Marist College,72842,Live Phone,709.0,lv,NO,34.0,4.0,-1.4324531185143883,5.432453118514388,5.432453118514388,
1583,Pennsylvania,0,Senate,46570,391.0,YouGov,72850,Live Phone/Online Panel,997.0,lv,NO,33.0,0.0,-1.4324531185143883,1.4324531185143883,1.4324531185143883,
1584,Pennsylvania,0,Senate,46737,326.0,Susquehanna Polling & Research Inc.,73042,IVR/Live Phone,764.0,lv,NO,33.0,-4.0,-1.4324531185143883,-2.5675468814856117,2.5675468814856117,
1585,Pennsylvania,0,Senate,47173,175.0,Lucid,73819,Online Panel,1457.0,lv,NO,30.0,0.0,-1.4324531185143883,1.4324531185143883,1.4324531185143883,
1586,Pennsylvania,0,Senate,46776,304.0,Selzer & Co.,73147,Live Phone,806.0,lv,NO,30.0,2.0,-1.4324531185143883,3.4324531185143883,3.4324531185143883,
1587,Pennsylvania,0,Senate,46944,267.0,Quinnipiac University,73514,Live Phone,660.0,lv,NO,26.0,-4.0,-1.4324531185143883,-2.5675468814856117,2.5675468814856117,
1588,Pennsylvania,0,Senate,47027,324.0,SurveyMonkey,73574,Online Panel,1449.0,lv,NO,27.0,0.0,-1.4324531185143883,1.4324531185143883,1.4324531185143883,
1589,Pennsylvania,0,Senate,47080,88.0,Emerson College,73683,IVR,800.0,lv,NO,21.0,-3.1999999999999957,-1.4324531185143883,-1.7675468814856075,1.7675468814856075,
1590,Pennsylvania,0,Senate,47354,277.0,Rasmussen Reports,74108,IVR/Online Panel,875.0,lv,NO,18.0,3.0,-1.4324531185143883,4.432453118514388,4.432453118514388,
1591,Pennsylvania,0,Senate,47551,448.0,The New York Times/Siena College,74389,Live Phone,824.0,lv,NO,15.0,3.0,-1.4324531185143883,4.432453118514388,4.432453118514388,
1592,Pennsylvania,0,Senate,47654,88.0,Emerson College,74629,IVR,550.0,lv,NO,14.0,2.0,-1.4324531185143883,3.4324531185143883,3.4324531185143883,
1593,Pennsylvania,0,Senate,47708,219.0,Muhlenberg College Institute of Public Opinion,74689,Live Phone,420.0,lv,NO,16.0,0.0,-1.4324531185143883,1.4324531185143883,1.4324531185143883,
1594,Pennsylvania,0,Senate,47651,277.0,Rasmussen Reports,74622,IVR/Online Panel,525.0,lv,NO,13.0,6.0,-1.4324531185143883,7.432453118514388,7.432453118514388,
1595,Pennsylvania,0,Senate,47777,391.0,YouGov,74791,Live Phone/Online Panel,1091.0,lv,NO,12.0,3.0,-1.4324531185143883,4.432453118514388,4.432453118514388,
1596,Pennsylvania,0,Senate,47876,106.0,Franklin & Marshall College Center for Opinion Research,74929,Mail-to-Web/Mail-to-Phone,652.0,lv,NO,11.0,12.0,-1.4324531185143883,13.432453118514388,13.432453118514388,
1597,Pennsylvania,0,Senate,47867,124.0,Gravis Marketing,74910,IVR,3217.0,lv,NO,12.0,4.0,-1.4324531185143883,5.432453118514388,5.432453118514388,
1598,Pennsylvania,0,Senate,47921,324.0,SurveyMonkey,75138,Online Panel,2255.0,lv,NO,11.0,3.0,-1.4324531185143883,4.432453118514388,4.432453118514388,
1599,Pennsylvania,0,Senate,48112,277.0,Rasmussen Reports,75327,IVR/Online Panel,525.0,lv,NO,8.0,4.0,-1.4324531185143883,5.432453118514388,5.432453118514388,
1600,Pennsylvania,0,Senate,48086,326.0,Susquehanna Polling & Research Inc.,75229,IVR/Live Phone,681.0,lv,NO,8.0,6.0,-1.4324531185143883,7.432453118514388,7.432453118514388,
1601,Pennsylvania,0,Senate,48329,263.0,Public Policy Polling,75708,IVR/Online Panel,1050.0,lv,D,8.0,2.0,-1.4324531185143883,3.4324531185143883,3.4324531185143883,
1602,Pennsylvania,0,Senate,48092,215.0,Monmouth University Polling Institute,75256,Live Phone,403.0,lv,NO,8.0,3.0,-1.4324531185143883,4.432453118514388,4.432453118514388,
1603,Pennsylvania,0,Senate,48090,37.0,Big Village,75253,Live Phone,799.0,lv,NO,10.0,5.0,-1.4324531185143883,6.432453118514388,6.432453118514388,
1604,Pennsylvania,0,Senate,48101,267.0,Quinnipiac University,75467,Live Phone,612.0,lv,NO,10.0,1.0,-1.4324531185143883,2.4324531185143883,2.4324531185143883,
1605,Pennsylvania,0,Senate,48364,124.0,Gravis Marketing,75830,IVR/Online Panel,1016.0,lv,NO,7.0,2.0,-1.4324531185143883,3.4324531185143883,3.4324531185143883,
1606,Pennsylvania,0,Senate,48343,132.0,Harper Polling,75733,IVR,504.0,lv,NO,6.0,0.0,-1.4324531185143883,1.4324531185143883,1.4324531185143883,
1607,Pennsylvania,0,Senate,48620,52.0,Clarity Campaign Labs,76172,IVR/Live Phone,1033.0,lv,D,5.0,3.0,-1.4324531185143883,4.432453118514388,4.432453118514388,
1608,Pennsylvania,0,Senate,48469,219.0,Muhlenberg College Institute of Public Opinion,75954,Live Phone,405.0,lv,NO,7.0,-1.0,-1.4324531185143883,0.4324531185143883,0.4324531185143883,
1609,Pennsylvania,0,Senate,48683,391.0,YouGov,76255,Online Panel,931.0,lv,NO,4.0,1.0,-1.4324531185143883,2.4324531185143883,2.4324531185143883,
1610,Pennsylvania,0,Senate,48681,277.0,Rasmussen Reports,76253,IVR/Online Panel,525.0,lv,NO,4.0,-4.0,-1.4324531185143883,-2.5675468814856117,2.5675468814856117,
1611,Pennsylvania,0,Senate,48898,324.0,SurveyMonkey,76543,Online Panel,2845.0,lv,NO,4.0,4.0,-1.4324531185143883,5.432453118514388,5.432453118514388,
1612,Arizona,0,Senate,45920,572.0,Leger,71775,Online Panel,484.0,lv,NO,56.0,-18.0,-12.961556546925202,-5.038443453074798,5.038443453074798,
1613,Arizona,0,Senate,46524,88.0,Emerson College,72739,IVR,600.0,lv,NO,36.0,-15.399999999999999,-12.961556546925202,-2.4384434530747967,2.4384434530747967,
1614,Arizona,0,Senate,46946,416.0,HighGround Inc.,73433,Live Phone,400.0,lv,NO,25.0,-10.0,-12.961556546925202,2.961556546925202,2.961556546925202,
1615,Arizona,0,Senate,47061,15.0,Arizona State University Morrison Institute for Public Policy,73640,Live Phone,660.0,lv,NO,27.0,-11.899999999999999,-12.961556546925202,1.0615565469252033,1.0615565469252033,
1616,Arizona,0,Senate,47016,324.0,SurveyMonkey,73565,Online Panel,1028.0,lv,NO,27.0,-3.0,-12.961556546925202,9.961556546925202,9.961556546925202,
1617,Arizona,0,Senate,47340,215.0,Monmouth University Polling Institute,74078,Live Phone,401.0,lv,NO,16.0,-10.0,-12.961556546925202,2.961556546925202,2.961556546925202,
