poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct,ind,num_polls
87663.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,3.0,-1.1,Online Panel,9.0,US,7/30/24,8/2/24,,,,,,,205200.0,3092.0,lv,,lv,,8/4/24 12:54,,https://www.cbsnews.com/news/poll-harris-trump-cbs-news/,,,,8914.0,2024.0,U.S. President,1.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,49.0,,56.0
87667.0,147.0,Fabrizio,2177,Early Vote Action,"Fabrizio, Lee & Associates",90.0,"Fabrizio, Lee & Associates",1.7,-0.1,Live Phone/Text-to-Web,6.0,PA,7/29/24,8/1/24,,,,,,,205210.0,600.0,lv,,lv,,8/5/24 10:47,,https://x.com/ScottPresler/status/1820465023015428458,,,REP,8872.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,48.0,,27.0
87667.0,147.0,Fabrizio,2177,Early Vote Action,"Fabrizio, Lee & Associates",90.0,"Fabrizio, Lee & Associates",1.7,-0.1,Live Phone/Text-to-Web,6.0,PA,7/29/24,8/1/24,,,,,,,205210.0,600.0,lv,,lv,,8/5/24 10:47,,https://x.com/ScottPresler/status/1820465023015428458,,,REP,8872.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,48.0,,27.0
87668.0,1775.0,GQR,,,GQR,126.0,GQR,2.0,0.1,Live Phone,5.5,PA,7/26/24,7/30/24,37144.0,Malcolm Kenyatta,DEM,,,,205212.0,500.0,lv,,lv,,8/5/24 13:07,,https://www.scribd.com/document/756269660/Kenyatta-Public-Memo-08012024-proofed,,True,DEM,8872.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,50.0,,27.0
87668.0,1775.0,GQR,,,GQR,126.0,GQR,2.0,0.1,Live Phone,5.5,PA,7/26/24,7/30/24,37144.0,Malcolm Kenyatta,DEM,,,,205212.0,500.0,lv,,lv,,8/5/24 13:07,,https://www.scribd.com/document/756269660/Kenyatta-Public-Memo-08012024-proofed,,True,DEM,8872.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,46.0,,27.0
87668.0,1775.0,GQR,,,GQR,126.0,GQR,2.0,0.1,Live Phone,5.5,PA,7/26/24,7/30/24,37144.0,Malcolm Kenyatta,DEM,,,,205212.0,500.0,lv,,lv,,8/5/24 13:07,,https://www.scribd.com/document/756269660/Kenyatta-Public-Memo-08012024-proofed,,True,DEM,8872.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,LIB,Oliver,31790.0,Chase Oliver,2.0,,27.0
87677.0,460.0,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,2.8,-1.3,Online Panel,8.0,US,8/2/24,8/5/24,,,,,,,205228.0,1510.0,lv,,lv,,8/5/24 17:27,,https://www.surveyusa.com/client/PollReport.aspx?g=9c0934f2-406d-4e2c-9a29-762891f12cda,,,,8914.0,2024.0,U.S. President,1.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,48.0,,56.0
87677.0,460.0,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,2.8,-1.3,Online Panel,8.0,US,8/2/24,8/5/24,,,,,,,205228.0,1510.0,lv,,lv,,8/5/24 17:27,,https://www.surveyusa.com/client/PollReport.aspx?g=9c0934f2-406d-4e2c-9a29-762891f12cda,,,,8914.0,2024.0,U.S. President,1.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,45.0,,56.0
87678.0,438.0,Siena,127,Newsday,Siena College,305.0,Siena College,2.7,-0.8,Live Phone,7.0,NY,7/28/24,8/1/24,,,,,,,205257.0,1199.0,lv,,lv,,8/6/24 09:14,,https://scri.siena.edu/2024/08/06/harris-leads-trump-by-14-points-53-39-up-from-bidens-8-point-lead-in-june-in-6-way-matchup-harris-leads-by-12-points-rfk-7/,,,,9524.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Gillibrand,31617.0,Kirsten E. Gillibrand,56.0,,2.0
87678.0,438.0,Siena,127,Newsday,Siena College,305.0,Siena College,2.7,-0.8,Live Phone,7.0,NY,7/28/24,8/1/24,,,,,,,205257.0,1199.0,lv,,lv,,8/6/24 09:14,,https://scri.siena.edu/2024/08/06/harris-leads-trump-by-14-points-53-39-up-from-bidens-8-point-lead-in-june-in-6-way-matchup-harris-leads-by-12-points-rfk-7/,,,,9524.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,REP,Sapraicone,36849.0,Michael D Sapraicone,33.0,,2.0
87680.0,1741.0,ActiVote,,,ActiVote,721.0,ActiVote,,,App Panel,8.0,NY,7/8/24,8/5/24,,,,,,,205258.0,400.0,lv,,lv,,8/6/24 09:14,,https://www.activote.net/kirsten-gillibrand-far-ahead-in-new-york-u-s-senate-race/,,False,,9524.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Gillibrand,31617.0,Kirsten E. Gillibrand,63.2,,2.0
87680.0,1741.0,ActiVote,,,ActiVote,721.0,ActiVote,,,App Panel,8.0,NY,7/8/24,8/5/24,,,,,,,205258.0,400.0,lv,,lv,,8/6/24 09:14,,https://www.activote.net/kirsten-gillibrand-far-ahead-in-new-york-u-s-senate-race/,,False,,9524.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,REP,Sapraicone,36849.0,Michael D Sapraicone,36.8,,2.0
87681.0,495.0,Tulchin Research,,,Tulchin Research,340.0,Tulchin Research,0.9,0.3,Live Phone/Online Panel,3.0,CA,7/23/24,7/29/24,31164.0,Evan Low,DEM,,,,205259.0,500.0,lv,,lv,,8/6/24 09:14,,https://x.com/DKElections/status/1820636583944487269,,True,DEM,9583.0,2024.0,U.S. House,16.0,District 16,11/5/24,general,False,False,,DEM,Low,31164.0,Evan Low,29.0,,1.0
87681.0,495.0,Tulchin Research,,,Tulchin Research,340.0,Tulchin Research,0.9,0.3,Live Phone/Online Panel,3.0,CA,7/23/24,7/29/24,31164.0,Evan Low,DEM,,,,205259.0,500.0,lv,,lv,,8/6/24 09:14,,https://x.com/DKElections/status/1820636583944487269,,True,DEM,9583.0,2024.0,U.S. House,16.0,District 16,11/5/24,general,False,False,,DEM,Liccardo,31162.0,Sam Liccardo,30.0,,1.0
87678.0,438.0,Siena,127,Newsday,Siena College,305.0,Siena College,2.7,-0.8,Live Phone,7.0,NY,7/28/24,8/1/24,,,,,,,205260.0,1199.0,lv,,lv,,8/6/24 09:17,,https://scri.siena.edu/2024/08/06/harris-leads-trump-by-14-points-53-39-up-from-bidens-8-point-lead-in-june-in-6-way-matchup-harris-leads-by-12-points-rfk-7/,,,,8860.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,53.0,,2.0
87678.0,438.0,Siena,127,Newsday,Siena College,305.0,Siena College,2.7,-0.8,Live Phone,7.0,NY,7/28/24,8/1/24,,,,,,,205260.0,1199.0,lv,,lv,,8/6/24 09:17,,https://scri.siena.edu/2024/08/06/harris-leads-trump-by-14-points-53-39-up-from-bidens-8-point-lead-in-june-in-6-way-matchup-harris-leads-by-12-points-rfk-7/,,,,8860.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,39.0,,2.0
87682.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,AZ,7/31/24,8/3/24,,,,,,,205277.0,567.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9505.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Gallego,30920.0,Ruben Gallego,42.0,,11.0
87682.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,AZ,7/31/24,8/3/24,,,,,,,205277.0,567.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9505.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,REP,Lake,30921.0,Kari Lake,36.0,,11.0
87687.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NV,7/31/24,8/3/24,,,,,,,205278.0,470.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9521.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Rosen,31010.0,Jacky Rosen,41.0,,10.0
87687.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NV,7/31/24,8/3/24,,,,,,,205278.0,470.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9521.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,REP,Brown,31105.0,Sam Brown,38.0,,10.0
87687.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NV,7/31/24,8/3/24,,,,,,,205278.0,470.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9521.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,LIB,Cunningham,33569.0,Chris Cunningham,1.0,,10.0
87687.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NV,7/31/24,8/3/24,,,,,,,205278.0,470.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9521.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,IAP,Hansen,37099.0,Janine Hansen,2.0,,10.0
87688.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NM,7/31/24,8/3/24,,,,,,,205279.0,493.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9523.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Heinrich,36245.0,Martin Heinrich,40.0,,3.0
87688.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NM,7/31/24,8/3/24,,,,,,,205279.0,493.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9523.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,REP,Domenici,31613.0,Nella Louise Domenici,34.0,,3.0
87690.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,PA,7/31/24,8/3/24,,,,,,,205280.0,743.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9527.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Casey,30990.0,Robert P. Casey Jr.,45.0,,19.0
87690.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,PA,7/31/24,8/3/24,,,,,,,205280.0,743.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9527.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,REP,McCormick,30991.0,David McCormick,40.0,,19.0
87690.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,PA,7/31/24,8/3/24,,,,,,,205280.0,743.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9527.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,LIB,Thomas,37102.0,John C. Thomas,1.0,,19.0
87690.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,PA,7/31/24,8/3/24,,,,,,,205280.0,743.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9527.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,CON,Selker,37103.0,Marty Selker,0.0,,19.0
87690.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,PA,7/31/24,8/3/24,,,,,,,205280.0,743.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9527.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,GRE,Hazou,37104.0,Leila Hazou,0.0,,19.0
87689.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NC,7/31/24,8/3/24,,,,,,,205281.0,714.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9502.0,2024.0,Governor,0.0,,11/5/24,general,False,False,,DEM,Stein,30167.0,Joshua Harold Stein,43.0,,12.0
87689.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NC,7/31/24,8/3/24,,,,,,,205281.0,714.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9502.0,2024.0,Governor,0.0,,11/5/24,general,False,False,,REP,Robinson,30168.0,Mark Keith Robinson,38.0,,12.0
87689.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NC,7/31/24,8/3/24,,,,,,,205281.0,714.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9502.0,2024.0,Governor,0.0,,11/5/24,general,False,False,,LIB,Ross,31763.0,Mike Ross,1.0,,12.0
87689.0,1562.0,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562.0,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,NC,7/31/24,8/3/24,,,,,,,205281.0,714.0,lv,,lv,,8/6/24 12:15,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,,,,9502.0,2024.0,Governor,0.0,,11/5/24,general,False,False,,GRE,Turner,31761.0,Michael Wayne Turner,1.0,,12.0
87694.0,1741.0,ActiVote,,,ActiVote,721.0,ActiVote,,,App Panel,8.0,US,7/30/24,8/6/24,,,,,,,205341.0,1000.0,lv,,lv,,8/7/24 00:00,,https://www.activote.net/harris-and-trump-essentially-tied/,,False,,8914.0,2024.0,U.S. President,1.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,50.0,,56.0
87694.0,1741.0,ActiVote,,,ActiVote,721.0,ActiVote,,,App Panel,8.0,US,7/30/24,8/6/24,,,,,,,205341.0,1000.0,lv,,lv,,8/7/24 00:00,,https://www.activote.net/harris-and-trump-essentially-tied/,,False,,8914.0,2024.0,U.S. President,1.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,50.0,,56.0
87698.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Live Phone/Email,10.0,WI,7/24/24,8/1/24,,,,,,,205422.0,801.0,lv,,lv,,8/7/24 14:09,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,,,,9534.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Baldwin,31019.0,Tammy Baldwin,52.0,,8.0
87698.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Live Phone/Email,10.0,WI,7/24/24,8/1/24,,,,,,,205422.0,801.0,lv,,lv,,8/7/24 14:09,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,,,,9534.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,REP,Hovde,31201.0,Eric D. Hovde,47.0,,8.0
87698.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Live Phone/Email,10.0,WI,7/24/24,8/1/24,,,,,,,205424.0,801.0,lv,,lv,,8/7/24 14:11,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,,,,9534.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Baldwin,31019.0,Tammy Baldwin,51.0,,8.0
87698.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Live Phone/Email,10.0,WI,7/24/24,8/1/24,,,,,,,205424.0,801.0,lv,,lv,,8/7/24 14:11,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,,,,9534.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,REP,Hovde,31201.0,Eric D. Hovde,45.0,,8.0
87698.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Live Phone/Email,10.0,WI,7/24/24,8/1/24,,,,,,,205424.0,801.0,lv,,lv,,8/7/24 14:11,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,,,,9534.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,OTH,Anderson,37149.0,Phillip N. Anderson,2.0,,8.0
87698.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Live Phone/Email,10.0,WI,7/24/24,8/1/24,,,,,,,205424.0,801.0,lv,,lv,,8/7/24 14:11,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,,,,9534.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,OTH,Leager,37150.0,Thomas Leager,2.0,,8.0
87698.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Live Phone/Email,10.0,WI,7/24/24,8/1/24,,,,,,,205426.0,801.0,lv,,lv,,8/7/24 14:11,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,,,,8905.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,50.0,,19.0
87698.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Live Phone/Email,10.0,WI,7/24/24,8/1/24,,,,,,,205426.0,801.0,lv,,lv,,8/7/24 14:11,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,,,,8905.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,49.0,,19.0
87699.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Probability Panel,10.0,US,7/24/24,8/1/24,,,,,,,205434.0,683.0,lv,,lv,,8/8/24 09:19,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,,,,8914.0,2024.0,U.S. President,1.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,53.0,,56.0
87699.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Probability Panel,10.0,US,7/24/24,8/1/24,,,,,,,205434.0,683.0,lv,,lv,,8/8/24 09:19,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,,,,8914.0,2024.0,U.S. President,1.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,47.0,,56.0
87700.0,1102.0,Emerson,960,The Hill,Emerson College,88.0,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7.0,MT,8/5/24,8/6/24,,,,,,,205437.0,1000.0,lv,,lv,,8/8/24 09:19,,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,,,,8833.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,42.5,,2.0
87700.0,1102.0,Emerson,960,The Hill,Emerson College,88.0,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7.0,MT,8/5/24,8/6/24,,,,,,,205437.0,1000.0,lv,,lv,,8/8/24 09:19,,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,,,,8833.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,57.5,,2.0
87699.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Probability Panel,10.0,US,7/24/24,8/1/24,,,,,,,205440.0,683.0,lv,,lv,,8/8/24 09:22,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,,,,9549.0,2024.0,U.S. House,1.0,Generic,11/5/24,general,False,,,DEM,,,,52.0,,23.0
87699.0,1075.0,Marquette Law School,,,Marquette University Law School,195.0,Marquette University Law School,3.0,-1.1,Probability Panel,10.0,US,7/24/24,8/1/24,,,,,,,205440.0,683.0,lv,,lv,,8/8/24 09:22,,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,,,,9549.0,2024.0,U.S. House,1.0,Generic,11/5/24,general,False,,,REP,,,,48.0,,23.0
87700.0,1102.0,Emerson,960,The Hill,Emerson College,88.0,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7.0,MT,8/5/24,8/6/24,,,,,,,205459.0,1000.0,lv,,lv,,8/8/24 09:29,,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,,,,9519.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Tester,30959.0,Jon Tester,46.4,,3.0
87700.0,1102.0,Emerson,960,The Hill,Emerson College,88.0,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7.0,MT,8/5/24,8/6/24,,,,,,,205459.0,1000.0,lv,,lv,,8/8/24 09:29,,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,,,,9519.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,REP,Sheehy,31060.0,Tim Sheehy,48.4,,3.0
87704.0,1699.0,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694.0,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,Live Phone,2.0,GA,7/24/24,7/31/24,,,,,,,205572.0,600.0,lv,,lv,,8/8/24 11:21,,https://www.aarp.org/pri/topics/voter-research/politics/georgia-older-voter-survey-2024/,,,,8781.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,48.0,,15.0
87704.0,1699.0,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694.0,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,Live Phone,2.0,GA,7/24/24,7/31/24,,,,,,,205572.0,600.0,lv,,lv,,8/8/24 11:21,,https://www.aarp.org/pri/topics/voter-research/politics/georgia-older-voter-survey-2024/,,,,8781.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,48.0,,15.0
87705.0,178.0,Global Strategy Group,,,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Text-to-Web,1.0,MI,7/29/24,8/1/24,34900.0,Kristen McDonald Rivet,DEM,,,,205573.0,500.0,lv,,lv,,8/8/24 11:24,,https://x.com/jamesd0wns/status/1821565782767337685,,True,DEM,9745.0,2024.0,U.S. House,8.0,District 8,11/5/24,general,False,False,,DEM,McDonald Rivet,34900.0,Kristen McDonald Rivet,44.0,,1.0
87705.0,178.0,Global Strategy Group,,,Global Strategy Group,118.0,Global Strategy Group,1.8,-0.5,Live Phone/Text-to-Web,1.0,MI,7/29/24,8/1/24,34900.0,Kristen McDonald Rivet,DEM,,,,205573.0,500.0,lv,,lv,,8/8/24 11:24,,https://x.com/jamesd0wns/status/1821565782767337685,,True,DEM,9745.0,2024.0,U.S. House,8.0,District 8,11/5/24,general,False,False,,REP,Junge,31835.0,Paul Junge,45.0,,1.0
87706.0,1337.0,HighGround,,,HighGround,416.0,HighGround Inc.,1.8,-0.3,Live Phone,3.5,AZ,7/30/24,8/5/24,,,,,,,205574.0,500.0,lv,,lv,,8/8/24 13:07,,https://azhighground.com/democrats-take-early-top-of-the-ticket-lead-following-arizonas-primary-election/,,False,,8759.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,DEM,Harris,16661.0,Kamala Harris,44.4,,18.0
87706.0,1337.0,HighGround,,,HighGround,416.0,HighGround Inc.,1.8,-0.3,Live Phone,3.5,AZ,7/30/24,8/5/24,,,,,,,205574.0,500.0,lv,,lv,,8/8/24 13:07,,https://azhighground.com/democrats-take-early-top-of-the-ticket-lead-following-arizonas-primary-election/,,False,,8759.0,2024.0,U.S. President,0.0,,11/5/24,general,False,False,,REP,Trump,16651.0,Donald Trump,41.6,,18.0
87706.0,1337.0,HighGround,,,HighGround,416.0,HighGround Inc.,1.8,-0.3,Live Phone,3.5,AZ,7/30/24,8/5/24,,,,,,,205575.0,500.0,lv,,lv,,8/8/24 13:10,,https://azhighground.com/democrats-take-early-top-of-the-ticket-lead-following-arizonas-primary-election/,,False,,9505.0,2024.0,U.S. Senate,0.0,Class I,11/5/24,general,False,False,,DEM,Gallego,30920.0,Ruben Gallego,49.6,,11.0
