"","pollster_rating_id","pollster","pct_right","average_bias","average_error","dispersion","num_polls","year"
"221",262,"Public Policy Institute of California",0.842818745064075,-0.219605741454365,-1.44796442498343,-1.16993530364949,-0.408703915926817,2006
"222",287,"Richard Day Research",0.842818745064075,-1.29112125523464,0.717369283928593,-0.414661228750652,-0.291578368073545,2006
"223",9,"American Research Group",-0.343090516846798,-0.131410964048945,-0.506646307903353,0.258126056784438,0.411174919046084,2006
"224",232,"Normington, Petts & Associates",0.842818745064075,1.89899010952075,1.67512532690856,-0.196436280935276,-0.408703915926817,2006
"225",347,"University of Connecticut",0.842818745064075,-0.498629041652927,-0.862065631512695,-0.278319376303761,-0.291578368073545,2006
"226",395,"Zogby Interactive/JZ Analytics",-0.0231473372504174,-0.246747194641501,0.0676862462998784,0.00504060532281712,4.13967152570856,2006
"227",87,"Elway Research",0.345866292453804,0.753838860895175,0.082911811827784,0.393936504232596,-0.311099292715757,2006
"228",130,"Hamilton Campaigns",0.0973900661486689,0.57986795115176,-0.280000417933807,-0.236470137223048,-0.311099292715757,2006
"229",253,"Pew Research Center",-1.89041974429241,0.404010155185532,-0.0689709724587564,-0.420428623939906,-0.174452820220274,2006
"230",258,"Princeton Survey Research Associates International",-0.896514839071872,-0.5402715723203,-0.0198849230499114,-0.0945895873335339,-0.096369121651426,2006
"231",15,"Arizona State University",0.842818745064075,0.534582681804234,0.299296099056525,-0.568448368535308,-0.389182991284605,2006
"232",51,"Ciruli Associates",0.638191264577493,-0.87496572396042,-0.461306196348254,0.14568808804664,-0.115890046293638,2006
"233",312,"St. Cloud State University",-0.316736977693223,0.427155959518712,0.670727395244444,1.83919768797351,-0.389182991284605,2006
"234",308,"SoonerPoll.com",-0.896514839071872,3.00451674746724,3.81426290655963,-0.0872588204439636,-0.408703915926817,2006
"235",336,"Temple University",0.842818745064075,-1.93931384492669,0.826626310846256,-0.799939188744072,-0.408703915926817,2006
"236",92,"Fairleigh Dickinson University (PublicMind)",0.842818745064075,-0.679251225331759,-0.977711958250104,-0.792059982060111,-0.291578368073545,2006
"237",234,"Northern Arizona University",0.842818745064075,-1.44268539108214,-0.13432438204359,-1.87049067513542,-0.408703915926817,2006
"238",106,"Franklin & Marshall College",0.842818745064075,-0.620694856217111,0.33337236476184,-0.672810434268129,-0.389182991284605,2006
"239",313,"St. Norbert College",0.842818745064075,-0.114600523154788,1.36716107559679,0.726195970413669,-0.369662066642393,2006
"240",3,"ABC News/The Washington Post",-0.947671709193517,-0.0970802296094274,-0.971548163129877,-0.956569063971201,0.215965672623965,2006
"241",112,"Gallup",-0.820891639761613,-0.419738738869747,-0.407786414328733,-0.0899497907499548,0.450216768330508,2006
"242",323,"Suffolk University",0.147085311409696,0.426275412614733,-0.326003376635977,0.731814749819762,-0.350141142000181,2006
"243",365,"University of Wisconsin (Badger Poll)",-0.0268480470038986,1.22537172797629,1.23554149931002,0.396761254400863,-0.369662066642393,2006
"244",290,"Riley Research Associates",0.842818745064075,-0.407162232002038,-1.04927211623126,-0.596753636070093,-0.369662066642393,2006
"245",172,"Los Angeles Times",0.299277000021591,-0.242059687505847,-0.0161223353782831,0.16027345331907,-0.13541097093585,2006
"246",14,"ALG Research",0.842818745064075,2.7852605683763,3.39001339852848,5.87383052238178,-0.428224840569029,2006
"247",133,"Harris Insights & Analytics",0.345866292453804,-0.745659689394678,0.353856556063642,0.296640938242423,2.14853721220295,2006
"248",391,"YouGov",-2.63584842320782,0.674589639537003,-0.694027046253367,-0.554561096651054,-0.428224840569029,2006
"249",371,"Voter/Consumer Research",0.842818745064075,-0.197151795402883,0.604278677119083,0.0542675172299639,-0.389182991284605,2006
"250",36,"CBS News/The New York Times",-0.896514839071872,-0.420675240259264,-0.578823055657326,-0.500815085957236,0.0597982754862694,2006
"251",319,"Myers Research & Strategic Services",0.842818745064075,0.521374478244537,-0.990490557889598,0.575084439870009,-0.428224840569029,2006
"252",205,"Mellman Group",0.842818745064075,0.669306358113125,-0.70424992596496,-0.0235719684906953,-0.408703915926817,2006
"253",85,"Ed Renwick/Loyola University New Orleans",-0.316736977693223,1.34072337239763,1.48259442567354,1.74890388453755,-0.330620217357969,2006
"254",113,"Garin-Hart-Yang Research Group",-0.123477690567007,1.2396072362573,1.14211573750128,0.709397923191611,-0.272057443431333,2006
"255",154,"Ipsos",-0.606625908382547,0.853340661044879,-0.348152949344433,-0.447739353175086,-0.213494669504698,2006
"256",242,"Opinion Research Associates",0.263040883685426,0.724487297429185,0.636083191777376,1.55931166443111,-0.272057443431333,2006
"257",302,"SEA Polling & Strategic Design",-0.316736977693223,0.726541906871804,-0.593502062422692,-1.22313139211084,-0.389182991284605,2006
"258",357,"University of New Hampshire",0.321018669823291,-0.0583335759904859,0.528884939246076,0.634525501693058,-0.0573272723670022,2006
"259",84,"EPIC-MRA",-0.49513016580973,-0.0583640564602392,0.500083941597066,-0.678285575863899,-0.193973744862486,2006
"260",377,"West Chester University",0.842818745064075,0.235548953212733,0.167761713434016,-0.357740939851477,-0.350141142000181,2006
"261",174,"Louisville Courier-Journal",0.407985349030088,-0.644909896076552,-1.09910865482528,-0.289843663800067,-0.291578368073545,2006
"262",134,"Harstad Strategic Research Inc.",-0.896514839071872,0.0643706350790835,-1.87476965294248,-0.30281431936271,-0.408703915926817,2006
"263",104,"Fox News/Opinion Dynamics Corp.",-0.399562386461602,-0.527105299565555,-0.374927158112895,-0.0893025246136178,-0.0378063477247902,2006
"264",143,"Humphrey Institute",-2.63584842320782,-1.27758284658595,-0.453789373030904,-0.314833171423634,-0.408703915926817,2006
"265",292,"Roanoke College",0.842818745064075,0.571565651771381,-0.89337320062945,0.160210090003017,-0.408703915926817,2006
"266",219,"Muhlenberg College",0.842818745064075,-1.80723180932973,0.571054318056403,-1.06448457378072,-0.408703915926817,2006
"267",94,"Field Research Corp. (Field Poll)",0.842818745064075,-0.891374974500465,-0.178793908789024,-0.533066784116827,-0.252536518789122,2006
"268",187,"Market Shares Corp.",0.228936303604329,-1.60032918533286,1.16773975298753,0.534785112541598,-0.115890046293638,2006
"269",128,"Greg Smith & Associates",0.842818745064075,0.838371363677225,-0.377117775193949,NA,-0.408703915926817,2006
"270",256,"Potomac Incorporated",-0.0268480470038986,-0.852939102141752,-1.17833597259014,0.358549143228903,-0.369662066642393,2006
"271",57,"Columbus Dispatch",0.59434251875894,0.257210407050633,-0.131768662115692,1.20452479596521,-0.311099292715757,2006
"272",96,"Fleming & Associates",0.842818745064075,0.321364538626296,-0.149293598764139,-0.274686792911346,-0.311099292715757,2006
"273",250,"PSB Research",-2.63584842320782,2.63732868850772,3.10377276660384,2.49842736885866,-0.428224840569029,2006
"274",221,"NBC News/The Wall Street Journal",-1.66955198757674,0.0194627429761189,-0.875767130015039,-1.40717163523766,-0.272057443431333,2006
"275",76,"DHM Research",0.842818745064075,-0.0327096610846774,-1.44924228494738,-1.32587159570476,-0.369662066642393,2006
"276",295,"Rutgers University",0.842818745064075,-0.182292566398226,-0.320253006798208,-0.00101100524973409,-0.291578368073545,2006
"277",70,"Dan Jones & Associates",0.842818745064075,-0.111298472264863,-1.13616659377981,0.619665236237296,-0.291578368073545,2006
"278",385,"The Winston Group",-2.63584842320782,0.962528477138359,-0.136880101971488,-0.896639100205037,-0.408703915926817,2006
"279",315,"Star Tribune (Minnesota Poll)",-0.0268480470038986,1.15701927455487,0.239449657411568,0.240789121260078,-0.291578368073545,2006
"280",7,"Abt Associates",0.842818745064075,-0.31602562744014,-1.31251126880481,-0.724127339976626,-0.408703915926817,2006
"281",346,"University of Cincinnati (Ohio Poll)",0.625402047047081,-1.49403228242046,0.610348511947841,0.552339135600986,-0.13541097093585,2006
"282",437,"Victory Research",-0.316736977693223,-1.00197166564031,0.0624660524045972,-0.308039907215286,-0.389182991284605,2006
"283",3,"ABC News/The Washington Post",-0.945296214107278,0.0712610726283677,-1.00511201852398,-0.954578548927482,0.223194533252359,2008
"284",37,"CNN/Opinion Research Corp.",0.686372400064802,-0.282443269030689,0.499057428047138,-0.288325771401475,-0.241291387299848,2008
"285",243,"Opinion Savvy/InsiderAdvantage",-0.379536991827332,0.732055605644305,-0.40053453486387,-0.794742075997942,-0.224702604422983,2008
"286",277,"Rasmussen Reports/Pulse Opinion Research",0.206274932731611,-0.611757873002269,-0.428925434505619,-0.400957936121263,2.94375492505814,2008
"287",320,"Strategic Vision LLC",0.469157123908621,-0.661782875004386,-0.621460720173859,-0.696594447704794,1.01945611134186,2008
"288",9,"American Research Group",-0.528081803503448,-0.0694969540519433,-0.566914682546167,-0.00180184588396893,0.339316013390411,2008
"289",172,"Los Angeles Times",0.222671704156925,-0.373488251299648,-0.16497047588236,-0.249190390771632,-0.0588147756543379,2008
"290",197,"Mason-Dixon Polling & Strategy",0.382654693580667,-0.329722958379846,-0.430830398859944,-0.264673817561906,3.98884824630061,2008
"291",281,"Research 2000",0.422542693772389,0.00235180706623674,-0.346185013821305,-0.330689268360143,1.51711959764779,2008
"292",395,"Zogby Interactive/JZ Analytics",-0.0596753237963499,-0.293090931789885,0.0854509422049457,0.0950150494752287,4.65239956137519,2008
"293",304,"Selzer & Co.",-0.108543078634416,-0.100063005625433,-0.57089272054385,0.0809786365308248,-0.208113821546119,2008
"294",104,"Fox News/Opinion Dynamics Corp.",-0.41095657596564,-0.267876261193004,-0.502203617229827,-0.38608653813775,-0.0256372099006088,2008
"295",112,"Gallup",-0.807774286749469,-0.275472064285858,-0.603727319889801,-0.267707797003169,0.488615059282192,2008
"296",272,"RKM Research and Communications Inc.",0.152942276200853,-0.259354959772451,0.16339925572012,0.126700223661598,-0.091992341408067,2008
"297",323,"Suffolk University",0.317304499240165,0.413584552771184,-0.288167877137121,0.328086715254214,-0.291057735930441,2008
"298",36,"CBS News/The New York Times",-0.960238234383578,-0.317061408960775,-0.410857875586057,-0.656647586260345,0.0573067044837138,2008
"299",183,"Marist College",0.343113443353776,-0.730935225963695,0.07586134677419,-0.7212153988552,-0.0422259927774734,2008
"300",357,"University of New Hampshire",0.104380710302875,-0.0840058495257862,0.247801706657792,0.348286212043748,0.0573067044837138,2008
"301",325,"SurveyUSA",0.482547918347054,-0.0834741001582101,-0.442065490003513,0.0404646357575838,6.06244610590868,2008
"302",84,"EPIC-MRA",-0.16084014960147,-0.344248279859197,0.0191579907289585,-0.998492139530782,-0.091992341408067,2008
"303",267,"Quinnipiac University",0.606880852194881,-0.848787329320882,0.0208404316114376,0.019457310884967,0.422259927774734,2008
"304",54,"Clemson University",0.885101269739607,0.20221068999052,5.37840517777611,3.65970049218602,-0.374001650314764,2008
"305",213,"Mitchell Research & Communications",-0.307271948309221,-0.0149691501369084,0.00762766254770468,-0.513114365405026,-0.158347472915525,2008
"306",305,"Siena College",0.222671704156925,-1.1563275302218,0.226135606848986,0.72220767647097,-0.307646518807306,2008
"307",94,"Field Research Corp. (Field Poll)",0.885101269739607,-0.666932023034063,-0.550292166627279,-0.786306490690949,-0.208113821546119,2008
"308",262,"Public Policy Institute of California",0.885101269739607,-0.188543681232904,-1.5469327578324,-0.866127082843139,-0.3574128674379,2008
"309",15,"Arizona State University",0.885101269739607,1.3333239392156,0.803803553226751,1.26316703340868,-0.32423530168417,2008
"310",302,"SEA Polling & Strategic Design",0.0901857910403887,0.690674821645544,-0.907036931348029,-1.34775448854219,-0.32423530168417,2008
"311",27,"Behavior Research Center (Rocky Mountain Poll)",0.885101269739607,1.36380532028611,0.294046398380853,0.243379148072299,-0.32423530168417,2008
"312",143,"Humphrey Institute",-2.09583177538246,-0.0518008189304497,-0.477835045955203,-0.200024241333115,-0.340824084561035,2008
"313",75,"Datamar Analytics",0.885101269739607,-1.31296796072306,-0.245546041447668,1.2970109644812,-0.374001650314764,2008
"314",92,"Fairleigh Dickinson University (PublicMind)",0.885101269739607,-1.11668634019322,-0.190525126284913,-0.871226731786195,-0.224702604422983,2008
"315",44,"Capital Survey Research Center",-0.439757861425757,-0.0505307613858448,-1.27273228156357,0.120987573438941,-0.3574128674379,2008
"316",308,"SoonerPoll.com",-0.439757861425757,2.81217894415348,2.65273878543537,0.546697398250619,-0.3574128674379,2008
"317",187,"Market Shares Corp.",0.222671704156925,-1.28700233981114,0.707288774187738,0.252168915660487,-0.108581124284932,2008
"318",126,"GQR Research (GQRR)",-2.1786354710803,0.908574361048248,-0.331144894790657,-0.301151301189956,-0.00904842702374431,2008
"319",215,"Monmouth University",0.885101269739607,-0.956505143203967,0.125263929050606,-0.399324434664221,-0.257880170176712,2008
"320",70,"Dan Jones & Associates",0.885101269739607,-0.10415541326916,-1.10698069832679,0.392377586756386,-0.257880170176712,2008
"321",118,"Global Strategy Group",-0.560199600622608,0.849824577962209,0.0946537016009051,-0.256354042551285,-0.224702604422983,2008
"322",346,"University of Cincinnati (Ohio Poll)",0.664291414545379,-1.21785476238265,0.073170574319047,0.0469951515073873,-0.108581124284932,2008
"323",57,"Columbus Dispatch",0.664291414545379,0.928260252989623,0.380047791283133,1.81218780942883,-0.257880170176712,2008
"324",96,"Fleming & Associates",0.885101269739607,0.136167697671068,-0.197596476297027,-0.650118087514802,-0.274468953053577,2008
"325",35,"Brown University",0.0901857910403887,-1.04168366919547,2.11570365574822,0.297258047775027,-0.32423530168417,2008
"326",203,"McLaughlin & Associates",0.601202884489886,-0.286761464682346,-1.18566196008368,-0.00736368053330914,-0.291057735930441,2008
"327",336,"Temple University",0.885101269739607,-0.809390144287239,-0.391525828684053,-0.536294252036791,-0.340824084561035,2008
"328",7,"Abt Associates",0.885101269739607,0.469346126872406,-0.556685441980698,-1.12953503694536,-0.3574128674379,2008
"329",14,"ALG Research",0.885101269739607,1.62594519749255,0.662299058737757,2.7697008896891,-0.374001650314764,2008
"330",326,"Susquehanna Polling & Research Inc.",-3.08947612375648,-2.1105640987349,1.09277959920127,-0.0918673389668981,-0.390590433191629,2008
"331",106,"Franklin & Marshall College",0.317304499240165,-0.328491926862219,0.103344127838885,0.504051492594584,-0.291057735930441,2008
"332",76,"DHM Research",0.885101269739607,-0.00480868978006987,-1.4977755740039,-1.56448470000011,-0.32423530168417,2008
"333",95,"Financial Dynamics",0.885101269739607,2.54546685978646,2.20520951069608,-0.0293990494564889,-0.390590433191629,2008
"334",144,"IBD/TIPP",-0.70472968765883,-0.622564679475867,-1.19771785075012,-1.13080675485423,-0.241291387299848,2008
"335",233,"North Star Opinion Research/Ayres, McHenry & Associates",0.222671704156925,-1.2884135148607,-0.286747149280806,0.4402699420477,-0.3574128674379,2008
"336",113,"Garin-Hart-Yang Research Group",-0.184977259278572,1.05402851548357,0.16624646336739,0.217545359492984,-0.191525038669254,2008
"337",249,"Pan Atlantic Research",0.885101269739607,0.340138939334606,1.61447086804021,2.72420315216236,-0.32423530168417,2008
"338",290,"Riley Research Associates",0.885101269739607,-0.0896485337596736,-1.05706579297492,-0.537266243176117,-0.32423530168417,2008
"339",140,"Hill Research Consultants",-1.10218742700844,-0.955446761916797,-0.0164536746168366,-0.721309722795594,-0.340824084561035,2008
"340",239,"OnMessage Inc.",-3.08947612375648,-2.88275908585465,2.38848340416074,-0.735753448994562,-0.390590433191629,2008
"341",165,"Lake Research Partners",0.885101269739607,0.482893407348191,-1.25568354728778,1.16017566364888,-0.390590433191629,2008
"342",232,"Normington, Petts & Associates",-0.70472968765883,0.287812568496886,0.459419120855944,-0.531094400961492,-0.32423530168417,2008
"343",114,"Georgetown University (Battleground)",-1.29145301717492,-0.131935402101945,-0.770403503794972,-0.881912005072613,-0.0588147756543379,2008
"344",219,"Muhlenberg College",0.0901857910403887,-1.2601335668675,0.395486367321759,-0.599559198155986,-0.32423530168417,2008
"345",333,"Tarrance Group",0.487643530389998,-0.812819299657672,-0.981625143804578,0.703065515945584,-0.241291387299848,2008
"346",385,"The Winston Group",-1.76461699259112,0.780933577815461,-0.755587341864827,-0.557431787883696,-0.3574128674379,2008
"347",129,"Grove Insight",-0.439757861425757,1.09336773378825,0.677927065157223,0.347145917870146,-0.3574128674379,2008
"348",258,"Princeton Survey Research Associates International",-0.818289041758718,-0.0485954356035893,0.0144471562580189,-0.410540225068416,-0.0588147756543379,2008
"349",205,"Mellman Group",0.885101269739607,1.73008991615015,0.837048585064528,-0.271463671309325,-0.3574128674379,2008
"350",133,"Harris Insights & Analytics",0.32154178857225,-0.584921690340399,0.0942517724855159,0.0139054388977771,1.81571768943135,2008
"351",154,"Ipsos",-0.643582343143505,1.08001584678087,-0.253742548311023,-0.575135788593658,-0.191525038669254,2008
"352",253,"Pew Research Center",-1.84742068828896,0.426375846613275,-0.32439643747316,-0.387667854262054,-0.141758690038661,2008
"353",155,"Alaska Survey Research",-3.08947612375648,1.062039647688,-0.283905693568175,-1.00182208950186,-0.390590433191629,2008
"354",394,"Zimmerman & Associates/Marketing Intelligence",0.885101269739607,0.289844660568255,-0.658977847635393,-0.40795688388957,-0.374001650314764,2008
"355",64,"Critical Insights",0.885101269739607,0.235232186150247,1.0352401210205,3.26059753142507,-0.374001650314764,2008
"356",312,"St. Cloud State University",-0.70472968765883,1.0244459443677,0.575350513931264,1.57797944885691,-0.32423530168417,2008
"357",361,"University of South Alabama",0.885101269739607,-1.23380104044269,-0.32439643747316,-0.810252668336606,-0.307646518807306,2008
"358",216,"Montana State University Billings",-1.10218742700844,1.12427246737364,-0.179482196129009,0.147594437489671,-0.340824084561035,2008
"359",260,"Public Opinion Strategies",-0.896605837689676,-1.16660477747929,0.484757067314089,0.579844482883724,0.0738954873605784,2008
"360",237,"Ohio University",-3.08947612375648,1.43543656580183,0.342635291066833,0.156146643791692,-0.390590433191629,2008
"361",87,"Elway Research",0.388279095552595,0.755955779438233,-0.342510717641179,0.230987519456205,-0.274468953053577,2008
"362",221,"NBC News/The Wall Street Journal",-1.69837403603285,0.299751109416172,-0.748057484226356,-1.56770257560365,-0.241291387299848,2008
"363",334,"The Tyson Group",0.885101269739607,0.756379131953102,-0.796788449697968,-1.69426572642211,-0.3574128674379,2008
"364",391,"YouGov",0.607805172518949,-0.158219826679548,-0.27448924149725,-0.0645074566636698,0.306138447636682,2008
"365",30,"Benenson Strategy Group",-0.108543078634416,0.910902799880024,0.779509106883761,0.202138508793667,-0.340824084561035,2008
"366",347,"University of Connecticut",0.686372400064802,-0.454155049061264,-0.665371122988811,-0.706485898538759,-0.241291387299848,2008
"367",184,"Market Decisions Research",0.885101269739607,-1.54157831875193,0.138050479757444,-1.1454991553758,-0.374001650314764,2008
"368",134,"Harstad Strategic Research Inc.",-0.439757861425757,0.515068198478181,-1.2016958887478,-0.599444437780823,-0.3574128674379,2008
"369",370,"Virginia Commonwealth University",0.885101269739607,-2.19565795422343,1.23556274876094,1.74400628053347,-0.374001650314764,2008
"370",176,"Lycoming College",0.885101269739607,0.675942154128127,-0.931757596047914,0.227415029641861,-0.390590433191629,2008
"371",164,"Knowledge Networks",0.885101269739607,1.43797668089103,0.346897474635778,-1.04971444479317,-0.374001650314764,2008
"372",309,"Southeastern Louisiana University",0.222671704156925,-0.671588900697614,0.133077932260339,0.569047164053233,-0.307646518807306,2008
"373",364,"University of Washington",0.885101269739607,-1.36377026250725,-0.160302370068752,-1.88129988666962,-0.390590433191629,2008
"374",234,"Northern Arizona University",0.885101269739607,-1.28333328468228,-0.295271516418698,0.62651799040281,-0.3574128674379,2008
"375",292,"Roanoke College",-0.439757861425757,0.118810244561469,-0.903343038921609,-0.0530973370644061,-0.3574128674379,2008
"376",85,"Ed Renwick/Loyola University New Orleans",-0.250492271259276,1.02248642701316,0.840701885266481,1.04546206978445,-0.291057735930441,2008
"377",365,"University of Wisconsin (Badger Poll)",0.222671704156925,1.83169451971854,1.4877419432569,2.43179371624483,-0.307646518807306,2008
"378",79,"Dittman Research",0.885101269739607,-0.162295825311071,-1.63928006849289,0.762212997061533,-0.374001650314764,2008
"379",217,"Moore Information",-0.108543078634416,-0.474729981283863,0.67295451766012,0.302881771313022,-0.340824084561035,2008
"380",280,"Research & Polling Inc.",0.0334061139904443,0.10477913264012,-0.599307277670154,0.446323003619241,-0.17493625579239,2008
"381",136,"Hays Research Group",0.885101269739607,2.06030487774741,1.39113244902746,NA,-0.374001650314764,2008
"382",277,"Rasmussen Reports/Pulse Opinion Research",0.212301036826465,-0.663875963692654,-0.396009416397325,-0.510071573580248,3.43178837342231,2010
"383",357,"University of New Hampshire",0.406425233704175,0.288029092779444,0.277101082309787,0.350274851736449,0.19471556916268,2010
"384",263,"Public Policy Polling",0.761638978430458,-0.325984545423297,-0.812942084307995,-0.590504874129904,0.233099831663783,2010
"385",205,"Mellman Group",0.884302717616513,1.76017838444033,1.13508526441004,1.34024282949688,-0.355458860019787,2010
"386",323,"Suffolk University",0.393647760872294,0.405460057101987,-0.126530172485073,0.19848486782128,-0.201921810015378,2010
"387",9,"American Research Group",-0.223504176907544,-0.127469147966884,-0.471562705818314,-0.366094840245207,0.399431635835226,2010
"388",281,"Research 2000",0.477418119340819,0.152541115616011,0.0764091002595195,-0.14232231274768,2.72807689423544,2010
"389",243,"Opinion Savvy/InsiderAdvantage",0.002067362701427,0.108457468302926,-0.540707519216831,-0.804415254103247,-0.0867690225120705,2010
"390",14,"ALG Research",-0.783924135313831,0.0952995615350741,0.18722182541814,2.45986614640333,-0.355458860019787,2010
"391",118,"Global Strategy Group",-0.505886326492107,0.660403404040261,0.0829597272974872,-0.414532658694307,-0.265895580850548,2010
"392",260,"Public Opinion Strategies",-0.581031680227708,-1.06430560560818,0.179445370585937,0.361362482493588,0.0539732733253049,2010
"393",326,"Susquehanna Polling & Research Inc.",-0.505886326492107,-2.05492842972422,0.866365547430571,0.390738523413215,-0.381048368353855,2010
"394",325,"SurveyUSA",0.468086844531573,-0.215938526671,-0.350752414014258,-0.127247584081208,5.92676543599397,2010
"395",197,"Mason-Dixon Polling & Strategy",0.326610601084566,-0.308017157396259,-0.460588343015438,-0.340673494327572,2.88161394423985,2010
"396",126,"GQR Research (GQRR)",-1.41485608610159,0.836313047178973,-0.153435637544708,-0.440790037699688,0.0795627816593732,2010
"397",246,"Orion Strategies",0.884302717616513,0.380999693609423,0.363056109679627,0.121342568234192,-0.39384312252089,2010
"398",179,"Magellan Strategies",0.884302717616513,-0.194860535870098,-2.08436703612217,-0.728026844591389,-0.406637876687924,2010
"399",129,"Grove Insight",0.189208195562203,0.784145579395389,-0.0113657896486835,-0.308244703331993,-0.342664105852753,2010
"400",217,"Moore Information",-0.783924135313831,-0.702771881780052,0.525065585350532,0.725026613713531,-0.355458860019787,2010
"401",215,"Monmouth University",0.493312048960963,-0.301276620417992,-0.0951606906762458,-0.70990088333026,-0.214716564182412,2010
"402",333,"Tarrance Group",0.505160251041434,-1.00981783722919,-0.759620462939232,1.37530978858019,-0.278690335017582,2010
"403",70,"Dan Jones & Associates",0.884302717616513,0.0569963298703767,-0.740151272269863,0.299410738269982,-0.24030607251648,2010
"404",104,"Fox News/Opinion Dynamics Corp.",-0.366867422081245,-0.309035648339111,-0.552923864500242,-0.674921253477326,-0.0995637766791046,2010
"405",112,"Gallup",-0.600136431177437,-0.410966532956732,-0.644624522837953,-0.487284006969728,0.335457865000056,2010
"406",154,"Ipsos",-0.418999511235318,0.759768808101932,-0.429170226351094,-0.81827201292426,-0.214716564182412,2010
"407",249,"Pan Atlantic Research",0.884302717616513,-0.0633935839615856,0.479462918124649,1.83216271515622,-0.304279843351651,2010
"408",36,"CBS News/The New York Times",-0.403666543837062,0.0892500583873856,-0.424627607719537,-0.449112648145721,0.0155890108242025,2010
"409",165,"Lake Research Partners",0.884302717616513,1.22576959744726,0.255049792565691,0.977015279114138,-0.39384312252089,2010
"410",250,"PSB Research",-3.28626441470935,3.96340125786585,4.76323346890139,NA,-0.406637876687924,2010
"411",214,"Momentum Analysis",-1.20098084854642,-0.25126597975989,2.95952797309865,5.19182057813236,-0.39384312252089,2010
"412",361,"University of South Alabama",0.884302717616513,-1.45808012809966,-0.0905704221989034,-0.476770380479925,-0.342664105852753,2010
"413",262,"Public Policy Institute of California",0.884302717616513,-0.356206340485087,-1.48601203931096,-1.08652692143336,-0.368253614186821,2010
"414",383,"WPA Intelligence (WPAi)",0.884302717616513,0.84273728080029,0.0260764002841474,-1.20143079221604,-0.368253614186821,2010
"415",121,"Gonzales Research & Marketing Strategies Inc.",0.050189291151341,-0.424679925858279,-0.190368259212181,-0.345626762626625,-0.355458860019787,2010
"416",313,"St. Norbert College",0.189208195562203,0.552839534296934,-0.236738971359764,0.542183217878981,-0.381048368353855,2010
"417",345,"University of Arkansas",0.884302717616513,0.495122335898077,-0.948140580083555,-0.42468062572511,-0.406637876687924,2010
"418",239,"OnMessage Inc.",-0.505886326492107,-1.77508746779036,0.40553859441111,2.09666777795602,-0.381048368353855,2010
"419",385,"The Winston Group",-0.783924135313831,0.629445997626328,-0.631898083573952,-0.401598367240158,-0.355458860019787,2010
"420",64,"Critical Insights",0.884302717616513,1.2791142808159,1.25734841538302,1.66197366768839,-0.342664105852753,2010
"421",267,"Quinnipiac University",0.543074497698942,-0.414424390605589,-0.179606902525192,-0.498802208578279,0.284278848331919,2010
"422",375,"Ward Research/The Honolulu Star-Advertiser",0.36298182607578,-0.490005300409713,-0.680284913640994,-0.838334560542763,-0.368253614186821,2010
"423",312,"St. Cloud State University",-0.903083196237427,0.0768600410076459,0.78983535701841,1.45366467484416,-0.329869351685719,2010
"424",305,"Siena College",-0.0424899784559004,-0.852486796414666,0.120881945306381,0.513647832855814,-0.304279843351651,2010
"425",346,"University of Cincinnati (Ohio Poll)",0.586405065307523,-0.440158629065245,-1.08237700278231,-1.12408407234061,-0.24030607251648,2010
"426",183,"Marist College",0.493312048960963,-0.546000821015425,-0.223013168559868,-0.551678640124099,-0.0100004975098657,2010
"427",96,"Fleming & Associates",0.884302717616513,-0.317290956716161,-0.0696892008902093,-0.653882280939092,-0.342664105852753,2010
"428",115,"GfK Group",0.75397249473133,-0.15665568579358,-0.637352402588205,-0.418997796036959,-0.214716564182412,2010
"429",253,"Pew Research Center",-1.46164129431678,0.403299520263527,-0.212617560537652,-0.402851874792525,-0.214716564182412,2010
"430",37,"CNN/Opinion Research Corp.",0.819137606173921,-0.314066226881376,-0.5377165750506,-0.808316576754377,-0.0100004975098657,2010
"431",84,"EPIC-MRA",-0.0223423111499783,-0.637092903839216,0.114265906171091,-0.915045478523861,-0.125153285013173,2010
"432",395,"Zogby Interactive/JZ Analytics",-0.110217137015039,-0.359374732145444,0.0609508092624134,-0.0649924209767777,3.73886247343113,2010
"433",219,"Muhlenberg College",0.420906369580306,-0.89475444170676,-0.245379476728879,-0.687642911929659,-0.304279843351651,2010
"434",136,"Hays Research Group",0.050189291151341,2.57661439088236,2.47954789984432,0.280851027332132,-0.355458860019787,2010
"435",232,"Normington, Petts & Associates",-0.679659957005684,-0.420154372802004,0.322553740761902,0.436201060630318,-0.317074597518685,2010
"436",225,"National Research Inc.",0.884302717616513,-0.491317054918779,-1.70850505256567,NA,-0.406637876687924,2010
"437",391,"YouGov",0.72868454103719,-0.424632937637058,-0.153794418575151,-0.278497400360333,1.29506442752762,2010
"438",87,"Elway Research",0.467246004383927,0.682703230694365,-0.270292933876494,0.308872370667647,-0.291485089184616,2010
"439",334,"The Tyson Group",0.652604543598409,-0.318748461726232,-0.683165082097367,-1.50447060076023,-0.304279843351651,2010
"440",176,"Lycoming College",0.884302717616513,0.485940054334621,-0.963261464479508,0.117665644369146,-0.39384312252089,2010
"441",30,"Benenson Strategy Group",-0.418999511235318,1.39662562225297,1.20388528841162,1.3965347829546,-0.317074597518685,2010
"442",114,"Georgetown University (Battleground)",-0.892049949855612,-0.458863276694505,-0.613401001709698,-0.781683898976887,-0.0739742683450364,2010
